,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km
2007-03-01,3.492,5.046,5.495,6.097,6.649,7.297000000000001,8.086,9.076,10.38,11.933,13.248,14.73,15.922,16.887,17.583,18.112000000000002,17.167,15.422,14.198,14.405,13.867,11.915,9.427,8.821,6.145,4.019,3.235,3.057,3.238,3.1460000000000004,3.5239999999999996,3.779,3.9810000000000003,4.26,4.183,3.8289999999999997
2007-04-01,-9999.0,-9999.0,-9999.0,5.495,6.155,6.558,7.334,8.154,9.012,10.005,11.085,12.237,13.242,14.365,15.249,15.636,15.231,14.26,11.527999999999999,10.475999999999999,8.402999999999999,7.202000000000001,8.543,6.974,5.169,2.309,2.0580000000000003,2.262,2.515,2.8560000000000003,3.2760000000000002,3.7539999999999996,4.155,4.677,5.117,4.941
2007-05-01,4.928999999999999,5.702000000000001,6.001,6.455,7.395,8.185,8.617,9.32,9.993,10.433,10.958,11.868,12.322000000000001,13.359000000000002,14.163,13.707,13.337,12.603,11.002,9.24,8.238,7.712000000000001,7.497000000000001,8.136000000000001,6.191,3.1260000000000003,2.668,2.506,2.698,3.245,3.565,3.582,3.576,3.964,4.09,4.39
2007-06-01,-9999.0,-9999.0,6.971,7.57,7.861000000000001,8.363999999999999,9.231,10.116,10.82,11.652000000000001,12.155,12.333,12.542,12.332,11.863,11.164000000000001,9.945,9.351,8.706,7.569,7.529,7.624,8.509,9.042,6.672999999999999,3.3569999999999998,3.361,3.4139999999999997,3.677,4.1419999999999995,4.534,4.468,4.477,4.251,4.041,3.853
2007-07-01,5.7829999999999995,6.587999999999999,7.143,7.766,8.052,8.999,9.926,10.847000000000001,11.432,12.093,12.384,12.677,12.652000000000001,12.445,11.927,11.249,10.039,8.949,8.312999999999999,7.551,7.082999999999999,6.997999999999999,7.416,7.625,5.754,3.2289999999999996,3.0389999999999997,2.823,2.972,3.44,3.6689999999999996,3.839,3.8089999999999997,3.7260000000000004,3.864,3.885
2007-08-01,-9999.0,-9999.0,6.398,6.985,7.357,8.301,9.174,10.035,10.585999999999999,11.659,11.841,11.488,12.092,11.818,11.757,11.290999999999999,10.446,9.151,8.277000000000001,7.419,6.252999999999999,5.968999999999999,6.046,6.314,5.162000000000001,3.0610000000000004,2.873,3.048,3.38,3.623,3.98,4.087,4.138999999999999,4.118,4.166,3.84
2007-09-01,-9999.0,5.422000000000001,6.0360000000000005,6.3870000000000005,6.981,7.485,8.255,9.009,9.845,10.365,10.905,10.998,11.767999999999999,12.023,11.987,11.342,11.094000000000001,10.065,8.568,7.106,6.0089999999999995,5.239,4.65,4.335,3.747,2.753,2.455,2.5,2.8789999999999996,3.43,3.452,3.738,3.86,3.5239999999999996,3.431,3.3960000000000004
2007-10-01,-9999.0,-9999.0,-9999.0,4.59,5.142,5.742999999999999,6.347,7.135,8.134,9.088,10.378,10.865,11.509,12.037,12.289000000000001,11.943,11.187999999999999,9.817,8.264,6.675,5.632000000000001,4.136,3.6860000000000004,3.582,3.1889999999999996,2.225,1.882,1.921,2.195,2.485,2.755,3.0980000000000003,3.3280000000000003,3.6289999999999996,3.6889999999999996,2.7739999999999996
2007-11-01,-9999.0,3.338,3.9160000000000004,4.962,5.626,5.81,6.227,7.2589999999999995,8.137,9.46,10.767999999999999,11.339,11.422,11.569,11.864,11.798,11.315,10.380999999999998,8.673,7.704,6.2589999999999995,4.879,4.452,3.7569999999999997,2.82,2.206,1.952,1.962,2.174,2.431,2.935,2.9389999999999996,2.91,2.9210000000000003,3.073,2.9789999999999996
2007-12-01,-9999.0,-9999.0,3.826,4.495,5.279,5.9239999999999995,7.157,8.396,9.551,10.674000000000001,11.940999999999999,12.718,13.448,13.52,13.084000000000001,12.027000000000001,11.482000000000001,10.735,9.055,7.534,7.626,6.38,5.5760000000000005,4.617,3.73,2.9530000000000003,2.844,2.6210000000000004,2.596,2.6689999999999996,3.062,3.4019999999999997,3.384,3.0789999999999997,2.957,2.2569999999999997
2008-01-01,3.997,3.821,4.166,4.605,5.112,6.04,7.2860000000000005,8.372,9.323,10.731,11.589,12.562999999999999,13.232000000000001,13.493,13.478,12.724,12.046,12.062000000000001,9.376,7.591,6.797999999999999,6.893,6.516,6.751,4.4,2.404,2.09,2.186,2.418,2.661,2.862,3.123,3.343,3.3960000000000004,3.3,3.112
2008-02-01,-9999.0,5.047,5.856,5.504,5.306,6.018,7.042999999999999,8.164,9.466000000000001,10.533,11.527000000000001,12.759,13.495999999999999,15.177999999999999,14.308,13.725,13.965,13.24,11.026,9.316,7.569,6.553,6.577999999999999,6.721,3.988,1.7990000000000002,1.817,2.002,2.324,2.7089999999999996,2.931,3.241,3.366,3.603,3.681,3.2119999999999997
2008-03-01,4.867,5.202999999999999,5.422000000000001,5.778,6.59,7.486000000000001,8.556000000000001,9.734,11.254000000000001,12.347999999999999,13.718,14.683,15.936,16.579,15.924000000000001,14.172,12.663,12.776,11.112,9.202,8.738,9.152000000000001,9.91,8.982999999999999,5.746,3.6510000000000002,2.826,2.878,3.187,3.284,3.435,3.525,3.533,3.54,3.549,3.2030000000000003
2008-04-01,6.481,6.056,6.442,7.106,7.858,8.677,9.63,10.594000000000001,11.525,12.577,13.362,14.270999999999999,14.411,14.536,14.309000000000001,13.717,12.594000000000001,12.254000000000001,11.602,10.705,8.884,8.248,8.541,8.622,5.9239999999999995,2.722,2.37,2.6839999999999997,3.042,3.3110000000000004,3.662,3.972,4.319,4.169,3.583,2.935
2008-05-01,-9999.0,-9999.0,5.556,6.395,6.9910000000000005,7.756,8.559,9.448,10.43,11.554,12.35,12.779000000000002,13.077,13.664000000000001,13.790999999999999,14.449000000000002,14.015,12.44,10.562999999999999,7.83,7.646,6.815,7.438,7.766,5.537000000000001,2.523,2.2230000000000003,2.615,3.03,3.239,3.4819999999999998,4.035,4.571000000000001,4.81,5.063,4.987
2008-06-01,-9999.0,5.792999999999999,6.268,6.906000000000001,7.625,8.383,9.575,10.567,11.655999999999999,12.04,12.763,13.482000000000001,13.41,13.722999999999999,13.517000000000001,13.242,12.192,10.636,9.27,7.771,6.832999999999999,6.67,6.077999999999999,6.675,5.236000000000001,2.6039999999999996,2.53,2.9,2.825,3.0869999999999997,3.487,3.872,3.904,4.151,4.0089999999999995,3.512
2008-07-01,-9999.0,5.052,5.904,6.513,7.182,7.867999999999999,8.75,9.628,10.567,11.133,11.931,12.492,12.789000000000001,12.511,12.265,11.815999999999999,10.495999999999999,9.228,8.455,6.994,6.334,5.571000000000001,5.651,6.209,5.367000000000001,3.28,2.95,2.662,2.877,3.156,3.325,3.489,3.55,3.823,4.071000000000001,4.225
2008-08-01,-9999.0,-9999.0,6.0520000000000005,7.12,7.56,8.039,8.822000000000001,9.555,10.78,11.754000000000001,12.106,12.02,12.212,12.027999999999999,11.922,11.376,10.607999999999999,9.72,8.824,7.617000000000001,6.647,5.761,5.712000000000001,5.277,4.466,3.03,2.7,2.658,2.8789999999999996,3.1919999999999997,3.389,3.693,3.7089999999999996,3.426,3.281,3.259
2008-09-01,-9999.0,-9999.0,4.856,5.263999999999999,5.81,6.599,7.43,8.286,8.962,9.787,10.825999999999999,11.799000000000001,12.18,12.112,11.837,11.418,10.767999999999999,9.933,8.186,6.941,5.916,4.531000000000001,4.085,3.971,3.071,2.082,2.079,2.1519999999999997,2.335,2.549,2.985,3.343,3.5639999999999996,3.658,3.585,2.937
2008-10-01,4.671,5.112,4.454,4.973,5.612,6.407,7.106,7.751,8.922,9.847000000000001,10.857000000000001,11.39,11.86,11.872,11.863,11.550999999999998,11.149000000000001,10.005,8.902999999999999,7.516,5.97,4.798,4.328,3.766,3.0269999999999997,2.147,1.84,1.963,2.125,2.349,2.657,2.832,2.915,2.924,2.918,2.85
2008-11-01,-9999.0,-9999.0,-9999.0,4.444,4.455,5.001,6.0760000000000005,6.985,7.81,8.76,10.219,11.134,11.485,11.966,12.331,11.784,11.075999999999999,11.024000000000001,9.512,8.987,7.239,6.13,5.024,4.406000000000001,3.267,2.211,1.849,1.892,1.986,2.22,2.475,2.8510000000000004,3.085,2.91,3.1519999999999997,2.6710000000000003
2008-12-01,-9999.0,-9999.0,3.463,3.6689999999999996,3.965,4.4830000000000005,5.212000000000001,6.343,7.653,9.506,10.805,11.808,12.58,13.305,13.690999999999999,12.823,12.05,11.095999999999998,10.876,9.959,9.231,8.15,6.037999999999999,5.254,3.695,2.394,2.052,2.123,2.48,2.675,3.0239999999999996,3.325,3.2310000000000003,3.14,2.965,2.7289999999999996
2009-01-01,-9999.0,5.25,6.542999999999999,6.746,7.16,8.442,9.555,10.517000000000001,12.078,13.238,14.817,16.211,17.243,17.633,16.875,15.546,13.595999999999998,11.527000000000001,9.537,8.203,7.401,7.684,7.472,6.45,4.477,2.552,2.334,2.385,2.7,2.7960000000000003,2.9189999999999996,3.0389999999999997,3.358,3.341,2.9930000000000003,3.014
2009-02-01,5.225,5.005,5.4639999999999995,5.9479999999999995,6.502999999999999,7.377000000000001,8.697000000000001,10.224,11.822000000000001,13.389000000000001,15.195,16.597,17.884,19.125,19.032,18.796,17.63,15.707,13.347000000000001,11.658,10.505,8.612,8.72,6.917000000000001,3.898,1.9069999999999998,1.735,2.04,2.2769999999999997,2.64,2.93,3.2319999999999998,3.2,3.47,2.9219999999999997,3.612
2009-03-01,4.261,4.599,4.95,6.079,6.979,7.689,8.621,9.556000000000001,10.612,11.589,12.89,14.314,15.252,15.648,14.462,13.97,13.912,13.565,12.675,11.349,9.172,9.097000000000001,9.346,8.157,5.175,2.75,2.6,2.553,2.804,3.1319999999999997,3.387,3.641,3.8360000000000003,4.056,4.078,4.166
2009-04-01,-9999.0,-9999.0,-9999.0,6.827000000000001,7.093999999999999,7.455,7.827999999999999,8.689,9.693,10.683,11.780999999999999,12.722999999999999,13.839,14.744000000000002,14.866,14.669,13.603,12.22,10.78,9.057,8.793,9.339,9.027000000000001,8.559,5.813,3.341,3.205,3.3510000000000004,3.595,3.978,4.3180000000000005,4.442,4.813,4.833,4.5169999999999995,4.445
2009-05-01,-9999.0,-9999.0,-9999.0,-9999.0,8.171,7.858,8.186,8.752,9.423,10.013,10.911,11.752,12.415,12.003,12.769,13.219000000000001,12.870999999999999,12.243,9.857999999999999,9.228,9.687999999999999,10.224,9.279,8.8,5.905,2.74,2.7430000000000003,2.911,2.975,3.303,3.645,3.978,4.121,4.163,3.985,4.136
2009-06-01,-9999.0,-9999.0,-9999.0,-9999.0,7.876,8.734,9.162,9.669,10.380999999999998,10.873,11.687999999999999,12.254000000000001,12.342,12.751,13.004000000000001,12.464,10.969000000000001,9.681000000000001,8.958,8.211,7.901,7.55,8.264,8.037,5.8420000000000005,3.04,2.761,3.055,3.279,3.76,3.9419999999999997,4.268,4.229,4.325,4.41,4.294
2009-07-01,-9999.0,-9999.0,-9999.0,-9999.0,7.955,8.795,9.0,9.74,10.554,11.453,11.897,11.9,11.407,12.350999999999999,12.207,11.375,10.717,9.072000000000001,8.01,7.247000000000001,6.974,6.474,6.485,6.789,5.691,3.616,3.435,3.488,3.8560000000000003,4.1160000000000005,4.1,4.037,4.093,3.861,3.865,4.013999999999999
2009-08-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.038,8.607999999999999,9.532,10.607000000000001,11.494000000000002,11.984000000000002,11.706,11.083,11.334000000000001,11.055,11.115,10.83,9.533,8.205,6.8420000000000005,5.647,4.74,4.271,4.298,4.013999999999999,2.6910000000000003,2.51,2.667,2.69,2.95,3.344,3.7569999999999997,3.904,3.928,3.9539999999999997,4.046
2009-09-01,-9999.0,-9999.0,-9999.0,-9999.0,8.391,7.985,8.674,9.585,10.093,10.777000000000001,11.466,11.969000000000001,11.255,11.623,11.755999999999998,11.507,11.185,10.47,9.568,7.711,6.369,5.063,4.482,4.272,3.574,2.1790000000000003,1.8559999999999999,1.935,2.186,2.576,2.767,2.925,3.18,3.41,3.529,3.59
2009-10-01,-9999.0,-9999.0,-9999.0,-9999.0,6.867999999999999,6.303,6.859,7.722,8.597000000000001,9.924,11.062999999999999,11.782,12.444,12.63,12.418,12.126,11.122,9.961,8.79,6.832000000000001,5.957000000000001,4.96,4.313,4.04,2.9730000000000003,1.9469999999999998,1.739,1.8159999999999998,1.953,2.214,2.5639999999999996,2.7889999999999997,3.017,3.305,3.403,3.272
2009-11-01,-9999.0,-9999.0,-9999.0,-9999.0,5.388999999999999,7.466,8.1,9.761000000000001,10.684000000000001,10.356,10.995999999999999,12.102,12.72,13.22,12.751,12.209000000000001,11.185,10.36,9.092,8.139,6.555,5.937,5.649,4.968,3.362,2.052,1.9180000000000001,1.9809999999999999,2.198,2.358,2.639,2.9160000000000004,3.3539999999999996,3.3139999999999996,3.4930000000000003,3.444
2009-12-01,-9999.0,-9999.0,-9999.0,4.869,5.846,6.864,7.64,8.388,9.877,11.145999999999999,12.489,13.839,14.732999999999999,15.177999999999999,14.474,14.242,12.404000000000002,11.389000000000001,8.98,7.611000000000001,6.55,6.332999999999999,6.53,6.655,5.997000000000001,3.7939999999999996,2.551,2.852,2.681,2.97,3.2769999999999997,3.1839999999999997,3.19,2.935,3.0180000000000002,1.703
2010-01-01,-9999.0,-9999.0,-9999.0,-9999.0,5.22,6.437,7.768,8.525,9.712,11.254000000000001,12.972999999999999,14.609000000000002,15.921,17.131,17.677,17.827,15.751,14.210999999999999,13.452,13.475999999999999,12.177999999999999,9.75,8.579,6.489,3.985,2.2359999999999998,1.861,1.975,2.2840000000000003,2.445,2.8560000000000003,3.102,3.363,3.3560000000000003,2.571,2.687
2010-02-01,-9999.0,-9999.0,-9999.0,6.218999999999999,6.532,7.162000000000001,7.902,8.793,9.764,11.029000000000002,12.616,14.196,14.875,15.138,16.265,17.836,18.082,16.348,14.718,14.042,12.323,10.892000000000001,10.097999999999999,8.941,5.869,3.208,2.605,2.622,2.716,3.0060000000000002,3.178,3.377,3.5039999999999996,3.483,3.157,3.134
2010-03-01,-9999.0,-9999.0,5.4639999999999995,6.856,6.925,7.797999999999999,8.456,9.484,10.201,11.401,12.860999999999999,13.880999999999998,15.412,16.875999999999998,18.384,19.314,19.046,17.238,13.931,12.288,11.264000000000001,10.764000000000001,10.184,9.478,5.609,2.562,2.292,2.448,2.819,3.1180000000000003,3.386,3.6039999999999996,3.798,3.929,3.85,3.995
2010-04-01,-9999.0,-9999.0,-9999.0,-9999.0,6.76,7.666,8.144,8.81,9.736,10.628,11.687999999999999,12.687000000000001,13.841,14.979000000000001,15.942,16.425,16.026,14.735999999999999,12.603,13.16,12.113,9.907,10.138,9.7,6.806,3.659,2.864,2.8939999999999997,2.995,3.301,3.551,3.965,4.325,4.558,4.355,4.243
2010-05-01,-9999.0,-9999.0,9.145,9.751,9.476,9.978,9.895,10.437000000000001,11.193,12.052,12.784,13.758,14.405,14.68,14.709000000000001,13.838,12.66,12.554,10.667,8.796,9.58,10.552999999999999,10.161,10.041,6.95,3.383,3.136,3.367,3.355,3.699,4.016,4.091,4.315,4.248,3.9360000000000004,3.5380000000000003
2010-06-01,-9999.0,-9999.0,-9999.0,-9999.0,8.234,8.834,9.363,10.248,11.110999999999999,11.623,11.995999999999999,12.534,12.793,13.23,13.15,12.946,12.759,11.6,10.609000000000002,10.433,9.217,8.921,9.222000000000001,9.366,6.666,3.185,2.8689999999999998,2.883,3.326,3.4189999999999996,3.4330000000000003,3.708,3.779,4.2589999999999995,4.257,4.415
2010-07-01,-9999.0,-9999.0,-9999.0,-9999.0,9.102,9.869,10.689,11.173,11.366,12.015999999999998,12.202,12.600999999999999,12.857999999999999,13.120999999999999,12.984000000000002,12.216,11.251,10.384,9.658999999999999,8.683,7.529,6.415,6.462999999999999,5.547999999999999,4.4510000000000005,2.818,2.376,2.585,2.87,2.9730000000000003,3.154,3.18,3.562,3.8289999999999997,3.802,4.391
2010-08-01,-9999.0,-9999.0,-9999.0,8.958,9.213,9.431000000000001,10.02,10.763,11.509,12.023,12.132,11.505999999999998,11.277999999999999,11.735999999999999,11.880999999999998,11.407,10.953,10.427999999999999,9.297,7.922000000000001,6.553999999999999,6.351,6.461,6.432,5.047,3.04,2.815,2.735,3.156,3.389,3.6660000000000004,3.904,3.9760000000000004,3.886,3.574,3.455
2010-09-01,-9999.0,-9999.0,-9999.0,6.659,7.05,7.6610000000000005,8.53,9.525,10.634,11.603,12.419,12.762,12.704,12.661,12.113,11.835,11.427,10.865,9.385,7.947,6.2829999999999995,5.231,4.497,4.3839999999999995,3.63,2.124,2.21,2.425,2.6889999999999996,2.906,3.1239999999999997,3.286,3.551,3.625,3.634,3.835
2010-10-01,-9999.0,-9999.0,-9999.0,5.815,6.011,6.697,7.105,7.99,9.272,10.419,11.207,11.745999999999999,12.113,12.337,12.03,11.297,10.84,10.402999999999999,9.12,7.617999999999999,6.227,5.058,4.2,3.755,3.037,2.072,1.9369999999999998,1.8969999999999998,2.1919999999999997,2.463,2.822,3.0060000000000002,3.2539999999999996,3.352,3.574,3.591
2010-11-01,-9999.0,4.239,5.088,5.651,6.162000000000001,7.367000000000001,8.471,9.811,10.933,12.035,12.832,13.722999999999999,14.064,13.883,13.359000000000002,12.542,12.306,12.24,10.818,9.435,7.282,6.754,6.117000000000001,5.239,3.577,1.952,2.026,2.259,2.468,2.7430000000000003,2.972,3.3139999999999996,3.094,3.0810000000000004,2.955,3.159
2010-12-01,5.27,6.233,7.159,6.824,7.29,7.66,8.754,9.693999999999999,11.177,12.458,13.425,14.64,15.517999999999999,15.275,14.892000000000001,13.655999999999999,12.645,12.734000000000002,11.237,9.267999999999999,9.607999999999999,9.43,7.894,5.69,3.778,1.962,1.891,2.117,2.51,2.7960000000000003,2.9739999999999998,3.1310000000000002,3.228,3.1660000000000004,2.833,2.1590000000000003
2011-01-01,-9999.0,-9999.0,-9999.0,5.312,6.004,7.455,8.158999999999999,8.745,9.347999999999999,10.532,12.237,14.11,16.297,17.089000000000002,16.844,15.677,14.573,13.027000000000001,10.981,9.219,8.873,8.693999999999999,7.6610000000000005,6.4110000000000005,4.3260000000000005,2.51,2.073,1.9809999999999999,2.213,2.4859999999999998,2.779,3.0869999999999997,3.301,3.562,3.304,3.053
2011-02-01,-9999.0,-9999.0,3.385,5.289,6.242000000000001,6.582000000000001,7.254,8.241,9.559,10.856,12.415,14.06,15.530999999999999,16.906,17.648,17.012999999999998,15.517000000000001,14.482000000000001,12.914000000000001,9.876,8.6,7.732,7.625,7.499,4.113,1.9969999999999999,2.012,1.983,2.181,2.609,2.9130000000000003,3.285,3.6,3.448,3.647,3.958
2011-03-01,-9999.0,-9999.0,-9999.0,5.359,5.65,6.681,7.496,8.162,8.876,10.155,11.335,12.727,14.017000000000001,15.207,15.606,15.328,14.49,13.119000000000002,11.231,9.72,8.357000000000001,9.572000000000001,9.019,8.283,5.083,2.3209999999999997,2.021,2.122,2.443,2.7739999999999996,3.037,3.38,3.8930000000000002,4.124,4.117,3.779
2011-04-01,-9999.0,-9999.0,5.428999999999999,6.244,6.819,7.7010000000000005,8.147,8.642999999999999,9.232999999999999,9.908,10.833,11.914000000000001,13.054,13.897,14.573,14.597999999999999,13.904000000000002,12.568,11.282,8.554,6.732,6.561,6.7,7.107,4.944,2.52,2.211,2.265,2.487,2.9539999999999997,3.335,3.778,4.331,4.665,4.8,4.566
2011-05-01,-9999.0,-9999.0,-9999.0,6.024,6.746,7.476,8.44,9.562999999999999,10.417,10.925,11.595999999999998,11.937000000000001,12.447000000000001,13.062999999999999,13.572000000000001,13.800999999999998,14.203,12.939,10.831,9.212,7.978,7.715,7.722,8.07,5.475,3.082,2.7510000000000003,2.75,2.891,2.9730000000000003,3.194,3.615,3.9219999999999997,4.298,4.172,4.431
2011-06-01,-9999.0,-9999.0,6.654,7.117999999999999,7.476,8.401,9.391,10.390999999999998,11.168,11.847000000000001,12.419,13.048,13.474,13.517999999999999,13.365,12.0,11.323,10.31,8.487,7.182,6.455,5.983,6.492000000000001,7.004,5.6739999999999995,3.641,3.0660000000000003,2.978,3.1010000000000004,3.42,3.8810000000000002,4.212,4.618,4.207,3.806,3.595
2011-07-01,-9999.0,5.496,5.922999999999999,6.8260000000000005,7.864,8.799,9.777999999999999,10.775,11.394,11.734000000000002,11.987,12.853,13.232999999999999,12.615,12.633,11.497,10.222000000000001,9.262,8.556000000000001,7.752999999999999,6.846,6.524,5.818,6.905,6.222,3.2680000000000002,2.755,2.943,3.384,3.7510000000000003,4.083,3.963,3.888,3.9019999999999997,3.971,3.792
2011-08-01,-9999.0,-9999.0,-9999.0,6.935,7.122999999999999,7.73,8.601,9.615,10.474,11.069,11.341,11.502,12.19,12.304,12.502,11.902999999999999,10.953,9.748,8.368,7.156000000000001,5.956,5.127999999999999,4.684,4.513999999999999,3.845,2.311,2.222,2.3930000000000002,2.662,2.7260000000000004,3.056,3.3339999999999996,3.552,3.655,3.805,3.815
2011-09-01,-9999.0,-9999.0,5.1770000000000005,6.02,6.075,6.654,7.425,8.33,9.027000000000001,9.507,10.324000000000002,11.139000000000001,11.617,12.026,12.087,11.261,10.808,9.955,9.327,7.676,6.087000000000001,5.065,4.287,3.563,2.926,2.1519999999999997,2.19,2.044,2.505,2.497,2.682,2.955,3.162,3.319,3.429,3.511
2011-10-01,-9999.0,-9999.0,5.449,5.397,5.67,5.897,6.617999999999999,7.622000000000001,8.502,9.552,10.43,11.1,11.784,12.35,12.061,11.559000000000001,11.158,10.924000000000001,9.957,8.32,6.582999999999999,5.25,4.2010000000000005,3.86,3.15,2.287,2.079,2.062,2.086,2.51,2.64,2.8819999999999997,3.072,3.217,3.4619999999999997,3.641
2011-11-01,-9999.0,-9999.0,3.265,4.003,4.607,5.077,5.888,6.938,8.349,9.523,10.658,11.888,12.493,12.718,12.470999999999998,12.265,11.225,10.045,8.515,7.566,5.797999999999999,4.185,3.9219999999999997,3.497,2.718,1.635,1.57,1.8159999999999998,2.009,2.184,2.448,2.7289999999999996,3.01,3.3760000000000003,3.657,3.2030000000000003
2011-12-01,3.47,3.938,4.247,4.261,4.545,4.946000000000001,5.769,6.641,8.0,9.29,10.363,11.475,12.58,12.792,12.605,12.356,11.748,10.321,9.381,9.726,8.43,6.38,5.809,4.584,3.7260000000000004,3.38,2.9930000000000003,2.824,3.012,2.8369999999999997,2.68,2.943,3.062,3.1830000000000003,3.2060000000000004,3.094
2012-01-01,2.943,4.273,3.892,4.096,4.592,5.027,5.4910000000000005,6.08,6.922999999999999,8.353,9.761000000000001,11.01,11.794,12.66,13.23,12.568,12.698,10.964,9.884,9.54,8.732999999999999,7.582000000000001,7.01,6.041,3.1660000000000004,1.61,1.599,1.725,1.9569999999999999,2.146,2.36,2.54,2.592,3.1,3.1069999999999998,3.2260000000000004
2012-02-01,-9999.0,4.328,4.69,5.111000000000001,5.763999999999999,6.002000000000001,6.854,7.676,8.915,10.017999999999999,11.640999999999998,12.743,13.595,14.413,15.014000000000001,14.7,13.5,12.902000000000001,12.413,9.406,7.367000000000001,7.731,7.061,6.252000000000001,4.574,2.532,1.9340000000000002,1.9980000000000002,2.122,2.295,2.636,2.905,3.141,3.157,3.216,3.2880000000000003
2012-03-01,-9999.0,4.556,5.263999999999999,5.114,5.9479999999999995,6.468,6.843999999999999,7.651,8.596,9.769,10.939,12.220999999999998,13.669,14.673,15.182,14.767999999999999,14.068,13.59,10.450999999999999,9.068999999999999,8.9,7.455,6.58,5.848,4.1160000000000005,2.465,2.097,2.34,2.461,2.6010000000000004,2.886,3.068,3.4010000000000002,3.7760000000000002,4.191,4.427
2012-04-01,5.595,6.016,6.757999999999999,7.632000000000001,8.596,9.273,10.295,11.182,12.347999999999999,13.375,14.245,15.1,15.49,15.809000000000001,15.282,14.243,12.412,9.587,7.8870000000000005,8.052,9.629,9.701,10.497,9.731,5.367999999999999,2.918,2.5269999999999997,2.7969999999999997,3.1719999999999997,3.4539999999999997,3.594,3.906,4.178,4.229,4.24,4.467
2012-05-01,-9999.0,-9999.0,6.995,6.769,7.582000000000001,8.164,8.531,9.357999999999999,10.354000000000001,11.163,12.003,12.752,13.03,13.43,13.812999999999999,13.287,13.199000000000002,12.772,10.113999999999999,9.435,8.434,8.908999999999999,8.53,8.949,5.4879999999999995,2.7089999999999996,2.246,2.454,2.6439999999999997,3.0269999999999997,3.4160000000000004,3.437,3.84,4.101,4.369,4.69
2012-06-01,5.91,6.627999999999999,9.907,8.629,8.017000000000001,8.892000000000001,9.404,10.347000000000001,11.103,11.605,12.455,13.11,13.179,12.995,12.555,12.015999999999998,11.120999999999999,9.116,8.351,7.11,7.039,7.317,7.794,8.34,6.029,3.7689999999999997,3.275,3.239,3.3539999999999996,3.497,3.455,3.605,3.698,3.65,3.465,3.602
2012-07-01,-9999.0,-9999.0,6.796,7.27,7.834,8.452,9.177999999999999,10.311,11.341,12.251,12.628,12.683,12.957,12.946,12.538,12.409,11.687000000000001,10.169,9.03,7.535,7.062,6.773,6.919,6.931,5.773,3.505,3.214,3.3689999999999998,3.4019999999999997,3.4410000000000003,3.5789999999999997,3.595,3.775,3.904,3.86,4.325
2012-08-01,-9999.0,-9999.0,6.359,7.15,7.869,7.829,8.392999999999999,9.33,10.174,10.854000000000001,11.297,11.377,11.489,11.985,11.772,11.269,10.559000000000001,9.791,8.555,7.207999999999999,6.416,5.5760000000000005,5.146,4.9239999999999995,4.031000000000001,2.907,2.489,2.481,2.832,3.175,3.3960000000000004,3.628,3.8110000000000004,3.884,3.955,3.884
2012-09-01,-9999.0,-9999.0,5.662000000000001,6.62,6.792999999999999,7.077999999999999,7.933,8.593,9.193,9.802999999999999,10.152999999999999,11.039000000000001,12.02,12.195,11.804,11.497,11.235,9.774,8.529,7.169,5.785,4.85,4.328,4.516,3.685,2.035,1.9769999999999999,2.178,2.615,2.784,3.11,3.205,3.448,3.688,3.79,3.7319999999999998
2012-10-01,-9999.0,-9999.0,4.871,4.9,5.468,5.992999999999999,6.608,7.54,8.673,9.74,10.775,11.302,11.866,12.126,12.002,11.378,10.809000000000001,10.213,9.017000000000001,6.904,5.419,4.793,4.368,3.8930000000000002,2.915,2.031,1.787,1.844,1.935,2.193,2.487,2.687,2.918,3.181,3.275,3.17
2012-11-01,-9999.0,-9999.0,6.403,5.365,5.5520000000000005,6.037999999999999,6.702999999999999,7.481,8.458,10.097999999999999,11.255,12.341,13.102,13.457,13.537,13.59,13.305,12.276,11.242,9.083,7.084,6.105,5.416,4.5680000000000005,3.095,1.7790000000000001,1.626,1.776,2.06,2.406,2.69,3.005,3.0810000000000004,3.2969999999999997,3.438,3.1239999999999997
2012-12-01,2.9760000000000004,3.2060000000000004,3.4389999999999996,4.357,4.725,5.172000000000001,5.849,6.797999999999999,8.322000000000001,9.497,10.874,12.217,12.947000000000001,13.439,12.466,13.015,12.21,12.169,11.302,9.501,7.059,6.416,5.769,5.074,3.6289999999999996,2.51,2.151,2.1319999999999997,2.333,2.623,2.9,3.1210000000000004,3.31,3.245,3.5189999999999997,2.764
2013-01-01,5.388999999999999,5.792999999999999,5.974,6.091,6.46,7.369,8.695,9.94,11.457,12.823,13.959000000000001,14.765,15.827,16.691,17.192,16.8,15.247,13.845999999999998,12.078,10.835,9.895,8.413,7.465,6.303,4.062,2.2769999999999997,2.009,2.147,2.283,2.5669999999999997,2.843,3.0660000000000003,3.24,3.173,3.391,3.032
2013-02-01,-9999.0,4.248,4.593999999999999,4.968999999999999,5.348,6.0920000000000005,7.007000000000001,8.343,9.806000000000001,11.216,12.898,14.139000000000001,15.501,16.014,15.569,15.582,15.564,14.847999999999999,14.219000000000001,13.773,11.981,9.505,9.568999999999999,8.57,5.694,3.241,2.541,2.464,2.431,2.78,3.21,3.424,3.463,3.555,3.429,2.71
