,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km
2004-01-01,1.864,2.8810000000000002,2.888,2.745,2.441,2.27,2.061,1.857,2.496,3.9419999999999997,5.425,8.31,8.959,9.808,8.041,9.214,10.794,11.649000000000001,14.977,16.723,17.455,17.09,15.824000000000002,14.423,12.764000000000001,10.999,9.222999999999999,8.227,7.292000000000001,5.859,4.812,3.904,3.1239999999999997,2.551,2.764,-9999.0
2004-02-01,2.7539999999999996,3.6060000000000003,3.537,3.242,3.138,2.623,2.334,2.162,2.674,3.7910000000000004,5.085,5.555,8.033999999999999,8.117,11.562000000000001,12.898,13.23,16.000999999999998,16.796,16.144000000000002,15.924000000000001,16.034000000000002,14.706,14.09,13.295,12.071,10.122,8.562000000000001,6.864,5.765,4.945,4.279,3.7710000000000004,3.301,2.562,-9999.0
2004-03-01,3.495,4.459,4.658,4.184,3.938,3.698,4.137,4.18,5.657,8.315,12.269,13.9,14.744000000000002,18.275,19.147000000000002,20.192,22.886,23.081,20.497,17.423,20.362000000000002,17.849,16.845,15.815,14.470999999999998,13.128,11.705,11.360999999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2004-04-01,4.34,4.35,4.103,3.8289999999999997,3.517,3.154,2.978,2.8539999999999996,3.839,5.218,5.3420000000000005,10.402999999999999,12.357000000000001,10.238,9.656,10.049,10.599,12.249,14.964,15.955,15.35,14.987,14.286,13.718,12.779000000000002,11.812000000000001,10.574000000000002,9.295,8.166,7.428,6.8,6.317,5.635,5.087,4.64,-9999.0
2004-05-01,4.508,4.485,3.9419999999999997,4.247,3.73,3.889,4.428999999999999,4.5569999999999995,4.744,5.686,8.353,10.76,10.300999999999998,10.325999999999999,9.959,10.4,9.919,11.812999999999999,13.512,14.415999999999999,14.853,14.753,14.517999999999999,13.819,12.847000000000001,12.82,12.08,10.751,10.076,9.513,8.511000000000001,7.563,6.6770000000000005,5.92,-9999.0,-9999.0
2004-06-01,3.687,4.232,3.847,3.928,3.617,3.445,2.653,2.411,2.432,1.879,2.1719999999999997,4.234,6.912999999999999,7.617000000000001,8.332,8.46,9.354,11.130999999999998,12.198,13.279000000000002,13.454,13.467,13.815,13.435,13.357000000000001,12.587,11.859000000000002,11.075999999999999,10.019,9.173,8.331,7.229,6.417999999999999,5.919,-9999.0,-9999.0
2004-07-01,3.295,3.77,3.7960000000000003,3.658,3.4389999999999996,3.573,3.406,3.412,3.7939999999999996,5.184,6.566,6.8870000000000005,6.068,6.478,6.757999999999999,6.803999999999999,8.016,9.326,10.318,11.172,12.132,13.020999999999999,13.026,13.04,12.937000000000001,13.276,12.737,11.947000000000001,10.739,9.738,8.779,7.756,6.937,6.167999999999999,5.2410000000000005,-9999.0
2004-08-01,3.545,4.363,3.9360000000000004,3.543,3.358,3.188,3.117,2.574,2.457,3.207,4.18,5.131,5.9479999999999995,5.517,6.057,6.773,8.201,9.045,10.136000000000001,11.045,11.967,12.088,12.194,12.832,13.059000000000001,12.474,11.39,10.9,9.812999999999999,8.777999999999999,7.722,6.747000000000001,5.882999999999999,4.898,4.282,-9999.0
2004-09-01,2.542,3.5439999999999996,3.534,3.305,3.986,3.054,2.467,2.126,1.6569999999999998,1.4580000000000002,1.376,1.655,2.021,2.775,4.553,6.507999999999999,7.189,9.312000000000001,10.151,11.537,12.15,11.909,11.852,12.414000000000001,11.49,10.877,9.977,9.068,8.013,7.096,6.399,5.688,4.958,4.292,3.627,-9999.0
2004-10-01,2.301,3.5260000000000002,3.511,3.833,3.84,2.932,2.419,2.035,2.07,1.903,2.371,3.378,3.608,3.895,3.7689999999999997,5.752999999999999,7.591,10.031,12.023,12.397,12.448,13.077,13.139000000000001,12.752,11.872,10.495,10.067,8.892000000000001,7.85,6.7989999999999995,6.132999999999999,5.37,4.798,4.202,-9999.0,-9999.0
2004-11-01,2.117,3.431,3.478,3.301,2.992,2.7310000000000003,2.218,1.945,1.672,1.4880000000000002,1.43,2.144,3.332,3.944,5.2010000000000005,6.218,8.251,9.522,10.658,11.76,12.472999999999999,12.472999999999999,12.208,11.88,11.047,9.687999999999999,8.118,7.018,6.034,4.9910000000000005,4.2139999999999995,3.665,3.2239999999999998,2.912,-9999.0,-9999.0
2004-12-01,2.016,3.543,3.642,3.444,2.975,2.414,2.061,2.011,1.865,1.7919999999999998,1.558,1.969,2.8569999999999998,3.779,4.093,6.398,8.372,11.375,10.868,11.943,13.26,14.199000000000002,13.939,13.633,12.458,11.277000000000001,9.849,8.43,6.912999999999999,5.502000000000001,4.684,3.9330000000000003,3.469,-9999.0,-9999.0,-9999.0
2005-01-01,2.244,3.642,3.512,3.22,2.77,2.346,1.996,1.7519999999999998,1.567,1.3219999999999998,1.392,1.6540000000000001,4.043,7.086,6.704,7.461,10.949000000000002,11.609000000000002,13.88,14.825,15.357000000000001,15.370999999999999,15.305,14.517999999999999,13.1,11.157,9.754,8.051,6.808,5.34,4.926,4.111000000000001,3.533,-9999.0,-9999.0,-9999.0
2005-02-01,3.332,3.77,3.7060000000000004,3.42,3.177,2.6239999999999997,2.371,2.4130000000000003,2.887,3.906,5.287999999999999,6.952000000000001,9.407,12.245,11.925,11.728,11.614,13.071,14.62,16.077,16.218,15.755999999999998,14.765999999999998,13.245,11.312999999999999,9.516,7.976,6.903,6.336,5.598,5.033,4.697,3.8939999999999997,-9999.0,-9999.0,-9999.0
2005-03-01,3.178,3.967,3.8280000000000003,3.5589999999999997,3.255,2.9210000000000003,2.531,2.237,2.22,2.4330000000000003,4.048,6.129,8.966000000000001,10.356,11.535,11.849,12.094000000000001,13.218,14.427999999999999,13.757,14.274000000000001,14.255999999999998,13.965,12.415999999999999,10.616,9.52,8.91,8.613,7.707999999999999,6.62,5.855,5.234,4.2989999999999995,3.7710000000000004,-9999.0,-9999.0
2005-04-01,3.6260000000000003,4.3469999999999995,4.422,3.884,3.452,3.4810000000000003,3.377,2.838,2.78,3.792,6.435,9.261000000000001,12.217,11.985999999999999,12.895,13.484000000000002,12.200999999999999,12.567,15.123,16.101,16.837,15.985999999999999,15.357999999999999,13.595,12.308,11.694,11.300999999999998,10.307,9.37,8.538,7.779,6.882000000000001,5.978,5.249,-9999.0,-9999.0
2005-05-01,4.822,5.126,4.718,3.9189999999999996,3.4539999999999997,3.301,2.8739999999999997,2.759,2.296,2.9139999999999997,4.0360000000000005,5.882999999999999,7.135,7.4,6.178999999999999,6.313,8.026,8.72,10.575,12.671,13.927,14.812999999999999,14.059000000000001,13.2,12.144,11.620999999999999,10.804,10.179,9.527000000000001,8.752,7.893,6.9,5.99,5.156000000000001,4.461,-9999.0
2005-06-01,4.955,4.875,4.617,4.502,4.111000000000001,3.464,3.0460000000000003,2.847,2.525,2.252,2.173,4.813,7.269,6.997000000000001,6.956,7.364,8.539,9.943999999999999,10.962,11.495,13.617,13.625,13.068,12.684000000000001,12.343,12.317,12.050999999999998,11.708,10.823,9.552999999999999,8.301,7.156000000000001,6.149,5.16,4.493,-9999.0
2005-07-01,3.248,4.618,3.929,3.9360000000000004,4.14,3.98,3.517,2.886,2.885,4.369,4.489,5.629,6.301,5.8,6.526,7.773,7.627000000000001,7.789,9.945,11.892999999999999,12.657,13.569,13.735,13.65,13.118,12.523,12.022,11.47,10.593,9.307,8.036,6.892,5.755,5.035,4.316,-9999.0
2005-08-01,2.318,3.14,3.0869999999999997,3.141,3.695,3.591,2.944,2.7710000000000004,2.645,2.319,2.596,4.274,4.322,5.841,6.1770000000000005,6.09,7.692,8.454,10.629000000000001,10.779000000000002,12.174000000000001,11.922,12.305,12.606,12.206,12.157,11.741,10.989,9.904,8.963,7.829,6.48,5.651,4.761,4.157,-9999.0
2005-09-01,4.092,4.551,3.9360000000000004,3.2510000000000003,3.158,2.7510000000000003,2.575,2.585,1.999,1.6680000000000001,1.422,2.012,2.1590000000000003,2.1180000000000003,2.375,4.021,5.124,6.502999999999999,7.4879999999999995,9.782,11.472000000000001,11.363,11.530999999999999,11.882,11.713,11.259,10.627,9.74,8.656,7.832999999999999,7.04,6.175,5.329,4.581,3.725,-9999.0
2005-10-01,3.043,4.13,3.63,3.0660000000000003,3.1180000000000003,2.887,2.573,2.275,1.825,1.631,2.2319999999999998,2.387,2.202,2.2569999999999997,2.7560000000000002,4.121,4.438,7.388999999999999,9.833,10.751,10.627,11.084000000000001,11.860999999999999,11.838,11.402999999999999,10.667,9.572000000000001,8.113,7.422000000000001,6.081,5.414,4.535,3.987,3.59,-9999.0,-9999.0
2005-11-01,2.174,3.19,3.063,2.839,2.608,2.557,2.2880000000000003,2.03,1.893,2.244,3.0669999999999997,2.9139999999999997,2.5860000000000003,3.4219999999999997,5.303,6.25,8.329,10.314,11.151,12.212,12.163,13.142999999999999,13.332,12.993,12.082,10.759,9.564,8.164,7.117999999999999,6.15,4.981,4.34,3.56,2.673,2.4219999999999997,-9999.0
2005-12-01,1.982,3.363,3.1719999999999997,2.83,2.5380000000000003,2.254,2.063,1.875,1.929,2.705,3.199,3.17,3.734,6.3870000000000005,7.757000000000001,9.222000000000001,11.854000000000001,12.034,13.860999999999999,14.357000000000001,14.274000000000001,14.401,14.434000000000001,14.187999999999999,13.335,12.085999999999999,10.411,9.033,7.791,6.354,5.193,4.3580000000000005,3.7089999999999996,3.264,2.863,3.3280000000000003
2006-01-01,1.849,3.333,3.565,3.227,2.945,2.7439999999999998,2.403,2.443,2.503,2.992,4.114,5.433,6.295,7.5729999999999995,7.058,5.497000000000001,6.115,8.335,11.039000000000001,12.841,13.933,13.927,13.384,11.606,10.499,9.346,8.329,7.443,5.9510000000000005,4.967,4.274,3.745,3.3560000000000003,3.569,-9999.0,-9999.0
2006-02-01,2.8930000000000002,3.785,3.585,3.275,3.179,2.469,2.063,1.771,2.97,4.328,5.848,5.916,7.034,7.962999999999999,9.041,11.057,12.536,12.065,14.258,15.862,17.386,17.18,16.637,15.065999999999999,12.859000000000002,11.625,10.147,9.193999999999999,7.956,6.605,5.587999999999999,4.54,3.7769999999999997,3.585,-9999.0,-9999.0
2006-03-01,2.877,4.253,3.9389999999999996,3.505,3.352,2.975,2.597,2.048,1.87,2.9989999999999997,5.987,9.691,10.638,9.974,10.54,10.248,10.995,11.74,12.699000000000002,14.911,15.957,14.915999999999999,14.214,13.533,12.669,11.595999999999998,10.456,9.277000000000001,8.097000000000001,7.522,6.682,5.859,5.167999999999999,4.696000000000001,4.448,-9999.0
2006-04-01,3.966,4.078,4.474,4.149,3.785,3.234,2.8080000000000003,2.65,2.239,2.073,3.4010000000000002,7.778,10.485,9.307,7.939,10.847000000000001,10.575999999999999,11.477,13.73,14.218,15.769,15.716,15.294,14.462,13.767999999999999,13.081,12.290999999999999,11.179,9.998,8.669,7.528,6.626,5.75,4.958,4.369,-9999.0
2006-05-01,4.82,4.897,4.471,3.9789999999999996,3.8339999999999996,3.5410000000000004,3.025,3.216,3.32,4.75,5.683,6.653,8.727,8.189,7.9,7.581,8.825,12.145999999999999,13.135,13.199000000000002,14.546,14.630999999999998,14.829,14.161,13.435,12.805,12.083,10.83,9.521,8.589,7.664,6.903,6.0360000000000005,5.36,-9999.0,-9999.0
2006-06-01,3.7030000000000003,4.362,4.199,4.753,6.394,4.493,3.199,2.612,2.5639999999999996,2.444,3.742,7.157,9.437999999999999,9.663,8.495,8.147,9.245,11.481,10.647,10.835,12.661,13.962,14.005,13.475,13.405,12.934000000000001,12.220999999999998,11.216,10.457,9.726,8.812999999999999,7.789,6.966,6.082000000000001,-9999.0,-9999.0
2006-07-01,7.354,6.313,4.906000000000001,4.667,4.59,3.995,3.793,3.472,3.0589999999999997,2.772,2.178,2.174,4.67,4.805,4.317,5.202999999999999,7.207999999999999,7.877999999999999,8.595,10.017999999999999,11.937999999999999,12.513,12.845,13.251,12.818,12.854000000000001,12.719000000000001,12.112,10.985999999999999,10.026,8.824,7.733,6.778,-9999.0,-9999.0,-9999.0
2006-08-01,2.8760000000000003,3.717,3.415,3.5869999999999997,3.404,3.202,2.9589999999999996,2.4290000000000003,2.144,3.043,5.632999999999999,6.447,6.2,6.176,6.108,6.462999999999999,8.182,9.546,10.633,11.27,11.946,12.422,12.904000000000002,12.52,12.251,12.831,12.042,11.298,10.325,9.177999999999999,8.125,7.189,6.364,5.761,-9999.0,-9999.0
2006-09-01,3.7460000000000004,4.269,3.747,3.5410000000000004,3.263,3.1639999999999997,2.782,2.522,2.073,1.9780000000000002,1.837,2.112,2.7230000000000003,2.525,2.741,3.887,5.882000000000001,7.176,8.592,9.931000000000001,11.114,11.775,12.673,12.334000000000001,12.434000000000001,12.488,11.418,9.831,8.693,7.818,7.115,6.529,6.093,5.371,-9999.0,-9999.0
2006-10-01,2.583,3.489,3.306,3.109,3.1839999999999997,2.8680000000000003,2.716,2.246,1.781,1.454,1.776,2.189,4.1930000000000005,4.643,4.89,4.72,5.9079999999999995,7.483,9.249,10.251,10.673,11.716,12.462,12.942,12.915,12.532,11.317,9.28,7.845,6.689,5.752000000000001,5.085,-9999.0,-9999.0,-9999.0,-9999.0
2006-11-01,2.449,3.825,3.758,3.3110000000000004,2.9339999999999997,2.68,2.185,1.8519999999999999,1.818,1.5830000000000002,1.581,2.162,3.449,4.008,4.164,4.763999999999999,6.125,8.157,9.934,10.467,11.147,11.934000000000001,12.642000000000001,13.343,12.741,11.355,9.979,8.352,7.15,5.955,5.155,4.453,3.7760000000000002,3.5660000000000003,-9999.0,-9999.0
2006-12-01,2.58,3.716,3.668,3.3569999999999998,3.242,2.904,2.351,2.083,1.851,1.9480000000000002,1.993,3.017,3.9330000000000003,4.902,6.046,6.212999999999999,8.637,9.042,9.98,11.039000000000001,12.17,12.919,13.716,13.890999999999998,12.668,11.29,9.765,7.8,6.313,5.191,4.428999999999999,3.95,3.613,2.45,-9999.0,-9999.0
2007-01-01,2.798,3.576,3.3810000000000002,3.122,2.863,2.5980000000000003,2.441,2.3569999999999998,2.585,3.792,5.2620000000000005,5.4910000000000005,7.346,8.724,9.081,9.214,10.743,13.412,16.515,16.189,16.052,15.967,15.796,14.562000000000001,13.982999999999999,12.057,9.976,9.317,8.863,7.696000000000001,6.513,5.77,4.681,3.888,-9999.0,-9999.0
2007-02-01,1.915,3.714,3.549,2.804,2.499,2.224,2.04,1.9169999999999998,1.5330000000000001,1.641,2.405,2.675,3.907,5.001,6.308,8.793,8.998,11.398,13.015999999999998,14.082,13.487,15.317,15.062999999999999,14.765999999999998,13.574000000000002,12.433,10.602,9.805,8.531,7.22,6.085,5.085,3.8569999999999998,3.407,-9999.0,-9999.0
2007-03-01,3.38,4.4430000000000005,4.416,3.9739999999999998,3.259,2.7939999999999996,2.5380000000000003,2.246,2.197,3.088,4.504,7.164,9.97,10.958,11.972000000000001,13.128,14.26,15.577,17.448,17.455,18.174,18.68,17.107,15.344000000000001,13.741,12.288,11.12,9.206,8.073,7.422000000000001,6.069,5.5120000000000005,4.979,4.444,-9999.0,-9999.0
2007-04-01,3.7510000000000003,4.406000000000001,4.087,3.6060000000000003,3.3710000000000004,3.225,2.714,2.396,2.2119999999999997,1.6969999999999998,1.63,1.81,3.7439999999999998,6.803,6.085,5.2379999999999995,8.494,10.145,10.987,14.249,15.985999999999999,15.565999999999999,15.175999999999998,14.482999999999999,12.998,11.725999999999999,10.407,9.309,8.505,7.598,6.891,6.315,5.497999999999999,4.76,-9999.0,-9999.0
2007-05-01,4.104,4.189,3.8810000000000002,3.965,3.927,3.585,3.262,3.0610000000000004,2.8789999999999996,3.7760000000000002,6.763,7.195,7.415,8.639,9.422,9.589,8.514,9.9,12.421,13.479000000000001,14.092,14.645,14.276,13.159,12.019,11.667,10.952,10.135,9.721,8.995,8.064,7.056,6.4510000000000005,-9999.0,-9999.0,-9999.0
2007-06-01,4.187,4.455,4.288,4.053,3.5789999999999997,3.031,2.9,2.8,2.189,1.732,2.522,5.26,8.056000000000001,8.334,8.009,7.672000000000001,8.991,8.613999999999999,9.728,10.828,12.877,13.655999999999999,13.6,13.690999999999999,13.367,12.331,11.889000000000001,11.032,10.23,9.384,8.395,7.4639999999999995,6.593,5.65,-9999.0,-9999.0
2007-07-01,2.7510000000000003,3.389,3.798,3.937,3.718,3.4210000000000003,2.804,2.865,3.08,3.2260000000000004,4.7330000000000005,6.195,7.877999999999999,8.011000000000001,6.414,5.307,7.053,8.509,9.927,11.263,12.298,13.229000000000001,13.651,12.909,12.612,12.443,11.855,11.450999999999999,10.599,9.437999999999999,8.145,7.013999999999999,6.4479999999999995,-9999.0,-9999.0,-9999.0
2007-08-01,3.3139999999999996,4.053999999999999,4.189,3.8369999999999997,3.4739999999999998,3.2430000000000003,3.0410000000000004,3.04,3.747,4.401,5.093,5.767,5.806,5.7170000000000005,5.8420000000000005,6.12,6.86,7.96,9.163,10.515,11.958,12.253,12.457,12.047,12.267999999999999,12.497,12.177999999999999,11.427999999999999,10.324000000000002,9.142000000000001,8.041,7.097,6.335,5.818,-9999.0,-9999.0
2007-09-01,2.6510000000000002,3.489,3.755,3.861,3.6630000000000003,3.0210000000000004,2.7230000000000003,2.445,2.03,1.868,2.057,2.989,3.222,3.3680000000000003,4.162,5.351,6.646,8.064,9.193999999999999,11.350999999999999,11.817,11.868,12.272,12.172,11.850999999999999,11.262,10.163,9.799,9.314,8.456,7.343,6.305,5.211,4.298,3.656,-9999.0
2007-10-01,2.6010000000000004,3.7680000000000002,3.775,3.466,2.9339999999999997,2.414,2.074,1.8,1.671,1.422,1.411,2.318,3.425,4.238,4.1739999999999995,4.935,7.19,8.118,9.301,10.658,11.57,11.884,11.392000000000001,10.627,10.992,10.332,9.544,8.418,7.434,6.527,5.6979999999999995,4.945,3.963,3.4589999999999996,3.3939999999999997,3.045
2007-11-01,1.879,3.154,3.005,2.92,2.721,2.32,2.0469999999999997,1.795,2.043,1.963,2.293,3.452,3.61,4.3580000000000005,3.7969999999999997,5.785,6.593,8.849,11.715,11.963,12.504000000000001,12.694,12.332,11.664000000000001,11.154000000000002,9.743,8.496,7.362,6.227,5.105,4.331,3.589,2.965,2.47,2.592,2.35
2007-12-01,2.182,3.717,3.616,3.321,2.826,2.5069999999999997,2.123,1.775,1.5819999999999999,1.444,1.361,1.601,3.19,4.0969999999999995,5.694,7.331,7.857,11.654000000000002,11.982999999999999,13.993,13.716,13.809000000000001,13.892000000000001,13.056,11.991,10.87,9.542,8.136000000000001,6.5329999999999995,5.406000000000001,4.5969999999999995,3.883,3.273,2.7319999999999998,-9999.0,-9999.0
2008-01-01,2.5989999999999998,3.611,3.5060000000000002,3.14,2.889,2.673,2.374,1.8619999999999999,1.61,1.681,2.48,4.154,5.136,5.278,6.409,8.145,8.202,11.117,13.040999999999999,14.277000000000001,14.935,15.446,14.704,13.564,12.437000000000001,11.225,9.476,8.305,7.017,5.693,4.618,3.819,3.484,3.35,2.812,-9999.0
2008-02-01,2.676,3.949,3.7460000000000004,3.4139999999999997,2.9810000000000003,2.608,2.103,1.807,1.653,1.3880000000000001,1.7269999999999999,2.676,4.147,4.678999999999999,4.215,4.668,6.63,8.679,11.362,12.550999999999998,13.767999999999999,13.619000000000002,11.837,10.967,10.168,9.43,8.191,7.317,6.311,5.537000000000001,4.785,4.244,3.9539999999999997,3.287,3.005,-9999.0
2008-03-01,2.988,3.6910000000000003,3.6519999999999997,3.335,3.052,2.49,2.387,2.282,4.668,6.153,6.9670000000000005,8.374,7.775,7.4639999999999995,6.0089999999999995,9.982999999999999,12.575,14.253,13.777999999999999,14.818,16.704,17.209,16.572,14.549000000000001,12.847999999999999,11.136,9.7,8.422,7.975,7.62,6.688,5.61,4.713,4.0969999999999995,-9999.0,-9999.0
2008-04-01,4.144,4.4830000000000005,4.369,4.178,3.72,3.2430000000000003,3.508,3.574,4.332,5.93,8.454,9.811,11.026,8.576,7.739,10.399000000000001,10.942,11.341,13.017000000000001,14.083,15.32,15.37,14.931,14.349,13.494000000000002,11.96,11.087,10.151,8.776,7.846,7.169,6.3420000000000005,5.582000000000001,4.916,4.277,-9999.0
2008-05-01,5.305,5.553999999999999,4.882,4.1610000000000005,3.718,3.207,2.555,2.298,1.8319999999999999,1.676,2.3209999999999997,3.897,6.888,7.846,6.093999999999999,7.028,7.892,9.365,11.799000000000001,13.133,13.651,13.597000000000001,13.338,12.774000000000001,12.675999999999998,12.020999999999999,10.96,9.927999999999999,9.077,8.287,7.626,6.479,5.82,-9999.0,-9999.0,-9999.0
2008-06-01,3.6039999999999996,4.209,3.971,3.878,3.92,3.938,3.167,3.64,3.3360000000000003,3.9360000000000004,5.422999999999999,6.112,8.0,7.3260000000000005,7.553999999999999,7.434,7.437,9.689,10.977,12.323,13.125,13.462,13.562999999999999,13.110999999999999,12.985999999999999,12.879000000000001,12.115,11.075,10.158999999999999,9.241,8.216000000000001,7.337000000000001,6.507000000000001,5.76,-9999.0,-9999.0
2008-07-01,3.903,4.064,3.9,3.4989999999999997,3.56,3.175,2.891,3.0060000000000002,2.676,2.33,2.989,3.7110000000000003,5.397,5.747999999999999,6.0489999999999995,5.849,6.944,7.9110000000000005,9.263,10.295,11.85,12.825,13.007,13.054,13.22,12.186,12.140999999999998,11.09,10.131,9.142999999999999,8.106,7.165,6.2139999999999995,5.315,-9999.0,-9999.0
2008-08-01,3.177,3.832,3.478,3.162,3.3080000000000003,3.168,2.986,2.403,2.3680000000000003,2.698,2.955,4.121,5.2860000000000005,5.934,5.337000000000001,5.715,6.812,8.581,9.954,10.690999999999999,11.465,12.030999999999999,12.459000000000001,12.17,12.717,12.664000000000001,11.485,9.885,8.922,8.099,7.303,6.553999999999999,5.669,4.977,-9999.0,-9999.0
2008-09-01,2.755,3.571,3.805,3.58,3.332,3.074,2.965,2.333,2.218,2.378,3.181,3.737,3.645,4.192,4.575,5.482,6.643,7.233,9.101,10.784,11.357000000000001,11.417,11.218,12.073,12.065,11.062999999999999,9.962,8.576,7.854,7.212999999999999,6.465,5.751,4.978,4.4510000000000005,-9999.0,-9999.0
2008-10-01,2.344,2.763,3.0669999999999997,2.898,2.819,2.74,2.358,2.5980000000000003,3.3939999999999997,4.345,4.814,5.337999999999999,4.796,4.915,5.2989999999999995,5.737,6.898,8.455,9.767000000000001,10.739,11.777999999999999,11.911,12.177,11.905,11.314,10.064,8.568999999999999,7.801,7.157,6.496,5.437,4.683,4.027,3.385,3.22,-9999.0
2008-11-01,1.963,3.318,3.261,3.1010000000000004,2.8560000000000003,2.522,2.287,1.942,1.581,1.893,2.761,3.6860000000000004,4.123,3.87,4.542,5.579,5.484,8.112,8.609,10.21,10.955,11.414000000000001,11.649000000000001,11.847999999999999,11.349,10.285,9.005,7.697,6.678999999999999,5.2620000000000005,4.04,3.497,3.043,-9999.0,-9999.0,-9999.0
2008-12-01,1.838,3.4560000000000004,3.187,2.889,2.633,2.323,2.1830000000000003,2.0980000000000003,2.4459999999999997,2.911,3.8739999999999997,4.473,5.986000000000001,8.214,7.997000000000001,6.792999999999999,7.071000000000001,8.523,9.927999999999999,10.85,12.748,13.295,13.5,13.035,12.337,10.842,9.186,7.501,6.026,4.888,3.9939999999999998,3.452,3.176,2.9330000000000003,-9999.0,-9999.0
2009-01-01,2.4090000000000003,3.573,3.273,2.948,2.662,2.208,1.922,1.6780000000000002,1.472,1.3090000000000002,2.171,3.935,5.622000000000001,6.507000000000001,9.03,9.808,10.124,11.052999999999999,14.225,17.535999999999998,17.829,17.410999999999998,16.798,15.944,14.25,12.095,10.027000000000001,8.722999999999999,8.041,7.112,5.9110000000000005,5.029,4.22,3.352,2.799,-9999.0
2009-02-01,2.001,3.445,3.362,3.015,3.137,2.75,2.327,2.045,3.321,4.253,6.428,10.216000000000001,8.013,12.696,8.713,10.887,10.366,14.722999999999999,18.051,20.232,19.225,19.929000000000002,19.041,17.392,15.642000000000001,13.57,11.499,9.652000000000001,8.443999999999999,7.252000000000001,6.353,6.148,3.8310000000000004,3.162,-9999.0,-9999.0
2009-03-01,2.574,3.9160000000000004,3.716,3.365,2.948,2.9130000000000003,2.513,2.105,1.77,2.104,4.796,6.681,7.603,7.568,9.638,10.096,12.919,14.904000000000002,14.499,14.395999999999999,14.100999999999999,14.452,14.511,14.607999999999999,13.199000000000002,11.0,9.99,8.693999999999999,7.68,6.256,5.319,4.666,4.158,3.609,3.3160000000000003,-9999.0
2009-04-01,3.09,4.27,4.31,4.1,3.765,3.285,2.801,2.378,2.062,2.149,4.1930000000000005,6.166,7.5760000000000005,8.366,8.812000000000001,9.846,11.382,11.637,13.172,14.052,14.148,15.048,14.831,13.767000000000001,12.492,11.350999999999999,10.347000000000001,9.329,8.36,7.636,7.037000000000001,6.32,5.577000000000001,5.055,-9999.0,-9999.0
2009-05-01,3.801,4.208,4.334,3.5460000000000003,3.5989999999999998,3.312,2.8339999999999996,2.681,2.248,2.235,2.748,4.9830000000000005,7.194,8.998,7.393,8.515,9.48,11.863,12.300999999999998,12.374,13.575999999999999,14.311,14.234000000000002,13.431,12.411,11.55,10.978,10.342,9.81,9.002,8.111,7.235,6.593,5.939,5.6129999999999995,-9999.0
2009-06-01,3.775,4.502,4.215,4.516,4.226,3.801,3.25,2.702,3.5239999999999996,5.544,7.142,8.256,9.175,9.801,10.157,11.457,10.530999999999999,12.24,11.265,12.527999999999999,13.860999999999999,14.251,13.315999999999999,12.289000000000001,12.071,11.227,11.149000000000001,11.422,10.302999999999999,8.862,8.174,7.126,6.102,-9999.0,-9999.0,-9999.0
2009-07-01,3.213,3.455,3.614,3.573,3.4730000000000003,3.3360000000000003,3.588,2.8360000000000003,2.71,2.866,4.419,7.704,8.771,7.398,7.117999999999999,7.784,8.125,8.887,9.392000000000001,11.084000000000001,12.799000000000001,13.014000000000001,13.47,13.969000000000001,13.616,13.270999999999999,12.467,11.472999999999999,10.467,9.481,8.501,7.502000000000001,6.547999999999999,5.935,-9999.0,-9999.0
2009-08-01,4.86,4.6160000000000005,4.28,3.662,3.81,3.238,2.722,2.8280000000000003,2.568,2.235,2.501,2.952,2.7760000000000002,3.576,3.719,4.843,5.644,6.732,8.634,9.716000000000001,11.09,11.790999999999999,11.668,10.448,11.497,12.402000000000001,12.217,11.274000000000001,9.997,8.698,7.7620000000000005,6.7410000000000005,6.042999999999999,5.392,-9999.0,-9999.0
2009-09-01,3.2880000000000003,3.5210000000000004,3.36,3.6039999999999996,3.162,2.9930000000000003,2.795,2.648,2.489,3.341,4.413,3.945,4.065,4.273,4.9639999999999995,5.782,6.949,7.917999999999999,9.818999999999999,11.145999999999999,11.707,11.924000000000001,11.887,10.62,11.494000000000002,11.784,11.165,10.513,9.485,8.324,7.287000000000001,6.349,5.5760000000000005,-9999.0,-9999.0,-9999.0
2009-10-01,2.2119999999999997,3.335,3.3539999999999996,3.3680000000000003,3.2569999999999997,2.821,2.515,2.184,2.052,1.83,2.0180000000000002,2.843,4.01,3.943,3.971,5.185,6.641,7.452000000000001,8.69,10.777000000000001,11.315999999999999,11.724,11.991,12.145,11.607999999999999,10.74,9.743,8.826,7.742000000000001,6.796,5.957000000000001,5.252000000000001,4.541,4.083,-9999.0,-9999.0
2009-11-01,2.073,3.19,3.16,3.1060000000000003,3.1510000000000002,2.8,2.384,2.44,3.585,4.55,4.41,4.64,3.9219999999999997,2.97,4.598,7.819,9.47,11.118,13.707,12.937000000000001,12.432,12.548,12.7,12.222999999999999,11.624,10.152999999999999,8.531,7.184,6.336,5.372999999999999,4.482,3.9189999999999996,3.391,2.781,-9999.0,-9999.0
