,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km
2009-09-01,-9999.0,-9999.0,6.324,6.976,6.555,6.926,8.222000000000001,9.282,10.217,11.139000000000001,11.414000000000001,11.243,11.280999999999999,11.567,11.345,11.237,10.992,10.097999999999999,9.091000000000001,7.619,6.818,4.79,5.271,5.501,4.676,2.7910000000000004,2.1590000000000003,2.351,2.417,2.492,2.825,2.9339999999999997,3.215,3.386,3.24,3.525
2009-10-01,-9999.0,-9999.0,3.853,4.649,4.981,5.766,6.797999999999999,7.653,8.416,9.105,10.295,11.036,11.754000000000001,11.904000000000002,11.890999999999998,11.707,10.626,10.038,8.383,7.541,5.846,4.291,3.403,3.906,3.4810000000000003,2.218,1.7530000000000001,1.79,2.094,2.386,2.556,3.048,3.278,3.1510000000000002,2.995,3.321
2009-11-01,3.2430000000000003,3.695,4.051,4.76,5.684,6.537999999999999,7.329,7.892,9.052,10.665999999999999,11.642000000000001,12.203,12.322000000000001,12.613,11.618,11.027000000000001,12.735999999999999,10.011000000000001,8.742,7.0089999999999995,5.053999999999999,3.478,4.388999999999999,5.42,3.8930000000000002,2.665,3.033,2.739,2.6189999999999998,2.6660000000000004,2.969,2.9560000000000004,2.72,3.36,2.76,2.485
2009-12-01,2.908,3.557,4.319,4.978,5.6770000000000005,6.985,7.965,9.232000000000001,10.785,12.725999999999999,14.089,15.632,14.994000000000002,15.663,15.639000000000001,13.357999999999999,12.207,11.285,8.773,8.896,9.189,8.722000000000001,6.7010000000000005,5.472,4.164,2.986,3.721,2.55,2.472,2.764,2.955,3.1719999999999997,3.072,2.609,3.292,2.679
2010-01-01,3.233,3.7489999999999997,4.425,4.457,4.992,6.0729999999999995,7.23,8.924,9.568999999999999,10.571,12.464,14.183,16.27,17.424,18.005,18.73,18.265,14.347999999999999,12.309000000000001,11.392999999999999,10.565,9.811,9.272,7.681,4.982,2.362,1.925,2.176,2.79,2.662,2.772,2.792,3.5180000000000002,3.625,2.943,2.5140000000000002
2010-02-01,-9999.0,-9999.0,3.279,4.038,4.85,5.204,5.895,5.966,7.15,7.905,9.355,10.640999999999998,11.783,13.969000000000001,13.48,16.361,17.143,16.139,14.315999999999999,14.524000000000001,11.677999999999999,8.337,8.191,7.946000000000001,4.63,1.6909999999999998,2.1069999999999998,1.944,1.966,2.436,2.718,3.22,3.625,3.71,2.853,3.611
2010-03-01,-9999.0,4.718999999999999,4.828,5.505,6.726,7.882999999999999,8.681000000000001,9.1,10.794,12.237,14.325,14.327,15.269,20.032,19.631,20.37,19.815,17.355999999999998,12.163,8.847999999999999,8.491,8.014,9.573,9.333,5.914,2.839,2.08,2.092,2.485,2.8139999999999996,3.365,3.659,3.762,4.122,4.302,4.234
2010-04-01,-9999.0,5.257999999999999,5.499,5.986000000000001,6.353,7.019,7.864,8.73,9.769,10.765,11.911,13.105,14.158,15.401,15.577,14.429,13.822000000000001,12.322000000000001,12.450999999999999,12.565999999999999,11.049000000000001,9.075,9.716000000000001,9.107000000000001,5.921,2.699,2.176,2.452,2.745,3.0660000000000003,3.483,3.8760000000000003,4.227,4.3,4.573,4.503
2010-05-01,-9999.0,-9999.0,6.222,6.902,7.681,8.529,9.28,9.797,10.845999999999998,11.667,12.269,13.427999999999999,14.232000000000001,14.785,14.812999999999999,14.073,13.405,12.119000000000002,11.352,10.174,11.285,10.201,11.267000000000001,11.264000000000001,8.935,4.765,3.728,3.3739999999999997,3.3939999999999997,3.19,3.448,3.883,4.138,4.415,3.824,4.075
2010-06-01,-9999.0,-9999.0,5.569,6.374,7.212000000000001,7.497999999999999,8.559,9.698,10.815,11.522,11.785,12.168,12.503,12.963,13.118,13.168,12.581,12.634,11.745,10.314,9.497,8.546,9.404,10.402000000000001,6.393,2.263,2.485,2.562,2.6689999999999996,2.525,2.7939999999999996,3.16,3.3,3.95,4.303,3.6
2010-07-01,-9999.0,-9999.0,-9999.0,6.558,6.74,7.456,8.676,9.732000000000001,10.748,11.624,11.719000000000001,12.234000000000002,13.056,13.526,13.140999999999998,12.802999999999999,12.130999999999998,10.83,9.375,8.98,9.044,7.395,6.811,7.117000000000001,5.109,2.153,2.004,2.2159999999999997,2.715,3.326,3.701,3.678,3.6510000000000002,3.176,3.469,3.614
2010-08-01,-9999.0,-9999.0,5.485,6.212000000000001,7.199,8.731,9.926,10.549000000000001,10.972999999999999,11.648,12.272,11.277000000000001,10.675,10.927,11.909,11.472000000000001,11.159,10.273,8.854,8.546,8.25,7.8229999999999995,7.3020000000000005,6.7379999999999995,6.41,3.4760000000000004,2.67,2.748,2.826,2.892,3.2910000000000004,3.21,3.35,3.313,3.4130000000000003,2.742
2010-09-01,-9999.0,5.002,5.5729999999999995,6.409,7.505,8.842,9.83,11.175999999999998,12.022,12.499,12.842,12.978,12.544,12.235,12.043,11.88,11.360999999999999,10.11,8.687000000000001,8.079,7.047000000000001,5.898,5.197,5.446000000000001,5.181,2.779,2.253,2.562,2.822,2.9539999999999997,3.1910000000000003,3.2230000000000003,3.5060000000000002,3.8939999999999997,3.687,4.3
2010-10-01,-9999.0,-9999.0,-9999.0,4.8180000000000005,5.265,5.994,7.044,8.193,9.574,10.815999999999999,11.675,12.280999999999999,12.51,12.866,12.317,11.73,11.332,10.185,9.52,8.036,6.226,4.967,3.9939999999999998,3.213,2.633,1.8630000000000002,1.601,1.778,1.949,2.122,2.4419999999999997,3.025,3.285,3.3939999999999997,3.783,3.345
2010-11-01,3.448,3.889,3.958,4.606,5.358,6.4270000000000005,7.865,9.552,10.446,11.304,11.936,13.015999999999998,13.215,13.455,13.350999999999999,12.792,12.25,12.312000000000001,11.210999999999999,9.362,7.956,7.065,5.362,4.815,3.417,2.019,1.7619999999999998,1.8359999999999999,2.005,2.285,2.546,2.87,2.978,2.784,2.9010000000000002,2.948
2010-12-01,-9999.0,-9999.0,3.411,3.7960000000000003,4.138,4.902,5.792999999999999,6.995,8.53,10.384,11.991,13.537,14.013,14.806,14.85,14.277000000000001,13.520999999999999,13.085,12.647,11.075,8.918,6.952000000000001,6.858,6.915,4.2,1.87,1.695,1.83,2.131,2.397,2.8080000000000003,2.937,3.122,3.0810000000000004,2.9019999999999997,2.281
2011-01-01,-9999.0,-9999.0,-9999.0,3.275,4.624,5.678999999999999,7.23,8.34,8.279,10.064,11.530999999999999,12.879000000000001,15.102,16.31,16.346,15.277999999999999,13.728,11.554,8.861,8.084,9.195,5.519,5.2170000000000005,4.508,4.003,2.05,1.614,1.7269999999999999,2.029,2.366,2.798,3.135,3.503,3.6839999999999997,3.068,2.55
2011-02-01,-9999.0,3.58,4.0169999999999995,4.657,4.9239999999999995,5.52,6.567,8.03,9.241,11.05,12.154000000000002,13.8,14.956,14.92,14.739,13.508,12.114,9.925,10.015,9.272,9.327,11.216,9.411,9.208,6.138999999999999,2.292,1.849,1.939,2.205,2.5789999999999997,3.011,3.285,3.556,3.517,3.687,3.427
2011-03-01,-9999.0,-9999.0,-9999.0,-9999.0,4.276,4.84,6.17,7.079,7.857,8.782,9.527000000000001,10.857999999999999,12.404000000000002,14.274000000000001,15.547,16.03,15.58,14.353,11.436,8.777000000000001,6.581,7.649,7.2410000000000005,8.26,7.276,4.209,2.6510000000000002,2.513,2.591,3.113,3.429,3.8760000000000003,4.3580000000000005,4.696000000000001,4.502,3.4419999999999997
2011-04-01,-9999.0,-9999.0,-9999.0,4.207,5.436,5.997999999999999,6.702000000000001,7.853,8.767999999999999,9.645,10.284,11.36,12.45,13.693,14.609000000000002,14.762,15.109000000000002,13.077,10.636,8.879,8.889,8.521,7.079,6.117999999999999,6.0760000000000005,2.8819999999999997,2.456,2.346,2.497,2.695,3.108,3.72,4.249,5.324,4.83,3.931
2011-05-01,-9999.0,-9999.0,6.1129999999999995,6.971,7.561,8.199,9.02,9.843,10.579,11.479000000000001,11.953,12.712,13.252,13.043,12.966,13.764000000000001,12.992,11.175,8.845,8.744,8.854,8.883,8.857999999999999,8.787,7.079,4.073,3.735,3.662,3.822,3.71,3.91,4.019,3.702,3.722,3.949,5.029
2011-06-01,-9999.0,-9999.0,-9999.0,7.207999999999999,7.774,9.009,9.894,10.934000000000001,11.388,11.915999999999999,12.765999999999998,12.944,13.582,13.175999999999998,12.627,11.761,10.386,9.095,8.431000000000001,7.78,6.97,6.11,7.767,7.392,6.608,4.438,3.076,2.818,2.99,3.432,3.8760000000000003,4.018,4.1339999999999995,3.987,4.196000000000001,4.041
2011-07-01,-9999.0,-9999.0,6.515,7.4910000000000005,7.827000000000001,9.116,10.181000000000001,10.806,11.120999999999999,11.382,12.555,12.897,12.345999999999998,11.927,11.735999999999999,10.831,9.277000000000001,8.683,8.448,6.995,6.042000000000001,5.556,5.539,7.235,6.819,4.7330000000000005,4.575,3.1289999999999996,3.697,3.9610000000000003,4.045,4.177,4.349,4.295,3.8480000000000003,3.853
2011-08-01,-9999.0,-9999.0,-9999.0,-9999.0,6.593,6.968999999999999,7.782,8.812999999999999,10.031,10.597000000000001,11.385,11.615,12.175999999999998,12.745,12.23,11.932,10.675,9.362,8.125,6.815,4.996,4.548,5.417999999999999,4.947,4.498,3.213,2.059,2.279,3.1719999999999997,3.1060000000000003,3.135,3.7539999999999996,3.6310000000000002,3.398,3.197,3.063
2011-09-01,-9999.0,-9999.0,-9999.0,-9999.0,5.002,5.846,6.526,7.447,8.322000000000001,9.042,9.835,10.754000000000001,11.305,12.007,11.845,11.572000000000001,11.069,10.637,9.583,8.645,6.599,5.6129999999999995,3.858,3.7260000000000004,2.738,2.18,1.935,2.075,2.208,2.281,2.6839999999999997,2.889,3.153,3.548,3.605,3.427
2011-10-01,-9999.0,-9999.0,-9999.0,-9999.0,5.048,5.292999999999999,5.651,6.571000000000001,7.547000000000001,8.384,9.112,10.136000000000001,10.663,11.335999999999999,11.445,11.651,11.027999999999999,11.12,10.06,7.605,6.417999999999999,4.596,3.79,3.676,3.097,2.286,1.92,1.993,2.351,2.515,2.909,3.3,3.6180000000000003,3.905,3.977,3.792
2011-11-01,-9999.0,-9999.0,-9999.0,-9999.0,4.111000000000001,4.566,5.155,5.787999999999999,6.527,8.055,9.315,10.655,11.644,12.118,12.353,12.478,11.713,10.96,10.512,8.427,6.655,4.988,3.9739999999999998,3.7739999999999996,2.322,1.3619999999999999,1.207,1.4469999999999998,1.7380000000000002,2.025,2.349,2.7569999999999997,3.2239999999999998,3.531,3.6210000000000004,3.813
2011-12-01,-9999.0,2.904,3.411,4.019,4.927,4.618,5.25,6.153,7.439,8.845,10.294,11.561,12.770999999999999,13.894,14.197000000000001,14.13,13.344000000000001,13.47,12.247,10.786,9.088,8.959,6.801,4.949,2.963,1.765,1.5630000000000002,1.8980000000000001,2.1,2.173,2.61,2.719,2.81,2.859,3.0789999999999997,2.94
2012-01-01,-9999.0,-9999.0,3.213,3.929,4.071000000000001,4.396,4.962,5.689,6.665,6.89,8.008,9.15,10.654000000000002,12.862,14.184000000000001,14.120999999999999,13.862,13.970999999999998,12.104000000000001,12.043,9.186,7.075,5.546,5.382000000000001,3.174,1.785,1.432,1.489,1.579,1.7790000000000001,2.062,2.251,2.612,2.8689999999999998,3.11,3.116
2012-02-01,-9999.0,-9999.0,-9999.0,3.992,4.647,4.916,5.5920000000000005,6.111000000000001,6.1,8.168,9.885,11.577,13.493,14.522,15.299000000000001,15.082,13.083,10.94,11.187999999999999,10.494000000000002,9.578,9.671,8.34,5.644,4.034,2.193,1.557,1.7009999999999998,1.71,2.049,2.269,2.659,3.075,3.3160000000000003,3.1660000000000004,3.2769999999999997
2012-03-01,-9999.0,-9999.0,-9999.0,4.09,4.56,5.662000000000001,5.925,6.482,7.487,8.402000000000001,9.356,10.727,12.241,13.349,13.585,14.652999999999999,14.508,12.607000000000001,10.606,7.952000000000001,9.865,9.049,8.738999999999999,7.188,3.845,2.157,1.662,1.722,2.157,2.35,2.641,3.282,3.391,3.391,3.305,3.522
2012-04-01,-9999.0,6.419,7.4510000000000005,7.702999999999999,8.542,9.613999999999999,10.892000000000001,11.883,12.872,13.762,14.63,15.17,15.048,14.311,13.294,11.359000000000002,9.41,8.472999999999999,9.075,11.557,13.195,13.687000000000001,14.949000000000002,12.161,8.648,5.0889999999999995,4.15,4.553999999999999,4.121,3.736,3.8539999999999996,3.7769999999999997,3.923,4.218,3.872,-9999.0
2012-05-01,-9999.0,-9999.0,-9999.0,-9999.0,6.507999999999999,7.202000000000001,8.555,9.422,10.452,11.222000000000001,11.615,12.177999999999999,12.383,13.079,13.507,13.261,11.527999999999999,11.019,11.207,8.981,7.556,6.979,7.403,9.408999999999999,6.494,3.093,2.338,2.36,2.7119999999999997,3.062,3.2960000000000003,3.522,3.925,4.323,4.794,4.842
2012-06-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7.635,9.176,10.417,11.267000000000001,12.074000000000002,12.159,12.57,13.04,13.307,13.312000000000001,12.417,10.887,9.496,7.981,6.521,6.136,5.812,6.183,7.285,6.807,3.985,2.88,3.1639999999999997,3.083,3.3569999999999998,3.4130000000000003,3.4819999999999998,3.655,3.9760000000000004,3.96,3.502
2012-07-01,-9999.0,-9999.0,-9999.0,7.975,8.85,10.066,10.012,11.08,12.126,12.152000000000001,12.604000000000001,13.165999999999999,13.043,13.109000000000002,12.975999999999999,11.95,10.753,9.187000000000001,8.187999999999999,7.225,6.994,7.202000000000001,6.934,7.852,6.771,3.6439999999999997,3.659,3.333,3.25,3.1660000000000004,3.39,3.755,3.897,4.084,4.223,6.081
2012-08-01,-9999.0,-9999.0,-9999.0,-9999.0,7.567,7.54,8.321,9.597999999999999,10.334000000000001,10.694,11.113,11.155,11.357999999999999,11.762,11.724,11.373,10.774000000000001,9.633,8.547,7.414,7.146,6.103,4.915,5.63,4.569,2.463,2.434,2.517,2.87,3.2760000000000002,3.3539999999999996,3.375,3.5180000000000002,3.503,3.591,3.5789999999999997
2012-09-01,-9999.0,-9999.0,-9999.0,4.841,5.768,6.479,6.811,7.263999999999999,7.303999999999999,8.024,8.745,9.654,10.287,11.36,11.818,11.509,11.429,10.96,10.651,9.18,7.724,6.697,5.895,4.8839999999999995,3.747,2.0980000000000003,1.689,1.775,1.854,2.1390000000000002,2.258,2.492,2.9330000000000003,3.525,3.548,3.3960000000000004
2012-10-01,4.154,4.825,5.541,5.212999999999999,5.593,5.625,6.724,7.351,8.163,9.353,9.463,10.23,10.235,11.507,12.109000000000002,11.45,10.026,9.206,7.821000000000001,7.069,6.028,5.374,4.621,4.717,4.147,1.962,1.767,1.8940000000000001,2.292,2.318,2.51,2.873,3.3160000000000003,3.225,3.293,3.0180000000000002
2012-11-01,-9999.0,-9999.0,3.361,3.763,4.185,4.81,6.291,7.12,8.435,9.685,11.15,12.445,13.104000000000001,13.49,13.325999999999999,11.989,10.464,9.619,9.413,7.297999999999999,6.178999999999999,5.11,3.966,3.677,3.4610000000000003,2.323,1.963,2.001,2.4130000000000003,2.524,2.522,2.863,3.19,3.3539999999999996,3.69,3.3960000000000004
2012-12-01,-9999.0,3.03,3.2060000000000004,3.2710000000000004,3.835,4.934,5.706,6.32,7.945,9.64,11.179,11.427,12.273,13.056,13.437999999999999,13.753,14.327,11.479000000000001,8.385,8.38,8.344,7.329,6.641,4.708,3.516,1.619,1.778,2.039,2.2640000000000002,2.576,2.867,3.123,3.0469999999999997,3.3310000000000004,3.167,2.6689999999999996
2013-01-01,-9999.0,3.025,3.148,3.978,4.888999999999999,5.62,7.312,9.554,11.07,12.594000000000001,13.674000000000001,14.909,16.226,16.892,15.694,16.65,15.787,14.198,13.62,11.5,10.751,7.944,7.879,6.811,4.871,2.855,2.5180000000000002,2.609,2.693,2.835,3.049,3.236,3.4739999999999998,3.352,3.4,3.5010000000000003
2013-02-01,-9999.0,3.7889999999999997,4.129,4.303999999999999,4.824,5.821000000000001,6.9270000000000005,8.049,9.657,11.339,12.837,14.399000000000001,15.062000000000001,15.624,17.066,16.910999999999998,15.481,14.116,13.662,12.624,12.182,10.957,7.7170000000000005,8.339,5.888,2.9539999999999997,1.952,1.9040000000000001,2.175,2.4459999999999997,2.665,3.095,3.412,3.2769999999999997,3.373,2.955
2013-03-01,-9999.0,-9999.0,4.6,5.0169999999999995,5.909,6.511,7.497000000000001,8.22,9.551,10.687999999999999,11.999,13.047,14.08,14.877,15.158,14.95,15.279000000000002,14.084000000000001,14.151,12.091,13.609000000000002,13.898,12.405999999999999,10.559000000000001,8.333,3.9939999999999998,3.262,2.825,3.053,2.926,3.358,3.78,4.013999999999999,4.156000000000001,4.346,2.8989999999999996
2013-04-01,-9999.0,-9999.0,-9999.0,6.922000000000001,7.912999999999999,7.8229999999999995,7.997999999999999,8.932,10.144,10.796,11.46,12.843,13.376,13.925,14.554,14.899000000000001,14.055,13.709000000000001,11.828,10.458,8.484,9.142000000000001,8.455,7.365,5.25,2.6319999999999997,2.555,2.421,2.821,2.699,3.3760000000000003,3.7439999999999998,4.221,4.005,3.682,3.6319999999999997
2013-05-01,-9999.0,8.367,9.809,10.157,8.112,8.764,9.318,9.449,10.306,11.08,12.122,13.16,13.719000000000001,13.737,12.952,11.56,10.581,11.548,9.857000000000001,10.468,12.075,13.22,12.969000000000001,12.09,7.825,3.4819999999999998,2.909,2.833,3.07,3.384,3.7569999999999997,3.986,4.439,4.57,4.842,3.806
2013-06-01,-9999.0,-9999.0,-9999.0,7.5920000000000005,7.449,7.723,8.702,9.641,10.38,10.878,12.460999999999999,13.362,13.299000000000001,13.717,13.573,13.302999999999999,11.658,9.795,8.988999999999999,8.399,8.229,8.354,9.98,9.586,5.952000000000001,2.812,2.418,2.5540000000000003,2.832,3.013,3.2289999999999996,3.4189999999999996,3.505,3.63,4.678999999999999,4.965
2013-07-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.466000000000001,9.127,10.067,11.08,12.177999999999999,13.003,13.144,13.222999999999999,13.029000000000002,13.017000000000001,12.405999999999999,11.725999999999999,10.071,8.897,8.014,7.49,6.377999999999999,6.196000000000001,5.061,2.702,2.719,2.593,3.2960000000000003,3.272,3.7089999999999996,4.013999999999999,3.903,4.152,4.102,3.843
2013-08-01,-9999.0,-9999.0,-9999.0,6.2989999999999995,6.867000000000001,7.693,8.347000000000001,9.191,10.367,11.464,11.634,11.607999999999999,12.73,13.034,12.929,12.105,11.091,9.914,9.392000000000001,8.251,6.059,5.853,5.359,5.08,4.91,2.8339999999999996,2.505,2.7030000000000003,2.622,2.966,3.09,3.4819999999999998,3.4360000000000004,3.5780000000000003,3.8689999999999998,3.2510000000000003
2013-09-01,-9999.0,-9999.0,-9999.0,5.199,5.417000000000001,5.921,6.627000000000001,7.454,7.9,8.192,8.932,10.32,11.458,12.095999999999998,12.105,12.01,11.383,10.734000000000002,9.965,8.554,5.726,4.98,4.192,2.8110000000000004,3.052,2.115,1.921,2.197,1.972,2.185,2.59,3.3680000000000003,3.761,3.9210000000000003,4.0760000000000005,3.6910000000000003
2013-10-01,4.668,5.093,4.821000000000001,4.671,5.492999999999999,6.32,7.084,8.331,9.415,10.027999999999999,11.002,11.799000000000001,11.815999999999999,11.49,10.748,10.729000000000001,11.22,10.186,8.247,6.94,6.0,5.26,5.6370000000000005,5.278,4.1819999999999995,2.168,1.7819999999999998,2.01,2.479,2.76,3.141,3.2039999999999997,3.3289999999999997,3.4939999999999998,3.662,3.258
2013-11-01,-9999.0,-9999.0,2.474,3.205,4.774,5.348,6.824,8.507,9.912,11.26,11.544,12.739,12.943,12.710999999999999,12.681,12.196,12.567,11.655,10.02,7.229,7.115,6.832999999999999,5.712000000000001,5.555,4.221,2.798,2.463,1.8869999999999998,1.919,2.072,2.5140000000000002,2.861,3.176,2.9389999999999996,3.42,3.548
2013-12-01,2.258,2.524,3.005,3.341,3.5069999999999997,4.4430000000000005,5.767,7.218999999999999,8.106,9.302999999999999,10.469000000000001,12.02,12.672,13.485,14.568,13.911,12.955,12.294,11.124,9.003,7.104,6.822,6.636,5.404,3.6660000000000004,2.401,2.2230000000000003,1.965,1.9569999999999999,2.1790000000000003,2.469,2.696,3.1889999999999996,3.3689999999999998,3.1639999999999997,3.708
2014-01-01,3.7230000000000003,4.477,5.394,6.117999999999999,7.733,8.492,9.587,10.864,12.57,13.296,14.072000000000001,14.220999999999998,14.505999999999998,15.93,15.307,12.819,11.985999999999999,10.999,10.698,12.050999999999998,11.355,11.509,9.912,7.564,5.069,2.33,2.0580000000000003,2.065,2.376,2.6319999999999997,3.076,3.36,3.2489999999999997,3.168,2.647,0.624
2014-02-01,4.6930000000000005,4.638,4.78,5.521,6.7410000000000005,8.312999999999999,9.18,10.616,11.899000000000001,13.488,14.165999999999999,15.640999999999998,17.188,17.743,17.96,17.597,15.68,13.436,11.950999999999999,9.317,8.129,7.104,7.669,7.483,3.755,1.4809999999999999,1.61,1.983,2.169,2.432,2.8369999999999997,3.108,3.446,3.475,3.301,2.8539999999999996
2014-03-01,5.403,6.36,7.349,5.6160000000000005,5.365,6.496,7.332999999999999,8.725,10.033,11.311,12.617,13.702,14.564,13.948,13.77,14.669,14.675,13.315,10.5,10.527999999999999,10.277000000000001,6.377999999999999,5.275,6.649,5.645,2.997,1.901,1.906,2.095,2.513,2.7760000000000002,2.98,3.1910000000000003,3.435,4.283,4.694
2014-04-01,-9999.0,4.23,4.645,4.94,5.733,6.722,7.845,9.073,10.287,11.415,12.552999999999999,13.905,14.885,15.772,15.742,14.899000000000001,14.31,12.527999999999999,11.276,8.177,8.655,7.981,8.719,7.646,6.016,2.77,2.146,2.376,2.727,3.0260000000000002,3.141,3.5269999999999997,4.063,4.282,4.248,3.7110000000000003
2014-05-01,4.756,5.071000000000001,5.846,6.472,6.992000000000001,7.7589999999999995,8.863999999999999,10.029,10.972999999999999,11.785,12.749,13.082,13.782,14.062000000000001,13.995,14.007,13.222000000000001,11.544,10.495,9.726,9.574,7.739,7.582000000000001,7.847,5.178,2.3569999999999998,2.451,2.559,2.702,3.068,3.735,3.91,4.386,4.81,4.488,3.8680000000000003
2014-06-01,-9999.0,-9999.0,-9999.0,-9999.0,6.156000000000001,7.1610000000000005,8.045,9.176,10.117,11.213,12.265999999999998,12.370999999999999,12.45,13.171,13.47,13.739,13.244000000000002,12.53,10.657,9.788,9.708,7.364,6.452000000000001,7.553,5.9879999999999995,3.7239999999999998,2.262,2.45,2.755,3.0610000000000004,3.552,3.582,3.7710000000000004,3.8810000000000002,4.082,3.813
2014-07-01,-9999.0,-9999.0,-9999.0,6.313,7.277,7.795,8.846,9.965,11.218,12.275,12.4,12.24,13.36,13.265,13.027000000000001,12.345999999999998,11.507,10.062000000000001,9.283,8.26,7.978,7.199,7.375,6.751,4.842,2.503,2.184,2.516,3.072,3.3710000000000004,3.8369999999999997,3.8989999999999996,3.7560000000000002,3.8360000000000003,4.445,5.086
2014-08-01,-9999.0,-9999.0,-9999.0,6.294,6.632999999999999,7.751,8.817,10.006,11.025,12.036,12.824000000000002,13.571,13.931,14.05,13.568,12.868,12.274000000000001,11.36,10.115,8.988,7.712999999999999,6.553,6.611000000000001,6.849,5.166,2.1830000000000003,2.258,2.273,2.73,2.955,3.0180000000000002,3.574,3.695,3.845,3.5789999999999997,2.951
2014-09-01,-9999.0,-9999.0,-9999.0,4.035,4.872,5.337000000000001,6.034,6.76,7.794,8.83,9.98,11.042,11.992,11.884,11.782,11.761,11.343,10.288,9.363,7.871,6.62,4.723,3.391,3.435,2.7560000000000002,1.8359999999999999,1.76,1.921,2.2569999999999997,2.335,2.685,3.148,3.701,3.61,4.172,4.484
2014-10-01,3.3289999999999997,3.887,4.348,4.084,4.874,5.142,5.584,6.641,7.495,8.579,9.685,10.355,11.037,11.535,11.414000000000001,10.592,10.787,10.407,8.219,7.468,6.202999999999999,5.327999999999999,6.105,4.225,3.5410000000000004,1.631,1.857,1.7690000000000001,1.965,2.244,2.467,2.658,2.9530000000000003,3.134,3.3539999999999996,3.529
2014-11-01,-9999.0,-9999.0,2.199,2.8739999999999997,3.424,4.136,5.059,6.348,7.432,8.703,10.064,10.495,11.106,11.901,11.585,10.507,9.84,9.685,8.21,5.877000000000001,4.525,3.8280000000000003,4.512,4.232,3.54,2.235,1.8090000000000002,1.839,2.079,2.464,2.965,3.165,3.8,3.705,3.214,2.96
2014-12-01,-9999.0,3.117,3.636,4.458,5.245,5.9110000000000005,6.523,8.279,9.226,11.186,12.575,12.395,13.550999999999998,13.635,13.533,13.215,13.788,13.757,12.575999999999999,12.229000000000001,10.198,8.255,6.696000000000001,5.382000000000001,4.16,3.4010000000000002,3.7439999999999998,2.537,2.34,2.318,2.443,2.68,2.988,3.355,3.262,1.943
2015-01-01,4.4030000000000005,5.102,5.696000000000001,7.252999999999999,9.134,8.707,10.005,11.595,12.728,14.71,15.879000000000001,16.518,16.787,18.149,18.387,16.532,16.881,16.452,17.753,15.277999999999999,13.342,14.558,10.037,7.522,5.398,2.439,2.167,2.105,2.3169999999999997,2.593,2.926,2.9619999999999997,3.156,3.207,2.65,3.9339999999999997
2015-02-01,-9999.0,-9999.0,-9999.0,3.216,3.7960000000000003,4.66,5.986000000000001,6.7139999999999995,8.964,11.288,12.655,13.623,15.012,15.199000000000002,17.101,16.259,17.532,12.499,9.628,9.154,11.136,8.596,9.826,8.6,5.23,4.494,4.211,2.8789999999999996,2.617,2.7939999999999996,3.1010000000000004,2.7039999999999997,2.8680000000000003,2.6189999999999998,2.571,3.895
2015-03-01,-9999.0,-9999.0,-9999.0,5.075,5.986000000000001,7.153,7.858,9.238999999999999,9.837,11.294,12.47,13.265,14.527000000000001,16.173,16.368,15.62,15.709000000000001,11.081,9.841000000000001,7.202999999999999,9.036,12.077,10.165,7.132000000000001,6.183,4.752,2.8930000000000002,2.149,2.682,2.674,2.8280000000000003,3.219,3.9810000000000003,4.565,4.038,2.8360000000000003
2015-04-01,-9999.0,5.391,6.5360000000000005,6.127999999999999,6.695,6.932,7.992000000000001,8.48,9.55,10.607999999999999,11.623,12.864,13.901,14.86,15.460999999999999,15.592,15.834000000000001,15.135,13.544,11.454,10.82,8.536,8.974,8.757,5.68,2.157,2.319,2.53,2.592,2.96,3.199,3.4219999999999997,3.602,3.9389999999999996,4.43,4.793
2015-05-01,-9999.0,-9999.0,-9999.0,6.49,7.244,8.375,9.279,10.086,11.12,11.755,12.300999999999998,13.27,13.591,14.231,14.587,15.44,13.597000000000001,13.624,12.743,10.832,8.79,8.735,9.493,10.674000000000001,7.346,3.085,2.799,3.2910000000000004,2.9930000000000003,3.6489999999999996,3.411,3.102,4.109,4.519,4.338,4.048
2015-06-01,-9999.0,5.0360000000000005,5.757999999999999,7.007999999999999,7.449,8.004,8.667,9.806000000000001,10.77,11.318,12.054,13.177,13.600999999999999,14.136,14.397,14.540999999999999,14.251,13.84,12.520999999999999,11.497,8.447000000000001,7.495,7.1370000000000005,7.886,5.729,2.5980000000000003,2.218,2.129,2.5580000000000003,2.908,2.83,3.3510000000000004,4.09,4.169,3.8169999999999997,4.798
2015-07-01,5.417999999999999,6.074,6.069,6.803999999999999,7.2620000000000005,7.947,8.94,10.03,10.989,11.519,11.890999999999998,12.415999999999999,12.953,12.902999999999999,12.693,12.421,11.948,11.045,10.042,8.711,7.48,6.523,5.861000000000001,6.1979999999999995,5.072,3.033,2.676,2.559,2.912,3.005,3.467,4.147,4.168,4.477,4.875,5.1739999999999995
