date,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds,12km_ds,13km_ds,14km_ds,15km_ds,16km_ds,17km_ds,18km_ds,19km_ds,20km_ds,21km_ds,22km_ds,23km_ds,24km_ds,25km_ds,26km_ds,27km_ds,28km_ds,29km_ds,30km_ds,31km_ds,32km_ds,33km_ds,34km_ds,35km_ds
2014-03-01,3.531,4.425,4.092,3.904,3.442,3.114,2.674,2.608,3.247,3.866,4.904,6.228,7.435,9.26,8.79,8.258,10.126,11.679,14.142,15.907,18.057,17.003,16.577,15.349,13.958,12.848,11.387,10.194,8.832,7.534,6.401,5.492000000000001,4.6789999999999985,3.941,-9999.0,-9999.0,0.5786666666666669,0.5765624999999992,0.25974999999999904,0.32406250000000014,0.1884999999999999,0.14202083333333393,-0.02785416666666718,0.005437500000000206,0.3842500000000002,0.23793750000000014,-0.3332708333333336,-0.8573958333333334,-1.133020833333334,0.10537499999999866,-0.6727500000000006,-1.5510416666666682,-0.8677291666666687,-0.6827916666666667,0.040874999999997996,0.40983333333333327,1.8329999999999984,0.8200833333333328,1.0690624999999994,0.9372083333333325,0.8512291666666663,1.0466250000000006,0.8467708333333324,0.7618333333333336,0.5112916666666667,0.19895833333333357,-0.06895833333333368,-0.18955319148936134,-0.2941333333333338,-0.4617567567567562,,
2014-04-01,4.184,4.425,4.445,4.191,3.691,3.2510000000000003,2.951,2.5860000000000003,2.349,2.278,2.863,6.3660000000000005,7.739,7.614,7.916,8.654,9.136,11.121,13.435,15.181,16.476,16.902,16.045,15.184,14.029000000000002,12.923,11.686,10.34,8.967,7.829,6.777,5.944,5.365,4.707,4.0710000000000015,-9999.0,0.8394375000000003,0.3262291666666668,0.2952291666666671,0.3045,0.15562500000000012,0.0370208333333335,-0.006687499999999957,-0.2639374999999995,-0.7674166666666662,-1.675125,-2.7368124999999988,-1.2130208333333332,-1.3055416666666657,-1.7083125000000008,-1.268374999999999,-0.9295416666666672,-1.6694583333333348,-0.8700416666666655,-0.04697916666666657,0.22220833333333445,0.7840208333333347,1.271645833333336,0.9690625000000015,1.0444583333333313,0.9862291666666714,0.9796666666666667,0.796875,0.4338333333333324,0.019354166666666117,-0.26016666666666755,-0.48708333333333265,-0.5713333333333335,-0.46202272727272753,-0.44546153846153924,-0.534370370370369,
2014-05-01,4.211,4.587,4.315,4.09,3.792,3.669,3.349,2.914,2.9330000000000003,3.664,5.72,8.066,8.974,8.31,8.571,8.96,9.621,10.212,10.991,12.331,13.411,14.192,13.927,13.422,12.973,12.541,11.922,11.107,10.29,9.44,8.516,7.504,6.997000000000001,6.732,-9999.0,-9999.0,0.541770833333334,0.09560416666666605,-0.08091666666666608,0.005104166666666465,0.027916666666666146,0.22152083333333383,0.20716666666666628,-0.05245833333333305,-0.06518749999999995,0.15418749999999948,0.875354166666666,1.280729166666668,0.6115000000000013,-0.41770833333333357,0.01339583333333394,0.25039583333333404,-0.09149999999999991,-0.6518958333333362,-1.172645833333334,-0.9325208333333368,-0.6466666666666683,-0.1619375000000005,-0.1952499999999997,-0.07943749999999916,0.24489583333333442,0.5322291666666654,0.6411041666666666,0.5318749999999977,0.4865833333333338,0.43727083333333283,0.34756249999999866,0.18854347826087015,0.5831750000000007,1.043441176470588,,
2014-06-01,3.997,3.961,3.868,3.891,3.937,3.56,3.272,2.872,2.55,2.51,2.619,4.546,7.148,7.9129999999999985,7.065,8.177999999999999,9.596,9.728,10.525,12.252,12.983,13.86,14.012,13.758,13.205,12.922,12.759,11.923,10.785,9.479,8.307,7.431,6.254,-9999.0,-9999.0,-9999.0,0.34337499999999954,-0.26087499999999997,-0.34527083333333364,-0.16520833333333318,0.08689583333333317,-0.02714583333333298,-0.0760833333333335,-0.21931249999999958,-0.4951458333333334,-0.7279791666666671,-1.4492083333333334,-0.9842708333333325,0.2726249999999988,0.6534374999999999,-0.037666666666666515,0.7334583333333331,1.2722708333333337,0.4595833333333328,0.17666666666666586,0.7941249999999993,0.23412500000000058,0.40912499999999774,0.5064791666666668,0.5571874999999995,0.3397708333333327,0.42539583333333475,0.7491874999999997,0.5797291666666702,0.28781249999999936,-0.07331250000000011,-0.28781250000000114,-0.23360416666666683,-0.4875000000000016,,,
2014-07-01,4.724,4.688,4.668,4.391,4.172,3.763,3.477,3.2260000000000004,2.873,2.668,2.968,4.7780000000000005,6.549,7.206,6.079,7.103,8.065,8.591000000000001,9.219,10.505999999999998,12.246,13.155,13.59,13.493,13.727,13.255,12.502,11.789,10.81,9.653,8.669,7.184,6.565,5.7029999999999985,-9999.0,-9999.0,0.9913333333333343,0.493155555555556,0.5863777777777779,0.42386666666666706,0.3369333333333331,0.13093333333333224,0.10395555555555536,0.11657777777777811,-0.057477272727272766,-0.49673333333333325,-0.748568181818182,-0.02799999999999958,0.8575999999999988,1.5123333333333342,0.41088888888888864,0.8539777777777768,0.9014888888888883,0.2927727272727285,-0.4233999999999991,-0.3011999999999997,0.08624444444444279,0.23044444444444423,0.5815227272727252,0.364866666666666,0.8975454545454546,0.6395227272727269,0.3043636363636395,0.2629767441860462,0.2096363636363634,0.047604651162789224,0.11146511627907074,-0.3655714285714282,-0.07907317073170628,0.010485714285712433,,
2014-08-01,3.607,3.888,3.703,3.443,3.3710000000000004,3.062,2.878,2.747,2.948,3.318,4.012,5.255,6.537000000000001,6.502999999999999,6.435,6.884,8.033999999999999,9.074,10.277,11.465,12.466,13.388,13.709,13.955,13.772,13.252,12.711,11.77,10.513,9.327,8.222999999999999,7.229,6.314,5.448,4.7810000000000015,-9999.0,-0.10431914893617034,-0.3036382978723413,-0.26678723404255367,-0.34282978723404245,-0.2504468085106386,-0.3531702127659577,-0.25870212765957445,-0.08155319148936213,0.28600000000000003,0.6299148936170216,0.9986595744680846,1.6497234042553184,2.358744680851064,1.956872340425531,1.6012340425531901,1.3335106382978719,1.2819361702127656,1.02623404255319,0.937255319148937,0.9696382978723435,0.889382978723404,1.262978723404256,1.366531914893617,1.6390425531914907,1.5145957446808502,1.0473043478260884,0.8341521739130453,0.5649782608695659,0.2414999999999985,0.0321739130434775,-0.054586956521740504,-0.06157777777777529,0.024837837837837995,-0.10435483870967754,-0.13839130434782554,
2014-09-01,3.757,4.309,4.256,4.045,3.712,3.4,3.173,2.86,2.672,2.556,2.383,2.559,2.873,3.499,3.618,4.282,6.202000000000001,7.172999999999999,8.782,10.355,11.220999999999998,11.699000000000002,11.943,12.267,12.101,11.695,10.922,9.854,8.602,7.615,6.725,5.939,5.312,4.377,-9999.0,-9999.0,0.6668666666666665,0.5650217391304349,0.5555434782608701,0.566086956521739,0.42291304347826086,0.3831956521739124,0.454891304347826,0.4409130434782602,0.4259565217391308,0.2784782608695653,-0.08732608695652155,-0.31143478260869584,-0.44865217391304313,-0.15091304347826062,-0.5192608695652177,-0.8542173913043474,-0.24017391304347768,-0.771065217391306,-0.680173913043479,-0.3712173913043486,-0.30869565217391504,-0.18797826086956526,-0.1811956521739102,0.14093478260869574,0.27828260869564936,0.25958695652174235,0.1386086956521737,-0.11463043478260815,-0.5174000000000003,-0.5724347826086937,-0.5784782608695664,-0.5626739130434792,-0.4117857142857142,-0.6094571428571429,,
2014-10-01,3.137,3.782,3.554,3.483,3.257,3.015,2.784,2.563,2.039,1.907,2.045,2.233,3.005,3.306,2.9610000000000003,4.044,5.85,7.18,8.759,10.666,11.382,11.915,12.393,12.616,12.419,11.783,10.821,9.411,8.191,7.217,6.3660000000000005,5.582999999999998,4.936,4.204,-9999.0,-9999.0,0.4538260869565214,0.1888723404255317,0.0020425531914884942,0.15474468085106352,0.20385106382978702,0.2901489361702132,0.3359574468085098,0.3571914893617021,0.004085106382979209,-0.1466170212765956,-0.2419787234042552,-0.4562553191489358,-0.10214893617021348,-0.23053191489361735,-1.1157021276595742,-1.0422127659574478,-0.6666170212765961,-0.9360425531914878,-0.8967872340425522,-0.2078936170212753,-0.19840425531914896,-0.1120000000000001,0.16108510638297702,0.395085106382977,0.5162553191489376,0.511304347826087,0.40125531914893564,0.008382978723403767,-0.11491489361701923,-0.10708510638298119,-0.10132608695652312,-0.08765217391304514,-0.009266666666666978,-0.1388461538461545,,
2014-11-01,2.434,3.651,3.588,3.326,3.08,2.699,2.574,2.241,2.105,2.417,2.918,3.676,4.682,4.966,5.671,6.7879999999999985,8.189,9.358,10.638,11.585,12.220999999999998,12.779000000000002,12.953,12.651,12.003,11.039,9.921,8.486,7.11,5.92,5.029,4.394,3.788,3.381,3.32,-9999.0,-0.04968749999999966,0.17560416666666612,0.15956250000000027,0.12470833333333387,0.1501875000000008,0.09941666666666649,0.23762499999999998,0.0755625000000002,-0.0598749999999999,0.0376249999999998,0.0983541666666663,0.30879166666666613,0.6968125000000001,0.3232500000000007,0.27083333333333304,0.14643749999999933,0.1361666666666661,-0.09293749999999967,0.021645833333332476,-0.06827083333333128,-0.10483333333333178,0.05387500000000145,-0.027020833333333272,-0.19710416666666575,-0.1918333333333333,-0.11127083333333232,-0.044437500000000796,-0.1915833333333321,-0.33563829787234134,-0.37966666666666615,-0.37256521739130566,-0.3020681818181812,-0.20452380952380977,-0.21836363636363654,0.13244999999999907,
2014-12-01,2.322,3.202,3.247,3.013,2.741,2.492,2.553,2.317,2.063,2.194,2.309,2.513,2.787,3.4760000000000004,4.618,5.749,7.0939999999999985,9.34,11.814,13.86,14.353,14.595999999999998,14.895,14.595,13.58,12.25,10.886,9.371,8.049,6.807,5.841,4.714,4.075,3.699,-9999.0,-9999.0,-0.01639130434782654,-0.12567391304347852,-0.05667391304347813,-0.04039130434782612,-0.043913043478261304,-0.014543478260869769,0.28986956521739105,0.2059782608695655,-0.015586956521738582,-0.10228260869565187,-0.4848260869565215,-1.053521739130435,-1.7493478260869555,-1.929065217391304,-1.7481304347826079,-1.7564782608695673,-1.5742826086956532,-0.896217391304349,0.4461739130434772,1.4271304347826117,0.9981304347826097,0.6867608695652194,0.8709782608695651,0.9544565217391305,0.8251086956521707,0.6621956521739101,0.6906304347826069,0.6236304347826103,0.6037391304347812,0.5193555555555571,0.4488666666666665,-0.0337209302325574,0.1077249999999994,0.2185937499999997,,
2015-01-01,2.7460000000000004,3.713,3.5,3.182,2.824,2.523,2.311,2.397,3.1,3.404,4.388,5.989,7.59,8.076,10.055,9.264,11.117,12.585,14.546,15.298,16.098,17.448,17.447,16.590999999999998,15.583,14.11,12.93,11.59,9.833,8.208,6.789,5.487,4.453,4.034,-9999.0,-9999.0,0.2976739130434787,0.37573913043478324,0.20493478260869624,0.12530434782608735,0.06513043478260894,0.05641304347826104,0.08195652173913093,0.33473913043478243,1.008282608695652,0.892239130434783,0.9264782608695654,1.1998260869565218,1.5871739130434799,1.2186086956521756,2.3815652173913024,0.6647608695652174,1.2544565217391312,1.4006304347826095,1.903913043478262,1.156804347826089,0.8879782608695646,1.8007391304347813,1.9064347826086951,1.8779565217391259,2.061934782608697,1.9713260869565215,2.1393913043478268,2.25195652173913,1.854733333333332,1.3718444444444442,0.9397555555555552,0.4379999999999997,0.11162500000000009,0.24285294117647016,,
2015-02-01,2.919,4.024,3.767,3.449,3.224,2.935,2.715,2.553,3.069,4.229,5.78,7.485,9.141,10.416,10.003,8.889,10.249,12.869000000000002,14.5,16.213,17.119,17.034000000000002,16.631,15.645,14.168,12.792,11.405,9.961,8.375,7.058,6.033,5.13,4.533,3.957,-9999.0,-9999.0,0.265702127659575,0.38024999999999975,0.1859375000000001,0.12235416666666632,0.19462500000000027,0.215208333333333,0.2197499999999999,0.16968749999999977,0.5392291666666664,0.9773958333333335,0.9938125000000007,0.9209791666666671,1.0747500000000016,1.4038958333333333,0.6397499999999994,-1.1592916666666664,-0.8411874999999984,0.014333333333334863,-0.028083333333334792,0.47954166666666964,0.5626041666666666,0.4401875000000004,0.7314255319148941,0.7682340425531908,0.6195106382978715,0.6128085106382972,0.6838510638297866,0.5938723404255324,0.2733404255319165,-0.06300000000000061,-0.1832340425531891,-0.27987234042553233,-0.20153488372092987,-0.11653846153846192,,
2015-03-01,3.056,4.251,4.192,3.79,3.341,2.864,2.6710000000000003,2.504,2.665,4.097,5.174,6.046,8.783999999999999,9.119,9.078,9.167,9.754,11.927,14.169,15.958,16.387999999999998,15.534,14.985,14.305,13.385,12.111,10.868,9.516,8.447000000000001,7.502999999999999,6.81,5.975,5.04,4.4860000000000015,-9999.0,-9999.0,0.1036666666666668,0.4025624999999997,0.35974999999999957,0.21006250000000026,0.08749999999999991,-0.10797916666666607,-0.03085416666666685,-0.09856249999999989,-0.19774999999999965,0.46893750000000045,-0.06327083333333317,-1.0393958333333329,0.21597916666666528,-0.03562500000000135,-0.38475000000000037,-0.6420416666666675,-1.2397291666666685,-0.43479166666666735,0.06787499999999902,0.46083333333333343,0.16399999999999793,-0.6489166666666666,-0.5229375000000029,-0.10679166666666795,0.27822916666666586,0.3096250000000005,0.32777083333333223,0.08383333333333276,0.1262916666666669,0.167958333333333,0.34004166666666613,0.2934468085106374,0.06686666666666774,0.0832432432432455,,
2015-04-01,4.244,4.415,4.271,3.954,3.714,3.35,2.97,2.752,2.474,2.251,2.825,5.403,7.3820000000000014,6.948,6.857,8.421,9.332,10.82,13.185,14.666,15.704,15.311,14.648,13.541,12.292,11.033,10.251,9.246,8.442,7.64,6.9270000000000005,5.978,5.07,4.487,-9999.0,-9999.0,0.8994374999999999,0.316229166666667,0.12122916666666672,0.06750000000000034,0.17862500000000026,0.13602083333333326,0.01231250000000017,-0.09793750000000001,-0.6424166666666662,-1.702125,-2.7748124999999986,-2.176020833333334,-1.6625416666666641,-2.3743125000000003,-2.327374999999999,-1.1625416666666677,-1.4734583333333333,-1.1710416666666656,-0.29697916666666657,-0.29279166666666434,0.012020833333336256,-0.31935416666666505,-0.4279375000000005,-0.5985416666666676,-0.7507708333333305,-0.9103333333333339,-0.6381250000000005,-0.660166666666667,-0.5056458333333342,-0.4491666666666676,-0.3370833333333323,-0.5373333333333337,-0.7570227272727275,-0.665461538461539,,
2015-05-01,4.601,4.432,4.373,4.158,3.86,3.539,3.483,3.62,3.815,3.929,4.626,7.166,7.5379999999999985,7.862,8.029,7.7970000000000015,9.067,10.825,12.243,12.911,14.362,14.564,14.036,13.479,12.888,12.052,11.033,10.371,9.784,8.987,8.195,7.2570000000000014,6.257999999999999,5.291,-9999.0,-9999.0,0.9317708333333337,-0.059395833333333314,-0.022916666666666252,0.07310416666666697,0.0959166666666662,0.09152083333333394,0.3411666666666662,0.6535416666666669,0.8168124999999997,0.41918749999999916,-0.21864583333333343,0.3807291666666677,-0.8245000000000005,-0.865708333333334,-0.5286041666666659,-0.9126041666666653,-0.6455000000000002,-0.03889583333333668,0.07935416666666661,-0.3525208333333367,0.30433333333333223,0.21006249999999937,-0.08624999999999972,-0.022437500000000554,0.15989583333333357,0.04322916666666465,-0.24789583333333454,-0.20412500000000122,-0.01941666666666464,-0.015729166666666572,0.026562499999998934,-0.058456521739127965,-0.155825000000001,-0.39755882352941185,,
2015-06-01,4.484,4.652,4.632,4.245,3.619,3.518,3.2910000000000004,2.742,2.654,2.448,2.894,3.689,5.2970000000000015,6.093,6.912000000000001,7.684,8.219,9.857,11.662,12.502,12.907,13.581,13.545,13.429,12.965,12.583,11.996,11.406,10.653,9.652,8.627,7.574,6.501,5.54,5.261,-9999.0,0.8303749999999996,0.4301250000000003,0.41872916666666615,0.1887916666666669,-0.23110416666666644,-0.06914583333333324,-0.05708333333333293,-0.34931249999999947,-0.3911458333333333,-0.7899791666666669,-1.1742083333333335,-1.8412708333333327,-1.5783749999999994,-1.1665624999999986,-0.1906666666666661,0.23945833333333422,-0.10472916666666698,0.5885833333333323,1.3136666666666663,1.0441249999999993,0.15812500000000007,0.13012499999999783,0.03947916666666629,0.22818750000000065,0.09977083333333248,0.08639583333333434,-0.013812500000000227,0.06272916666667072,0.1558124999999997,0.09968749999999993,0.03218749999999915,-0.09060416666666704,-0.24050000000000082,-0.28237500000000004,0.1358148148148155,
2015-07-01,4.385,4.142,3.889,3.85,3.9,3.661,3.692,3.606,3.242,3.242,3.868,4.466,5.276,4.537,5.488,5.893,7.182,8.795,10.508,11.76,12.933,11.925,11.996,11.828,11.925999999999998,12.269,12.597,11.768,10.741,9.623,8.317,7.306,6.55,5.502999999999999,-9999.0,-9999.0,0.6523333333333339,-0.05284444444444336,-0.19262222222222247,-0.11713333333333287,0.06493333333333329,0.028933333333332367,0.31895555555555566,0.49657777777777756,0.311522727272727,0.0772666666666666,0.15143181818181795,-0.33999999999999986,-0.41540000000000177,-1.1566666666666663,-0.18011111111111067,-0.35602222222222313,0.01848888888888922,0.49677272727272737,0.8656000000000006,0.9528000000000016,0.7732444444444422,-0.9995555555555544,-1.0124772727272742,-1.300133333333335,-0.9034545454545473,-0.3464772727272738,0.39936363636363836,0.2419767441860472,0.14063636363636256,0.017604651162788088,-0.24053488372092957,-0.24357142857142833,-0.09407317073170685,-0.18951428571428686,,
2015-08-01,4.817,4.463,4.178,3.806,3.766,3.763,3.447,3.024,2.912,2.819,2.842,2.834,2.948,3.727,4.459,5.556,6.747000000000001,7.847,9.118,10.517,11.470999999999998,11.83,11.719,12.688,11.947,11.21,11.327,10.977,10.192,9.144,8.014,6.931,5.9510000000000005,5.102,4.9860000000000015,-9999.0,1.1056808510638296,0.27136170212765887,0.20821276595744642,0.02017021276595754,0.14455319148936097,0.34782978723404234,0.3102978723404255,0.195446808510638,0.25,0.13091489361702147,-0.17134042553191486,-0.7712765957446814,-1.2302553191489367,-0.8191276595744683,-0.37476595744680985,0.005510638297871573,-0.005063829787232521,-0.20076595744680947,-0.22174468085106191,0.02163829787234306,-0.105617021276597,-0.29502127659574384,-0.6234680851063832,0.37204255319149127,-0.31040425531915083,-0.9946956521739114,-0.549847826086955,-0.22802173913043333,-0.07950000000000124,-0.15082608695652233,-0.26358695652174013,-0.35957777777777533,-0.33816216216216155,-0.45035483870967763,0.06660869565217453,
2015-09-01,3.284,3.808,3.957,3.712,3.342,3.155,2.847,2.482,2.241,2.541,3.0380000000000003,3.999,5.277,5.404,5.88,6.009,7.274,9.279,10.949000000000002,11.871,12.083,12.11,12.045,12.052,11.154000000000002,10.425,10.23,9.933,9.133,8.246,7.2010000000000005,6.247000000000001,5.252999999999999,4.5360000000000005,3.691,2.986,0.1938666666666662,0.06402173913043452,0.25654347826086976,0.23308695652173927,0.05291304347826076,0.13819565217391228,0.12889130434782592,0.06291304347826054,-0.005043478260869261,0.26347826086956516,0.5676739130434787,1.128565217391304,1.9553478260869568,1.7540869565217392,1.7427391304347823,0.8727826086956529,0.8318260869565215,1.3349347826086948,1.4868260869565226,1.1447826086956514,0.5533043478260868,0.22302173913043255,-0.07919565217390989,-0.07406521739130412,-0.6687173913043498,-1.0104130434782572,-0.5533913043478265,-0.03563043478260752,0.013599999999998502,0.05856521739130649,-0.10247826086956557,-0.25467391304347853,-0.47078571428571525,-0.4504571428571422,-0.5775909090909099,-0.8958888888888885
2015-10-01,2.619,3.935,3.884,3.655,3.4,3.036,2.674,2.375,2.238,2.245,2.5860000000000003,2.862,3.084,3.826,4.296,4.978,6.742000000000001,8.465,9.752,11.429,11.954,12.3,12.432,12.470999999999998,12.348,11.914,10.784,9.603,8.541,7.559,6.56,5.7,4.885,4.174,3.847,3.841,-0.06417391304347841,0.3418723404255317,0.33204255319148857,0.32674468085106323,0.3468510638297868,0.3111489361702131,0.22595744680850993,0.16919148936170192,0.20308510638297905,0.19138297872340448,0.2990212765957452,0.1727446808510642,-0.023148936170213297,0.28946808510638267,0.21929787234042575,-0.10821276595744767,0.22538297872340518,0.3489574468085124,0.0962127659574481,0.5551063829787246,0.373595744680852,0.27300000000000146,0.20008510638297672,0.25008510638297565,0.4452553191489379,0.6423043478260873,0.3642553191489366,0.20038297872340394,0.2350851063829804,0.23491489361701934,0.09267391304347594,0.02934782608695663,-0.060266666666667135,-0.16884615384615387,-0.007919999999999483,0.3227333333333333
2015-11-01,3.237,3.794,3.786,3.397,3.015,2.768,2.644,2.522,1.958,1.875,1.965,2.813,3.475,4.275,5.365,6.018,6.9510000000000005,8.95,10.706,11.115,12.486,12.720999999999998,13.026,13.106,12.573,11.624,10.582,9.172,7.766,6.4460000000000015,5.335,4.432,3.892,3.437,2.765,2.701,0.7533125000000003,0.31860416666666636,0.3575625000000002,0.1957083333333336,0.08518750000000086,0.16841666666666644,0.30762500000000026,0.3565624999999999,-0.20687499999999992,-0.504375,-0.8546458333333338,-0.5542083333333339,-0.5101875000000002,-0.36774999999999913,-0.03516666666666701,-0.6235624999999994,-1.1018333333333334,-0.5009375000000009,0.08964583333333209,-0.5382708333333319,0.16016666666667057,-0.004125000000001933,0.045979166666667126,0.2578958333333343,0.378166666666667,0.47372916666666853,0.6165625000000006,0.49441666666666784,0.32036170212765835,0.14633333333333542,-0.06656521739130561,-0.2640681818181809,-0.10052380952380968,-0.1623636363636365,-0.42255000000000065,-0.18299999999999983
2015-12-01,3.277,4.0,3.773,3.515,3.159,2.799,2.6010000000000004,2.326,2.157,1.966,2.173,2.402,3.006,4.22,4.543,5.457999999999998,6.818,8.753,9.834,11.334,12.265,12.776,13.582,13.439,12.822,11.771,10.33,8.677,6.957000000000002,5.823,4.805,3.95,3.347,2.889,2.59,-9999.0,0.9386086956521735,0.6723260869565215,0.4693260869565221,0.4616086956521741,0.3740869565217384,0.29245652173913017,0.33786956521739153,0.2149782608695654,0.07841304347826128,-0.33028260869565185,-0.6208260869565216,-1.1645217391304348,-1.5303478260869556,-1.1850652173913048,-1.823130434782608,-2.0474782608695685,-1.850282608695652,-1.4832173913043487,-1.5338260869565232,-1.098869565217388,-1.0898695652173895,-1.133239130434779,-0.44202173913043374,-0.20154347826087005,0.06710869565216981,0.18319565217391087,0.13463043478260772,-0.07036956521739057,-0.48826086956521664,-0.46464444444444286,-0.587133333333334,-0.7977209302325576,-0.6202750000000008,-0.5914062500000004,-0.6488,
2016-01-01,3.162,3.74,3.639,3.273,2.951,2.66,2.323,2.101,2.029,2.727,3.515,4.023,5.597,8.066,10.273,9.722,9.975,11.465,13.486,15.656,17.185,17.36,16.813,15.679,14.163,12.737,11.089,9.338,7.3439999999999985,6.707000000000002,6.075,5.483,4.823,3.879,4.067,-9999.0,0.7136739130434782,0.4027391304347834,0.34393478260869603,0.21630434782608754,0.19213043478260916,0.19341304347826105,0.09395652173913094,0.03873913043478261,-0.06271739130434817,0.21523913043478293,0.05347826086956564,-0.7661739130434784,-0.40582608695651956,1.2086086956521758,2.5995652173913024,1.1227608695652176,0.11245652173913001,0.2806304347826085,0.8439130434782633,1.5148043478260895,1.9749782608695643,1.7127391304347803,1.2724347826086948,0.9659565217391286,0.641934782608697,0.5983260869565221,0.29839130434782746,-4.3478260870699614e-05,-0.6342666666666696,-0.12915555555555436,0.2257555555555557,0.4339999999999993,0.4816250000000002,0.08785294117647036,0.7615263157894745,
2016-02-01,3.338,3.794,3.765,3.47,3.272,3.0460000000000003,2.837,2.441,2.334,3.004,4.49,6.299,8.714,9.533,9.103,10.172,11.07,12.1,13.343,13.246,14.968,15.351,15.004,13.46,11.966,10.547,9.102,7.643,6.666,5.836,5.025,4.4830000000000005,3.826,3.459,3.314,-9999.0,0.684702127659575,0.15024999999999977,0.1839375000000003,0.14335416666666667,0.24262499999999987,0.3262083333333332,0.3417500000000002,0.05768749999999967,-0.19577083333333345,-0.24760416666666663,-0.2961874999999994,-0.2650208333333328,0.647750000000002,0.5208958333333324,-0.260250000000001,0.12370833333333486,-0.020187499999998693,-0.754666666666667,-1.1850833333333348,-2.487458333333331,-1.5883958333333332,-1.2428125000000012,-0.8955744680851065,-1.4167659574468079,-1.5824893617021285,-1.632191489361702,-1.6191489361702125,-1.7241276595744681,-1.4356595744680831,-1.2850000000000001,-1.191234042553189,-0.9268723404255317,-0.9085348837209302,-0.6145384615384617,-0.3602500000000006,
2016-03-01,3.329,3.98,3.967,3.54,3.093,2.945,2.7880000000000003,2.984,3.801,4.132,5.33,7.295,8.814,9.904,9.28,8.351,10.162,13.227,14.859000000000002,15.062,15.594,14.583,13.542,12.895,12.053,10.844,9.676,8.552999999999999,7.536,6.586,5.665,4.9460000000000015,4.195,3.545,-9999.0,-9999.0,0.3766666666666669,0.13156249999999936,0.13474999999999948,-0.03993749999999974,-0.1605000000000003,-0.02697916666666611,0.08614583333333314,0.3814375000000001,0.9382500000000005,0.5039374999999997,0.09272916666666653,0.2096041666666668,0.24597916666666642,0.7493749999999988,-0.1827500000000004,-1.4580416666666665,-0.8317291666666673,0.8652083333333334,0.7578750000000003,-0.43516666666666737,-0.6300000000000008,-1.599916666666667,-1.9659375000000026,-1.516791666666668,-1.053770833333333,-0.9573750000000008,-0.8642291666666679,-0.8791666666666682,-0.7847083333333345,-0.7490416666666659,-0.8049583333333334,-0.7355531914893607,-0.778133333333332,-0.8577567567567561,,
2016-04-01,3.901,4.154,3.993,3.902,3.589,3.1710000000000003,2.822,2.779,3.286,4.146,5.925,8.166,9.601,9.962,9.666,9.011,10.11,10.975,12.422,14.595999999999998,16.219,16.954,16.153,14.938,13.738,12.666,11.768,10.507,9.008,7.966,7.169,6.187,5.181,4.543,-9999.0,-9999.0,0.5564374999999999,0.055229166666666885,-0.1567708333333333,0.015500000000000291,0.053625000000000256,-0.04297916666666657,-0.13568749999999996,-0.07093749999999988,0.16958333333333364,0.1928749999999999,0.3251875000000011,0.5869791666666666,0.5564583333333353,0.6396874999999991,0.4816250000000011,-0.5725416666666678,-0.6954583333333346,-1.0160416666666663,-1.0599791666666665,-0.3627916666666664,0.5270208333333368,1.3236458333333356,1.0770624999999985,0.7984583333333326,0.6952291666666692,0.722666666666667,0.8788750000000007,0.6008333333333322,0.06035416666666471,-0.12316666666666709,-0.09508333333333319,-0.32833333333333314,-0.6460227272727277,-0.6094615384615389,,
2016-05-01,4.399,4.684,4.56,4.346,3.98,3.723,3.387,2.708,2.504,3.0810000000000004,4.053,6.056,8.214,8.398,8.882,8.208,8.725,10.402,12.71,13.869000000000002,14.522,14.545,14.082,13.369000000000002,12.498,12.1,11.4,10.376,9.594,8.832,7.989,7.06,5.655,-9999.0,-9999.0,-9999.0,0.7297708333333337,0.19260416666666647,0.16408333333333314,0.2611041666666667,0.2159166666666663,0.27552083333333366,0.2451666666666661,-0.258458333333333,-0.4941875000000002,-0.42881250000000026,-0.7916458333333338,-0.7292708333333326,-0.14849999999999852,-0.3297083333333344,0.3243958333333339,-0.5016041666666666,-0.9875000000000007,-0.4618958333333367,0.5463541666666671,0.6054791666666652,0.4643333333333324,0.19106249999999925,-0.040249999999998565,-0.1324374999999982,-0.230104166666667,0.0912291666666647,0.11910416666666634,-0.19912500000000222,-0.20941666666666592,-0.17072916666666593,-0.17943750000000147,-0.2554565217391298,-0.7588249999999999,,,
