date,0.0km_ds,0.5km_ds,1.0km_ds,1.5km_ds,2.0km_ds,2.5km_ds,3.0km_ds,3.5km_ds,4.0km_ds,4.5km_ds,5.0km_ds,5.5km_ds,6.0km_ds,6.5km_ds,7.0km_ds,7.5km_ds,8.0km_ds,8.5km_ds,9.0km_ds,9.5km_ds,10.0km_ds,10.5km_ds,11.0km_ds
1999-07-01,0.1760125477841077,0.13064258530940867,0.054975145710306504,-0.005997671684433598,0.057654479837988104,0.0827897831645605,0.1068824557240544,0.03526856179991993,0.08355029187139386,0.0950556599134203,0.04244844457315303,0.10443754348211601,0.12053791164516271,0.16641802148133542,0.21044390801280655,0.0692028489029814,-0.07453806075952345,-0.13360684523396524,-0.23347175558137342,-0.02964780331627948,-0.025805477767696917,0.3552935892735782,-0.6012123041032054
1999-08-01,-0.19031437273953392,-0.17838945025527672,-0.16618123763838463,-0.13247470687468668,-0.15625206768967767,-0.11124632158058899,-0.10192111512117355,-0.07126483597943946,-0.08242363389413615,-0.1076891040343804,-0.04538869545219534,-0.059996538647306384,-0.055078161239447254,0.0447478924255536,0.01735083551570095,0.0038857100585266264,0.03592136869708387,-0.02883105831258849,-0.01773389441737907,0.29549995093886,0.4413020424598981,0.407845713958004,0.347846686627819
1999-09-01,0.24318581958162988,0.2110487928115404,0.00030797659377862534,0.08525524747343867,0.09827038098687767,0.05650155613489058,0.030720230144867897,-0.03875156999384132,0.0015927151002631803,0.015620964975323082,0.03941091681883964,0.045239708788850176,-0.0028910726234603226,0.06926168745155509,0.04848281299163189,-0.016041628242881124,-0.006275598226711585,-0.06114896422181108,0.01617237904781874,-0.0922755558013178,0.059828958123756874,0.43957075339632184,0.8383765674016013
1999-10-01,-0.374396252894223,-0.13423408245389676,-0.014311983157465234,-0.046997974147976934,-0.03795505542376006,0.0488389815312891,0.03357905677315941,0.04836023530469656,0.055851473259644645,0.04424742521345664,0.02424967425478833,-0.05733203814206139,-0.03833948707713827,-0.028856038542434844,-0.058905739746499174,-0.07292243366744068,-0.07625237012207833,-0.023041592434732597,0.1476295773459465,0.11164128987437033,0.055251376163401346,0.0225633318797609,0.3406498037642866
1999-11-01,-0.3922583003043499,-0.15854173164779917,-0.09226830030828674,-0.03613071044580396,-0.01930870083432656,0.000276678364072422,0.061733787478528084,0.06754434247329348,0.05049426615073594,0.07126473434534139,0.08016178009488231,0.0823553012390787,0.036163112747606786,-0.014062316871898087,-0.042020821831226476,-0.07044326520847448,-0.006217319193269487,-0.058466937612866886,0.11281343901924325,-0.16571851260120746,-0.19898847158248026,0.39719988939022066,0.08695398738647735
1999-12-01,-0.21233002235824514,-0.058361131546857244,-0.045378534300251856,-0.016057052465999297,-0.013945286880104756,-0.014490240106586548,0.029479103645444243,0.036371446906972506,0.04242735975814579,0.03654771533505988,0.02034858779663585,-0.01776819431145064,0.013032337426348968,0.029976869160239717,0.06710134656272146,0.2044961058531725,0.3911906382646621,0.6832915575025215,0.8653118227787144,1.0842920072995141,0.7968993531620193,0.7351494856113916,0.4208481051376114
2000-01-01,-0.2059306299276162,-0.06639999046875837,-0.03700739699183984,-0.020228991083634015,0.030921277681663837,0.045122890288700666,-0.0007916854424965039,-0.021021901648362304,-0.021205299021355737,0.012423374260122109,0.028378744733774712,-0.031138462507653137,-0.07570308319793337,-0.09898162267112583,-0.0852555293361877,-0.2081848256894196,-0.2310163704267027,-0.15523231415996738,-0.1701376129333097,-0.4501862644759637,-0.30876076992941015,-0.5558731383105185,-0.330611538873491
2000-02-01,-0.1984818424911585,0.04766386509492245,0.04096857898750796,0.046640272369062555,-0.003357411842853729,0.1394678755739809,0.08394704520649315,0.09305366572790569,0.08305782034425585,0.06223552482196337,0.04804392341052761,0.10952259957255257,0.008183608645300664,-0.014094002532729698,-0.09254974656857816,-0.12826932021107393,-0.10221391728164367,-0.22383172421608644,-0.33175549007591465,-0.1258122784653493,-0.07435571067386967,-0.24424117956784677,-0.04271550268082563
2000-03-01,-0.1342906886851901,-0.16621805269387566,-0.1428580937019527,-0.06005601870868006,-0.09844531588495502,-0.07014662904510227,-0.01710319171002296,-0.04079247251791714,0.0005128995133800502,-0.023390255114586114,-0.02234406532024075,-0.03812314403594991,-0.018135076066978957,-0.02182673843074682,-0.10337094850727681,-0.10628928459091211,-0.15381558154585737,-0.17565216259019248,-0.032840422426328154,-0.3059298313614354,-0.2897305182804389,0.057247938753281574,0.09192669486488264
2000-04-01,-0.0334386420645506,-0.03221652145467746,0.03659951699357971,0.017969408579108472,-0.04782956245577849,-0.06572096936909957,-0.024121965262450897,-0.07882537881284131,-0.10339036077127019,-0.11656640955988626,-0.09298701178044526,-0.0777697155667033,-0.07438907505598129,-0.10959572512719469,-0.08790644635158043,-0.05591577619757322,-0.04411719658141687,0.08736122691799617,0.022981736877655878,-0.5610125969619855,-0.4533985710614283,-0.31016912168654426,-0.14953253474764325
2000-05-01,0.08397368094616273,0.0950465831064992,0.06252534884428927,0.07167590836743883,0.02753885441414793,0.036919052545334216,0.0118007352412905,0.03826332413900713,0.02283810311410602,0.015337841819777235,-0.07002829322700882,-0.09917605121310426,-0.01450094652241343,-0.023014744600461164,-0.04316419494648697,-0.06443282990504705,-0.05197901129341562,-0.15703355068478178,-0.13911495624819736,-0.18583509576478094,-0.05141833507875287,-0.4626802628778203,0.040343597619408984
2000-06-01,0.3401525200384136,0.22609350545428877,0.14031913125502865,0.21487367127541682,0.074336638556822,0.07793315227302976,0.016075390107394616,0.021080619911039142,0.050236217748242495,0.023852419168246007,0.0279649240186714,0.009247629908614951,0.0030436974293139353,0.020744137182493228,-0.08193922565855447,-0.1516140344579547,-0.0928534785009654,-0.12582906138914368,-0.00695603287710325,1.0116434506651661,0.7863851844167149,-0.3574446065422169,-0.006883553921881427
2000-07-01,-0.12285285550357457,-0.1752872044783733,-0.1054880519027355,-0.0873541317988114,-0.07695573250765397,-0.04509327893216161,-0.04706408956576167,-0.060175809897934814,-0.11654884334230034,-0.036063956426823814,-0.06073861817738409,-0.04731495044195972,-0.09110016102444805,-0.14490451622761705,-0.10430453891360883,-0.12766399515622776,-0.006770830294579238,0.11713955725016473,0.9251630190180131,0.672927697119421,0.315197275424575,0.952277867610721,0.4654702248478816
2000-08-01,0.12289607095147541,0.10889538981022824,0.11659083006494403,0.04570105633450191,0.0204918106076726,-0.03627788862688195,-0.0654276431406504,-0.16008276378921313,-0.053142014298334574,-0.045792691759820425,-0.05086709605218268,0.007518666321979524,0.0966259625197141,0.030168731385821622,0.01788595474188635,-0.09309389838501629,-0.16681465247298205,-0.14839802999995105,-0.3139021286668671,-0.22887447472096734,-0.38801301762878315,-0.39740486158333244,-0.06373671966112203
2000-09-01,-0.3776013846199755,-0.13224229631104562,-0.06778075520466077,-0.0489023803353941,0.020451315279006187,0.011238557057694394,0.037143340083453956,0.020663301181799203,0.019966961870634105,0.014584969431315702,-0.022229567804313604,-0.0357694629241836,-0.012898303856705175,0.0019054099549662875,0.03490714454905088,0.15665506872763213,0.12909149746772383,0.1766867824064054,-0.19314290702545445,-0.21315751589059292,-0.4731803116026732,-0.3990664554978416,-0.6079963031094759
2000-10-01,-0.37485445876368517,0.014030474854240391,0.0804539234554542,0.07176984169669591,0.04498025786601447,-0.0020172135556751703,0.004267828165400256,0.03544435278821002,-0.019733112617564795,-0.07700812874956468,-0.06999275133522184,-0.05519100767202596,-0.02744237102085648,-0.016953382357834494,-0.06264529252227813,0.039759872416727945,0.06119484350439524,0.04677325996587171,-0.29612771366081864,-0.4362125861170613,-0.4329176927534134,-0.46637720104365804,-0.48440354831260696
2000-11-01,-0.6510059924763232,-0.05443737041997686,-0.012807676427095144,-0.09548907535676648,-0.10650819708997679,-0.08237857932603704,-0.11509094803509419,-0.12748390865281994,-0.08172155217566575,-0.07201753438812805,-0.08733970954287136,-0.05306497664798242,0.016667495313272183,-0.03614816636533578,-0.053339365375264236,0.0707466459096478,0.26007241067691594,0.3288132792490096,0.9587625390776953,,,,
2000-12-01,-0.2666587252135029,0.022025255222872762,-0.016546717154382082,0.0014669624157158485,-0.008250334206630988,0.009195375895159244,0.032705790241645494,-0.016843942766095247,-0.029717416862613415,-0.023757745893771665,-0.06450042330437922,-0.08533231031300147,-0.13105062076398938,-0.1473401476411789,-0.1607465154736594,-0.19833563737399332,-0.25205665948378636,-0.3068076105209614,-0.40640638436930265,-0.48537089151665447,-0.5672268756321699,-0.6460927326826162,-0.5406326403672097
2001-01-01,-0.2216990016952346,-0.0405494760795621,-0.01959317791423255,0.019259076687137385,0.03313329712207972,0.020058825757097637,0.06735320746292704,0.07276921007845917,0.024644375097643965,0.03248393820964029,0.013054499617091575,-0.012471528101788188,0.010319138719407739,-0.014999585172639716,-0.12410095247481033,-0.13632276590190565,-0.17159544694620898,-0.19073029842705044,0.299423001448886,0.5043601654315899,1.2409144518981148,1.4599567580536335,
2001-02-01,0.19717563554361625,0.05590881018232621,0.020349296710676004,0.028928750044467003,0.05729273801651828,-0.049756380759047814,0.05718372980402716,0.016891181293777487,-0.03024959379690051,0.03837341314893212,0.03286804753222563,0.06119508687707463,0.09119575181608303,-0.0014717660281283614,-0.06584080631115441,-0.07743587682378546,-0.20828920137662998,-0.30805020319892723,-0.26291533150764235,-0.5964875157147282,-0.5908687934700941,-0.5510475782901859,-0.5615060972974012
2001-03-01,0.01981407253899488,0.12664065582394463,0.09140344376973203,0.0018628181497312957,0.06514323566817791,0.2518902120238339,0.12838625130116338,0.29881193193779576,0.02999012260654471,0.09913263178900912,0.17322024004168257,,-0.016602095674372007,-0.05601384794309368,-0.17125377470699507,,-0.2720574392573008,-0.3771466798181577,-0.5660484114599357,-0.5107321226600923,-0.5725623980225995,-0.6516635429031646,-0.8414981612360175
2001-04-01,-0.14710727379022182,-0.05172966552156237,-0.04211285857336404,-0.053635746946676256,-0.07852949278141168,-0.001238804720850528,0.09477257460896253,0.021425207469046526,-0.059887042861141875,-0.09576318970243725,-0.0741596677691479,-0.05309783958750322,-0.09674297527646888,-0.058959515666006664,-0.1496349535911752,-0.13072801233366144,-0.11997929890351879,-0.2588646136838455,0.005767076788905401,0.5391916605921289,0.5183281318269094,0.6480435444474361,-0.11527528968421077
2001-05-01,0.4810003161167524,0.22634222735965132,0.26003274113195557,0.16485617807618766,0.08638085402573997,0.15310633861882314,0.13469873198143795,0.15650032061395,0.16574508265253793,0.05715584309692154,-0.014102565110997932,0.005467294907059146,-0.06609292655804289,-0.05341705761916076,-0.18697113541881652,-0.07510464579253888,-0.12027221393564874,0.2383686880866143,-0.24541752122518867,-0.04497623314032444,0.2642996408113652,0.18994989684644867,0.18824191223873607
2001-06-01,-0.02079897951919411,0.03367655538427143,0.12089102274115618,0.03890994573437469,0.0869160514420453,0.029646242341494284,0.14156478391597652,0.026501482223897362,-0.12655608270944368,0.0386378860473964,0.16975747646619538,0.11680840801605696,-0.02383750330532759,0.02169107991025791,-0.02355457409464993,-0.06743517561020741,-0.08170319275120316,-0.12433495716001937,-0.33933261235268397,-0.5800916971129737,-0.46140235902587395,0.08151263900368232,-0.1703998672639788
2001-07-01,-0.17358582806548192,0.04318231081385633,-0.10973146721628999,0.010435121996237248,-0.045389244115488815,-0.07667149753994697,-0.12945455918200074,-0.12439159320106977,0.006542442864911398,0.05164615586291236,0.10583913792315083,0.09196596485256478,0.03970800172886541,0.0039166643209571856,-0.09696131842590672,-0.08132821338092139,-0.05862237962158029,-0.05211314362203473,-0.14836300645796052,-0.17773102295915744,-0.3000429252707201,-0.29733532147198233,-0.5608702590872029
2001-08-01,0.16108211800131403,0.18846869502172506,0.09833022384571959,0.16447154597372038,0.1084801653794087,0.20817344352888753,0.12356516446494234,-0.032680292279995735,0.01668865512369999,0.137008377797629,0.08809092387220356,-0.022670411879246767,-0.08012831663419638,0.027133322462722716,-0.02614246603479332,-0.15877382499047235,-0.17412392078841132,-0.17809475367663252,-0.26887482388597217,-0.15023506782758614,-0.17625482617986332,-0.13558000639035214,-0.5229619813890651
2001-09-01,-0.2873265494912118,-0.16972688778217312,-0.11031030800537658,-0.19421019509125242,-0.07117969687999298,-0.04145599489124583,-0.02659061457031784,-0.060826047107089366,-0.03489409028708601,-0.054335997285812856,-0.10465089917969163,-0.2219319214401049,-0.2809284392043655,-0.27937495151062636,-0.2799295762199541,-0.04745760604446719,0.18298103820352335,0.3342258579307851,1.7041337693092604,1.9352487532069587,1.7568689981793737,-0.38466045139425736,0.24023567677090832
2001-10-01,0.043436588292065426,0.07332994539714799,0.06814181747818522,0.01472776492945376,-0.05943335538797658,-0.017930787161556484,0.08603529997045285,-0.04038369603815693,-0.06549209172261539,-0.004688875693605359,-0.07494318914568046,-0.1129393572943719,-0.21894022552639478,-0.17718609404087884,-0.20604122848286932,-0.13748337037985772,-0.14287405810991016,-0.12753910801404228,-0.14147265278133062,-0.236094482718694,-0.15347843407090883,-0.25574204533273087,-0.36006226247016165
2001-11-01,0.11359239818776404,-0.09138946480010278,-0.08785704580502114,-0.08856612636715076,-0.03358220702993225,-0.11130909459943056,-0.1024556599454858,-0.09607629489008455,-0.10770910428900157,-0.08880114070397914,-0.05014372657464311,-0.03986787315511268,-0.025347812226729428,0.0172382985345911,0.06487423474738312,0.07776427492879207,0.06470501653209951,-0.038106629001735004,0.004082890222435139,-0.12659335068609615,-0.02040754317892645,-0.40350971356532744,-0.016837841482900344
2001-12-01,0.20985595425722964,-0.038678988581736864,-0.09018317814493344,-0.09097818114334692,-0.018737075252939644,-0.02867266598135901,-0.04034544527088758,-0.054415902648165704,-0.04916232784682568,-0.032204664688165976,-0.030865556668517143,0.011402131450650263,0.0950348898011191,0.152154702785217,0.07741270966217816,0.18142116136373798,0.3823006317176912,0.2516076175479256,0.1235581851329504,0.549047787752592,0.297482222111379,0.41931993104886944,0.6372804415495018
2002-01-01,0.03942092941904572,0.0708141467453788,0.01800508091316855,0.01368606267244504,0.0031748599181858988,-0.008198997689889838,-0.012501601974459523,-0.00647271116701959,-0.019156274661400366,-0.06194963357018734,-0.10777630243220962,-0.12365023023602381,-0.12259489589723575,-0.15214437136489659,-0.17194004463984247,-0.24847937840913553,-0.33690381258216784,-0.3908262759291573,-0.34460938862235413,-0.5504509438239774,-0.5513245362106913,-0.5876370423801531,-0.3538029230652034
2002-02-01,0.11059013444073387,0.06770494884670143,0.020773889395913167,0.014586267292484899,0.010189634567896325,-0.016195175929912528,-0.03995071940361703,-0.027162329938778956,-0.05780575559247321,0.012674166580658718,-0.02426344710078395,-0.031646789999315285,0.025213320768185617,0.04494228474075966,0.03214178151433167,-0.03864329312057522,0.03852109866326818,0.06751555864752314,-0.1992854025377256,-0.0727603812391224,0.3059039172095701,-0.5075810003353068,-0.0397008746103638
2002-03-01,0.01577654923309797,-0.07294726228573935,-0.08494498887353097,0.014953114776430932,0.009289880494353295,0.027727312848397922,0.10307413932032655,0.014699825176425357,0.0035386441691664613,0.010397549702621505,-0.012482134030938858,-0.05256352981368103,-0.03288775796289037,-0.036413959736384345,-0.012096300277843553,0.05047330924630991,0.11620648365837412,0.20888355016474655,-0.3295409280443836,-0.22500841921996736,-0.19447678405483984,0.6885271819415195,
2002-04-01,0.3394089847451131,0.11530741216911604,0.031734110855863744,0.07884571172311637,0.07185101567943304,0.2082310908265892,0.18056088667114453,0.45576002867517185,0.5555317712535605,0.6130509208493248,0.48939248950165365,0.7548743868084444,1.4501439113809618,1.8229793362198825,1.6535352938771242,1.9097211910562621,2.4206788476389636,2.5638655973917683,2.4557401438135384,2.278504203501524,1.699442089033865,,
2002-07-01,-0.36285774425062967,-0.23960289053931796,-0.0016796236223684327,-0.025357682912644012,0.003141279809124247,0.06691344121257994,0.1282492395970401,0.05527049043044021,-0.003647790872822855,0.1472489052527408,0.04343916231004906,-0.09818822442005437,-0.0095687517128446,-0.0734495196657567,-0.23738334886731877,-0.2590825512659136,-0.21166531502885114,-0.20000330904211772,-0.28898064705205073,-0.21235193536976446,0.6610703958716267,,
2002-08-01,-0.05448518908521922,0.08805954258075309,0.2046447893337721,0.2771132380025509,0.23498432579457376,0.21257081672798087,0.24449340339988485,0.2740784789709919,0.12247920825987649,0.05064553707235796,0.07420156705694148,0.07646765336942388,0.1054756354949436,0.03239163185980805,0.026076251787109147,-0.010514468540147483,0.008365569628778824,-0.010028513158602433,0.39600563564889046,0.46372007102440116,0.4233280536423849,-0.5602126840298544,-0.3429444145790157
2002-09-01,0.10721852526036234,0.26431079707701216,0.14841305705626162,0.23078517750712613,0.2182533918514666,0.23410093297918233,0.10863275255780955,0.09433541372671668,0.08082814954543362,0.10600703234986952,0.17594318614785734,0.02911457777216059,0.12416837265997138,0.029493639261837092,0.05119794668014825,0.09947633129350521,-0.03554716426740674,-0.13070988793386498,-0.18413666493319575,-0.3012162369588452,-0.27573477250405265,,
2002-10-01,-0.30123604907008555,-0.12991446381767022,0.0015711665448125201,-0.014902561896054003,-0.03357029331316135,-0.026515151515151665,-0.012103035812562939,-0.04399254556482231,0.005864422803512696,-0.03546346157783723,-0.030205141660255518,-0.03322562099795812,-0.040514918670791496,-0.025794780099018196,-0.039531673769856605,-0.10184847007494692,-0.09206245520012352,-0.11692337760939372,-0.23245437219325532,-0.2225299600532623,-0.03612315757070995,-0.08066495221423492,-0.5070911785981311
2002-11-01,-0.2220240833275573,0.02420050272462071,-0.1255268375500126,0.03473080544790378,0.010524658735691732,0.01101692651999512,0.027223512513491952,0.0713635801983758,0.10233666798363752,0.08418544714405247,0.0692486395630002,0.01272772599260681,0.0016114739283405275,0.006713176000876365,0.015440961389601769,0.17363864411363406,0.23972242847944988,0.0633148549598499,0.03261458015200264,-0.20782592493833002,0.1977112676994817,-0.4149163470605106,-0.37771306178523173
2003-01-01,0.036891531900007934,-0.0905795590609344,-0.014519744009732712,0.043182871083542615,-0.029500514207088324,0.03417616589031835,0.00023151114767505965,-0.03065462256337978,-0.018605461661412415,-0.030062972969206552,-0.04258295850541129,-0.0433520947639268,0.02431122443979732,0.03757572983390693,0.02939367559646011,0.10201003567595794,-0.06906090956393784,0.04423111546805468,0.09789891648770946,0.1364596035127626,0.23665382048305877,0.14046577860210469,0.331508493865939
2003-02-01,-0.16801394930438324,-0.00013828844553034181,0.053679822501797175,0.07758730730035301,0.047530556361071376,0.023079051083087644,-0.007179312788352393,-0.023352065118859167,-0.057596043554455044,-0.0738569511817523,-0.0464801034886113,-0.05429772112116672,-0.05979144251830226,-0.08642836259610583,-0.16526156784280943,-0.20470035657481478,-0.1426502711065566,-0.18143287509955325,-0.31499591820120443,-0.41766800389820447,-0.2618703173980812,-0.36772508665389875,-0.6739046557832669
2003-03-01,0.014168685969687804,0.10436193064749462,0.10354050234399097,0.07617842598574585,0.05451050514975989,0.03864519689728802,0.016960768663870897,-0.015919928972202072,-0.022988953630621468,-0.03940485141775877,-0.056952820460496455,-0.06922975849473112,-0.09794023179975173,-0.11647238074631046,-0.16010085735015975,-0.21310127953064728,-0.27244790653126244,-0.3753681902104942,-0.324594392909041,-0.2925710709247798,-0.24310489780580619,0.1184875675315446,0.22215106625302483
2003-04-01,0.10847327298960602,-0.0438559407226438,-0.02603227896565948,-0.03815838397370551,-0.040286907160256534,0.012416241910543382,0.016577103924767227,-0.008970635273997288,-0.02364525530618641,-0.05229231047201306,-0.03081450444089347,-0.028108844379778786,-0.07317059193494548,-0.12399215515362838,-0.18819312249839865,-0.19182253313021658,-0.18363033387773112,-0.2627600970591819,-0.4089708183349436,-0.3966017525286368,-0.40683393441975046,-0.41726699402023515,-0.3465463466564093
2003-05-01,-0.08323474136447734,0.0032759989133273894,0.08363915619405476,0.03150652028236344,0.011693985302204923,0.03912391223247345,-0.02846701238761261,-0.048930099373361104,-0.07460977345854614,-0.08659151804995718,-0.09562355613692439,-0.062156944975515965,-0.07594122263174145,-0.0001943900954893704,-0.04934103841731297,0.02184726903912582,0.12565256765395275,0.2422532166153283,0.5177809259881936,-0.02245780656451143,-0.13692934954930056,0.14490873776074925,-0.0594873913811858
2003-06-01,-0.01883908685564298,0.3576730721707716,0.34493120197594135,0.29849163365252007,0.23072828179861815,0.14480059542880241,0.03394131403410665,-0.06143889381276197,0.06518225958732667,0.17789788478220006,0.031243993348617622,0.047993297213833226,-0.015732161017186014,-0.08526835581630109,-0.20711669688828294,-0.2371176151417294,-0.27043854174495235,-0.3604361429725154,-0.4283126497388896,-0.5827087132197901,-0.647155720251869,-0.608289544482367,
2003-07-01,0.1531128417879237,0.13274869756422122,0.1128304910829139,0.06964566728543575,0.03781718538705133,0.01302304972722499,-0.01935522143365656,-0.028467601544934457,0.05868949022363175,0.08518986353830499,0.008322028989925262,-0.027097235445374138,0.009600792987460388,-0.07140875257860474,-0.07730660187889726,-0.06929590032026268,-0.11870744528784045,-0.12994181423037546,-0.2217765147946957,-0.28454575809196897,-0.4129528969840673,-0.5758187674958044,-0.5761212652299693
2003-08-01,0.7729923075043938,0.4816652048043725,0.4068481012184954,0.3761954660371568,0.32019907045613416,0.20877396586004124,0.19347798132892108,0.16020658363134244,0.18506652967663367,0.18091183997682206,0.1271648105044666,0.13040972133214257,0.09766241070600222,0.12589142490010857,0.11902348849088283,0.08717715680686165,0.01769806621085721,0.01615786410520996,-0.13217829406882056,0.2411384155895245,-0.334552360775171,-0.47352411538682104,-0.46371465340315987
2003-09-01,0.05977141834024645,0.11545779012634137,0.06135066445230518,0.05486987746640497,0.06596895989350547,0.007406991554415413,-0.023528203020651495,0.03474596408533003,0.014434126627470525,0.01731127349449323,-0.028600722678517786,-0.008958164001298705,-0.011381023482329054,0.025308428004757445,0.06835419767445972,0.06577254086045789,0.02329773653605257,-0.04821414481805482,-0.18039364517003012,-0.17556352375985687,-0.36927324136529605,0.2203549474933453,0.3582340238342797
2003-10-01,-0.11805552481173706,-0.1652336985491716,-0.006823451166961784,0.022714641711038177,0.028566709858425604,0.04117357001972377,0.007850311661904131,0.033587167066885124,0.021027161441872718,0.02035258707180751,0.004427466658365646,-0.022540293003984843,0.014629278515118046,0.00336773454616129,0.0009271046659655934,-0.013835017641857896,0.003492602358281228,0.1974163528253235,0.23107954446526374,0.2929983210791408,0.25306354796653713,-0.20020689992517043,-0.4203810560402743
2003-11-01,-0.3587798284803308,-0.25571069482413805,-0.08489686186204029,-0.04431716343352428,-0.09938381271504715,-0.03852452449244466,0.009506390091682998,-0.10281612616964146,-0.09244832900542566,-0.10134444436595774,-0.03953493657552288,-0.066819100742824,-0.10626856533975966,-0.1079852978755697,-0.17469815492879598,-0.1639053244179859,-0.19560832451429502,-0.18821187310904866,-0.3125723489360957,-0.3000915984884576,-0.4287492410605056,-0.4773778096859128,-0.2994671598086255
2003-12-01,-0.10245390902759961,-0.03857317060880611,-0.004869831210304791,0.04248005019485858,-0.03288664929628437,-0.05998012990220025,-0.04461605988350723,-0.027103444726513038,-0.036991938192811546,-0.04619054662642529,-0.05656359540991285,-0.08770533758144564,-0.03908699510961773,0.029421418264235354,0.19316607606898178,0.19745764791532078,0.25808854453457986,0.20970934721903942,-0.00020363936569075253,0.10756087941764322,-0.22759245556234908,0.07301661195226104,0.3135953972871202
2004-01-01,0.06724430212846097,0.0444394140669212,-0.007992839851511392,0.011251006999358649,0.057778078931061315,0.029478100239426683,-0.015161913108905427,0.07590596215471193,0.04947502513710226,0.0713786560855619,0.08836968158260808,0.07103160306876369,0.06257925549325102,0.14776150573749142,0.2570659979815344,0.2951874139451878,0.31069789065651054,0.5380100345094572,0.4400825143710069,0.49209647128411027,0.5550264346171336,0.899105543726919,1.1323988047473321
2004-02-01,-0.13135800339285206,0.07320157890497046,0.038208726533466485,0.001783916916554404,0.061239151877230835,0.06813351230564522,0.06065749890524519,0.004711177459314697,-0.041993467925911604,-0.06718959644958178,-0.04633557133738927,0.014670530272723081,0.01767423228917623,0.002662761834796106,-0.031100506395903938,-0.07323277272805574,-0.0101840769029843,-0.05113750476124516,-0.07834294798589823,0.26941469090035775,-0.6787892015505823,-0.5953028031584123,-0.4802624311382422
2004-03-01,-0.05546965848334641,0.09844373328657241,0.0885846643311805,0.07392446762618142,-0.06226041084006142,-0.047638677787595896,-0.006063015984836127,-0.022916533184443467,-0.03537737986280371,-0.0471689372423109,-0.01235334015216057,0.07234120831471881,0.09914694149917283,0.15826864648978062,0.19310358877280287,0.13862615189518862,0.28420502828035293,0.5719699620809523,0.35957452025502523,0.3663242321035977,0.13289704072576847,-0.13685345362363266,-0.43644088920248636
2004-04-01,-0.17946306946632393,-0.08468519772341218,-0.07470695647051907,-0.007442076969581436,0.03684099661350158,-0.03628305718678557,0.01636119374340267,-0.055180417300901154,0.015461625858293011,0.0648729938194688,0.08119030807536508,-0.01918193809681639,-0.08314410192564752,-0.0801917629113099,-0.09358999404840339,0.049565627068060614,0.37489621237648296,0.6327387365442803,0.180711714561762,0.3151074633790757,1.0957846508651212,0.24790276962009583,1.0653065241538422
2004-05-01,-0.1832716883435616,-0.10353754614364329,-0.04094212754507294,0.03346919396730205,0.08336796940651589,0.07313166804690888,0.03437560321553372,0.03885705367654277,0.04444899274858525,-0.005813348015380646,0.044702040148537556,0.00609944124431049,0.006192376496491062,0.053043173220939696,0.026712268184096433,-0.016883342145243754,-0.07890741529938203,-0.15053557788598493,-0.17040228923412953,0.030930194997195678,0.046287644886006375,0.47826970150964454,0.05466223935840536
2004-06-01,-0.10355613734067676,-0.08956330387507501,0.027431155197027136,-0.04058543793005276,-0.055898433880085224,-0.07531878607445808,-0.0483631818198879,-0.053080273859386885,-0.018370265971442753,-0.011744662560844223,-0.02900696301252335,-0.02518279778724616,-0.049307099484169246,-0.005484673292892443,-0.027126308313151187,-0.05312555656955738,-0.04886075866643568,0.07764176052890041,-0.046439607584664935,0.089324184301153,-0.330264254925602,1.3758902060103315,
2004-07-01,-0.12231101937166002,0.002418847817483214,0.022973584370037832,0.05418188355153669,0.05206540084585913,0.10062401344028955,0.08179724744914445,0.07223482599184905,0.01577260499429744,-0.004318369703669958,0.053300614244997095,0.02966788742965454,0.04247105036752025,0.05278248036641272,0.0722057349655069,0.047132454868469134,0.008703769610903071,-0.010329548571934825,0.21019640782491275,0.35570317708906884,0.717247468116587,,
2004-08-01,-0.17718968693870055,0.027448196839335436,0.12269826255042783,0.1373726467356322,0.12689221547248813,0.21900221717775625,0.14178361094204056,0.13407733852507772,0.10809525477421952,0.10484016997030335,0.08520670708573957,0.09340221280367378,0.09436172186659236,0.11166486186659508,0.18543773022964202,0.2501709038717734,0.30902868852193593,0.3088212278754027,0.2588542845713259,0.08910354320001393,0.3420692220681503,-0.1708927649743156,-0.5322413025758046
2004-09-01,0.09987765211423115,0.2554955647607089,0.15695580967622128,0.08252322955613964,0.018289061681225828,0.15290121789046368,0.1833436628960999,0.08713890141651023,0.10922131418856026,0.1435755023404562,0.04381631591918468,-0.005349621168374661,0.050844519961187024,0.08390138560386971,0.062194238118638626,0.005477073174775269,-0.06627992622548862,-0.12748763658298842,-0.2438844582175838,-0.26826715073348895,-0.34116748941171515,-0.42419192404608375,-0.129551129951034
2004-10-01,0.23924322984226223,0.17900179247601963,0.0888485411672285,0.11759577977375005,0.17103630656429772,0.10095033171956226,0.16487164891472944,0.12712179339542887,0.00621849774424384,0.015315628903130938,-0.013226367351658103,-0.02343238903316619,-0.013631374114360122,0.05305276467714039,0.06722460148336745,0.07949991323676435,0.1199571828407133,0.12372866066797436,0.15206545599680718,0.11402304174144645,-0.46376593452359405,-0.5641561490803464,0.09625520410629818
