,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km
1974-12-01,2.949,3.0660000000000003,3.103,2.94,2.7880000000000003,2.438,2.164,2.255,2.173,2.846,3.74,3.884,5.526,4.751,7.023,9.168,9.789,13.984000000000002,10.790999999999999,10.507,12.163,13.915,14.100999999999999,14.015999999999998,13.208,12.377,10.806,9.232000000000001,9.032,8.24,6.86,6.007999999999999,4.753,4.28,3.781,-9999.0
1975-01-01,1.885,2.22,2.416,2.301,2.005,1.869,1.54,1.36,1.051,1.068,1.909,3.6060000000000003,5.641,6.104,6.461,8.71,9.292,8.775,10.957,13.642000000000001,15.064,15.087,16.278,15.3,14.437999999999999,13.140999999999998,11.249,9.883,8.427,7.202000000000001,6.166,5.369,4.159,2.912,-9999.0,-9999.0
1975-02-01,3.701,3.843,3.793,3.477,3.323,3.08,2.833,2.685,2.502,3.264,5.8260000000000005,6.035,5.692,5.172999999999999,4.361000000000001,7.232,9.244,10.668,12.045,12.675,14.884,15.184000000000001,15.37,14.654000000000002,13.914000000000001,12.907,11.370999999999999,9.773,8.017999999999999,7.216,6.151,5.235,5.1080000000000005,4.111000000000001,5.022,-9999.0
1975-03-01,2.886,3.168,3.255,3.2089999999999996,3.0210000000000004,2.6830000000000003,2.349,2.51,3.3139999999999996,3.904,6.952999999999999,9.135,10.83,11.595999999999998,8.996,10.841,12.565,16.026,16.884,17.791,18.272000000000002,16.748,15.873,15.074000000000002,14.085999999999999,12.404000000000002,10.821,9.557,8.088,7.086,6.181,5.395,4.8839999999999995,4.291,3.426,3.187
1975-04-01,2.927,3.5589999999999997,4.255,3.841,3.826,3.343,2.8280000000000003,2.755,2.722,4.565,6.96,9.089,10.702,10.314,9.571,9.352,10.431,11.306,13.817,16.518,16.864,16.445,15.74,14.954,13.575999999999999,12.047,10.715,9.647,8.535,7.597,7.037999999999999,6.2620000000000005,5.465,4.699,4.279,-9999.0
1975-05-01,2.9010000000000002,4.165,4.641,4.441,3.971,3.717,3.5389999999999997,3.135,2.983,3.322,4.349,6.097,8.42,10.033999999999999,9.906,10.806,10.597999999999999,10.169,10.409,10.749,12.296,13.844000000000001,13.993,13.492,12.556,11.695,10.821,10.319,9.665,8.763,8.088,7.27,6.505,5.893,5.066,4.3180000000000005
1975-06-01,3.795,5.39,4.967,4.4430000000000005,4.595,3.968,3.43,3.395,3.412,2.977,3.392,4.702,5.659,7.256,6.996,6.871,8.496,9.255,9.929,10.947000000000001,12.937999999999999,13.779000000000002,13.675999999999998,13.557,12.981,12.725999999999999,12.373,11.693,10.683,9.658999999999999,8.328,7.829,6.739,5.327999999999999,4.667,3.93
1975-07-01,3.655,3.7539999999999996,3.883,3.7880000000000003,3.679,3.485,3.0860000000000003,2.9819999999999998,2.847,2.6180000000000003,3.727,4.897,5.646,5.507000000000001,5.086,5.271,6.289,7.581,9.187000000000001,9.945,11.802999999999999,12.958,13.357999999999999,13.21,13.427999999999999,12.489,12.142999999999999,11.597000000000001,10.684000000000001,9.191,8.385,7.468999999999999,6.442,5.4479999999999995,4.864,4.149
1975-08-01,4.015,4.21,3.7310000000000003,3.716,3.392,3.234,3.068,2.975,2.685,2.782,2.735,3.4010000000000002,4.253,4.024,4.631,4.918,6.1160000000000005,7.345,8.627,10.197000000000001,11.23,11.845,11.502,12.054,12.088,12.299000000000001,12.074000000000002,11.524000000000001,10.583,9.601,8.209,7.504,6.916,6.15,5.312,4.175
1975-09-01,2.918,3.5269999999999997,3.525,3.2319999999999998,2.978,2.68,2.439,2.18,2.101,2.201,3.042,3.015,3.1489999999999996,2.977,3.674,4.862,6.3,7.781000000000001,9.325,10.049,10.850999999999999,11.28,11.248,12.061,12.162,11.800999999999998,11.577,10.855,10.02,9.146,8.387,7.587999999999999,7.292000000000001,6.608,4.5969999999999995,-9999.0
1975-10-01,2.8760000000000003,3.219,3.198,2.937,2.708,2.521,2.3040000000000003,1.964,1.7280000000000002,1.679,2.256,2.484,2.305,2.883,3.937,5.098,6.011,7.843999999999999,8.787,10.276,11.411,12.052999999999999,12.043,11.674000000000001,11.999,11.296,11.15,10.363,9.238,8.224,7.159,6.382000000000001,5.353,5.479,3.9160000000000004,-9999.0
1975-11-01,3.347,3.565,3.06,2.83,2.4219999999999997,2.14,2.023,1.9340000000000002,1.82,1.8359999999999999,1.7719999999999998,2.029,3.435,4.387,5.138999999999999,5.516,6.523,7.954,8.961,10.247,11.154000000000002,11.963,12.501,12.647,12.444,12.089,11.327,10.329,8.735,7.852,6.504,5.319,4.154,3.8539999999999996,-9999.0,-9999.0
1975-12-01,3.077,3.355,3.4139999999999997,2.873,2.6069999999999998,2.1959999999999997,1.89,1.705,1.541,1.569,2.017,2.773,3.04,3.028,4.283,4.91,5.882999999999999,7.723,9.454,10.352,11.069,11.853,13.007,13.315,12.887,11.991,11.318,10.169,8.524,7.15,6.18,5.146,4.373,3.343,3.6180000000000003,-9999.0
1976-01-01,3.292,3.4760000000000004,3.429,3.208,2.753,2.4019999999999997,1.9709999999999999,1.8090000000000002,1.508,1.2770000000000001,2.269,3.238,3.2689999999999997,3.3760000000000003,5.372999999999999,7.147,7.8839999999999995,8.703,11.806,13.612,16.066,17.38,18.225,18.625,18.910999999999998,16.656,16.002,12.036,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1976-02-01,3.2239999999999998,4.445,4.225,3.5860000000000003,3.1860000000000004,2.855,2.585,2.6239999999999997,2.6210000000000004,3.016,4.063,6.087999999999999,6.154,5.285,5.236000000000001,7.202999999999999,7.407,8.476,11.137,12.747,14.284,14.715,14.782,14.607000000000001,13.758,11.979000000000001,10.657,8.886000000000001,8.55,8.317,7.694,6.96,5.981,5.507999999999999,-9999.0,-9999.0
1976-03-01,2.552,3.8789999999999996,3.6889999999999996,3.2439999999999998,2.96,2.475,2.0580000000000003,1.861,1.95,2.119,3.594,6.26,7.922000000000001,7.3839999999999995,6.629,8.031,10.15,11.02,14.148,15.895999999999999,17.29,18.035999999999998,18.351,15.929,14.258,12.805,11.758,10.655,9.258,8.219,7.061,5.971,5.257000000000001,4.447,3.673,2.9610000000000003
1976-04-01,2.585,3.431,3.625,3.5660000000000003,3.153,2.747,2.906,2.985,2.7880000000000003,2.9939999999999998,4.276,6.689,9.633,9.526,10.571,10.432,11.264000000000001,11.42,14.040999999999999,16.687,17.819000000000003,17.374000000000002,16.089000000000002,14.957,13.957,12.950999999999999,11.709000000000001,10.607999999999999,9.98,8.45,7.666,6.553,6.059,5.513,5.15,4.64
1976-05-01,3.06,4.15,4.147,3.969,3.313,3.013,2.498,2.673,2.827,3.205,3.645,5.099,6.257000000000001,7.3420000000000005,7.9879999999999995,8.451,9.611,11.427999999999999,12.562999999999999,13.876,14.965,15.745999999999999,15.257,14.495,12.673,11.915,10.749,10.331,9.437000000000001,9.049,8.259,7.3839999999999995,6.058,5.475,4.647,3.88
1976-06-01,3.4960000000000004,4.438,4.148,3.537,3.115,2.8989999999999996,2.722,2.51,2.338,2.2030000000000003,3.096,3.69,3.378,5.075,5.337999999999999,5.827999999999999,6.752000000000001,8.941,10.745,11.505,12.945,14.140999999999998,14.835999999999999,14.064,13.182,12.085,12.306,11.682,11.019,10.284,9.583,8.633,7.893,7.055,5.584,5.25
1976-07-01,3.012,4.584,4.986000000000001,4.614,4.1339999999999995,3.553,3.141,2.693,2.174,1.7890000000000001,2.2359999999999998,2.736,3.1180000000000003,3.802,4.8660000000000005,5.593999999999999,6.047000000000001,7.395,8.958,11.075999999999999,12.445,12.718,12.380999999999998,13.16,12.914000000000001,12.244000000000002,11.15,11.152000000000001,10.383,9.722000000000001,8.835,7.851,7.09,6.249,5.769,5.381
1976-08-01,2.9360000000000004,4.058,4.2989999999999995,3.697,3.557,3.197,3.2230000000000003,2.7430000000000003,2.381,2.495,3.05,3.792,4.275,4.916,5.236000000000001,5.546,6.861000000000001,8.038,9.95,11.332,12.065999999999999,12.515,13.049000000000001,13.237,12.663,12.017999999999999,11.776,10.987,10.421,9.756,8.85,8.177,7.367999999999999,6.297000000000001,5.492000000000001,4.882
1976-09-01,2.491,3.545,3.6719999999999997,3.614,3.114,2.846,2.474,2.306,2.09,1.9080000000000001,2.6710000000000003,3.036,3.5069999999999997,3.805,4.487,6.143,7.956,9.458,10.512,11.780999999999999,12.229000000000001,12.245,12.357000000000001,12.824000000000002,12.055,11.857000000000001,11.460999999999999,10.372,9.56,7.8870000000000005,6.515,5.761,5.468999999999999,5.005,4.655,3.108
1976-10-01,2.478,3.39,3.228,3.01,2.616,2.333,2.019,1.67,1.54,1.7,2.045,2.521,2.863,2.8089999999999997,3.364,4.8660000000000005,6.432,8.273,10.093,11.684000000000001,12.312999999999999,12.649000000000001,12.679,12.144,11.675,10.876,10.006,8.133,7.597,6.386,5.434,4.803,3.866,3.679,3.801,-9999.0
1976-11-01,2.62,3.2260000000000004,3.28,3.05,2.628,2.228,2.074,1.9340000000000002,1.788,2.104,2.7230000000000003,3.262,3.813,4.081,4.365,6.7,7.8260000000000005,9.245,10.710999999999999,11.168,11.638,11.942,12.255999999999998,11.974,11.375,10.196,8.937000000000001,7.24,6.188,5.142,4.379,3.78,3.33,2.839,2.5669999999999997,2.0540000000000003
1976-12-01,2.875,3.278,2.904,2.398,2.29,2.0269999999999997,1.74,1.64,1.9269999999999998,2.374,3.554,4.694,5.582999999999999,6.047999999999999,7.709,8.954,11.654000000000002,12.574000000000002,13.237,15.61,16.561,15.529000000000002,15.26,14.05,12.444,10.832,8.826,7.145,6.0889999999999995,5.224,4.603,4.555,-9999.0,4.032,-9999.0,-9999.0
1977-01-01,2.9739999999999998,3.708,3.554,3.272,2.8369999999999997,2.557,2.397,2.39,2.465,3.253,4.404,3.91,4.869,6.292000000000001,7.478,9.009,12.487,12.152000000000001,12.905,13.655,14.574000000000002,14.415999999999999,13.499,12.738,12.037,10.491,9.401,8.693,7.136,6.081,5.614,4.739,3.905,-9999.0,-9999.0,-9999.0
1977-02-01,2.8169999999999997,3.551,3.383,2.972,2.6039999999999996,2.25,1.97,1.6880000000000002,1.79,3.4019999999999997,6.272,7.865,9.366,10.779000000000002,10.793,11.937000000000001,11.764000000000001,14.64,15.757,16.97,16.785999999999998,16.695999999999998,16.304000000000002,15.338,14.360999999999999,13.335,11.960999999999999,10.809000000000001,9.258,8.302,7.235,6.444,5.502000000000001,4.709,3.987,3.411
1977-03-01,2.892,3.59,3.487,3.111,2.7089999999999996,2.449,2.194,1.88,1.8780000000000001,2.802,5.106,7.141,8.634,8.867,9.367,9.957,10.364,11.533,13.865,15.405999999999999,14.917,15.402000000000001,15.565999999999999,15.306,14.044,12.808,11.54,10.085,8.935,7.938,7.266,6.629,6.066,5.292000000000001,4.664,3.9410000000000003
1977-04-01,2.488,3.1069999999999998,3.345,3.19,2.9019999999999997,2.735,2.63,2.7569999999999997,4.315,5.357,7.095,8.007,10.205,8.986,8.43,7.428999999999999,8.406,11.135,13.384,16.115,17.675,17.285,16.007,14.743,13.019,11.921,10.550999999999998,9.472000000000001,8.397,7.888,7.358,6.87,6.52,5.734,5.483,5.226
1977-05-01,3.22,4.288,4.315,4.088,3.614,3.2560000000000002,2.87,2.688,2.635,3.495,5.599,8.168,8.935,8.517999999999999,8.943,10.543,11.55,11.863,12.54,12.712,15.251,15.446,14.814,14.030999999999999,13.093,12.213,11.440999999999999,10.800999999999998,9.837,9.731,9.446,8.736,8.115,7.192,6.249,4.9639999999999995
1977-06-01,2.7710000000000004,3.437,3.8760000000000003,4.012,3.533,3.24,2.9539999999999997,2.779,2.8930000000000002,2.324,2.975,5.541,9.121,7.954,7.784,7.942,8.794,9.344,10.6,13.030999999999999,14.120999999999999,15.216,15.535,13.878,12.998,12.331,11.898,11.402000000000001,10.909,10.13,9.646,8.74,7.646,6.968999999999999,5.8629999999999995,4.8
1977-07-01,2.944,4.269,3.9810000000000003,3.761,3.3369999999999997,3.031,2.883,2.6689999999999996,2.167,2.806,3.5660000000000003,5.05,5.558,5.526,5.666,6.218,7.843999999999999,8.802,10.182,11.118,12.558,12.725999999999999,13.071,13.032,12.724,12.88,12.229000000000001,11.345999999999998,10.489,9.725,8.961,7.832000000000001,7.129,5.646,5.102,4.013
1977-08-01,3.5260000000000002,3.9360000000000004,4.003,3.9160000000000004,3.805,3.385,2.935,2.6069999999999998,2.506,2.326,3.056,4.38,4.488,4.7860000000000005,4.783,5.689,6.93,8.592,9.965,10.785,11.540999999999999,12.205,12.623,12.024000000000001,11.81,12.052999999999999,11.7,11.626,10.966,10.048,8.916,7.922999999999999,6.992000000000001,6.098,5.12,4.419
1977-09-01,2.799,3.787,3.7510000000000003,3.6660000000000004,3.2569999999999997,2.948,2.6689999999999996,2.255,2.166,2.041,1.9340000000000002,2.325,2.398,2.565,3.082,3.679,5.164,7.065,9.345,10.735999999999999,11.412,11.783,11.824000000000002,11.714,11.498,10.712,10.488,9.836,9.363999999999999,8.52,7.544,6.747999999999999,5.87,5.04,4.334,3.641
1977-10-01,3.428,3.82,3.945,3.53,3.093,2.7239999999999998,2.33,2.061,1.9340000000000002,1.865,1.754,1.617,2.286,2.659,2.494,3.122,5.001,6.906000000000001,8.042,9.521,10.614,11.421,11.263,11.432,10.915,10.695,10.032,9.4,8.829,7.872999999999999,6.706,5.722,4.993,4.203,3.647,3.239
1977-11-01,3.4019999999999997,3.35,3.008,2.8289999999999997,2.548,2.312,1.9509999999999998,2.025,2.266,2.7880000000000003,3.397,3.613,3.83,4.205,5.225,6.75,9.01,10.557,10.413,10.969000000000001,12.195,13.125,12.959000000000001,12.817,12.254000000000001,11.325999999999999,10.385,8.943999999999999,7.688,6.702999999999999,5.625,4.753,4.281000000000001,3.458,-9999.0,-9999.0
1977-12-01,2.6,3.2969999999999997,3.303,3.055,2.6439999999999997,2.281,1.963,1.671,1.699,1.714,2.372,3.72,4.813,7.016,6.468999999999999,7.146,7.73,9.336,10.767999999999999,11.818,12.52,12.875,14.039000000000001,13.932,13.883,12.814,12.13,10.274000000000001,8.839,7.547999999999999,6.636,5.77,4.629,4.598,-9999.0,-9999.0
1978-01-01,2.9610000000000003,3.338,3.6919999999999997,3.193,2.9989999999999997,2.665,2.255,2.049,2.605,4.441,6.108,7.921,8.835,7.728,7.972,8.822000000000001,9.898,12.575,14.592,15.819,16.178,15.65,15.248,14.960999999999999,13.950999999999999,12.615,11.068,9.788,8.318999999999999,7.0360000000000005,6.251,5.337000000000001,4.737,4.031000000000001,-9999.0,-9999.0
1978-02-01,3.068,3.719,3.6310000000000002,3.784,3.391,3.1189999999999998,2.565,2.682,2.988,3.1189999999999998,4.7589999999999995,6.854,8.676,9.929,11.863,15.734000000000002,16.180999999999997,17.852999999999998,17.653,16.581,15.494000000000002,15.668,15.057,14.216,12.675,10.837,9.089,7.652,6.347,5.564,4.906000000000001,4.5089999999999995,3.847,3.105,-9999.0,-9999.0
1978-03-01,2.156,3.343,3.457,3.364,3.252,3.023,2.696,2.795,3.315,3.734,4.872,6.928,8.617,10.125,10.485,10.559000000000001,10.968,10.745,12.537,14.647,16.396,17.364,15.911,14.818,13.386,11.513,10.132,9.058,7.885,7.202999999999999,6.231,5.2410000000000005,4.563,3.6830000000000003,-9999.0,-9999.0
1978-04-01,1.53,3.0780000000000003,3.7489999999999997,3.806,3.714,3.417,2.938,2.658,2.798,3.927,6.031000000000001,8.19,10.923,11.21,11.649000000000001,11.674000000000001,13.731,14.364,14.919,16.029,16.663,16.458,15.259,14.07,12.731,11.57,10.306,9.298,8.252,7.555,6.818,5.957000000000001,5.336,4.604,4.099,3.298
1978-05-01,2.838,4.854,5.195,4.7410000000000005,4.23,4.038,3.5610000000000004,2.988,2.8960000000000004,3.1860000000000004,4.385,7.325,7.984,8.617,8.472999999999999,8.371,10.617,11.116,12.474,14.277000000000001,15.117,14.720999999999998,14.832,14.067,12.99,12.126,11.885,11.013,9.999,8.941,8.171,7.352,6.495,5.959,5.237,4.566
1978-06-01,2.201,3.635,3.71,3.7289999999999996,3.353,3.0,2.984,2.8930000000000002,2.7089999999999996,3.355,5.042,5.5520000000000005,7.567,8.262,7.807,8.17,8.88,10.145,11.577,11.71,12.243,13.552,14.175,13.981,13.787,12.915,12.17,11.386,10.549000000000001,9.666,9.016,8.047,7.184,6.351,6.031000000000001,5.154
1978-07-01,2.805,3.782,4.426,3.9010000000000002,3.928,3.7569999999999997,3.537,3.375,2.9810000000000003,4.008,4.6530000000000005,5.897,7.428999999999999,7.787000000000001,6.751,7.019,7.881,9.4,11.06,11.48,12.708,13.431,13.897,13.772,13.196,13.527999999999999,13.529000000000002,12.349,11.335,10.637,9.472000000000001,8.846,7.979,6.852,6.614,-9999.0
1978-08-01,2.947,3.613,3.6239999999999997,3.608,3.5069999999999997,3.427,3.022,2.6660000000000004,2.424,2.54,3.157,4.155,4.888,4.718999999999999,5.167000000000001,5.382999999999999,6.138,7.959,9.446,10.575,11.534,11.991,12.245,11.8,11.472000000000001,11.427999999999999,11.457,10.887,9.94,9.371,8.471,7.579,6.864,5.954,4.912,4.546
1978-09-01,2.687,3.2460000000000004,3.503,3.4010000000000002,3.483,3.0610000000000004,2.695,2.471,2.343,2.194,2.8689999999999998,2.8110000000000004,2.7319999999999998,3.109,4.048,4.73,6.01,7.932,9.475,10.73,11.671,11.972999999999999,12.091,11.356,11.735,11.98,11.831,10.692,10.117,8.962,8.035,7.057,6.369,5.773,-9999.0,4.58
1978-10-01,2.226,3.2460000000000004,3.883,3.6210000000000004,3.41,2.8110000000000004,2.4530000000000003,2.095,1.8719999999999999,1.591,1.524,1.6030000000000002,1.7790000000000001,2.426,3.02,3.742,5.13,7.087999999999999,9.03,10.12,11.13,11.427,11.589,11.657,11.192,10.927999999999999,10.408,9.562000000000001,8.618,7.914,6.937,6.112,5.568,4.916,4.138999999999999,3.88
1978-11-01,2.2430000000000003,3.16,3.5989999999999998,3.457,2.995,2.65,2.47,2.219,2.164,2.36,2.4859999999999998,2.725,3.214,3.958,4.396,5.638999999999999,5.83,7.694,9.418,11.609000000000002,12.005999999999998,11.927999999999999,12.033,12.482999999999999,12.319,11.738,10.99,9.748,8.351,7.013,6.5089999999999995,6.005,-9999.0,-9999.0,-9999.0,-9999.0
1978-12-01,2.36,2.699,2.783,2.71,2.467,2.1390000000000002,1.787,1.8969999999999998,1.712,2.043,2.9760000000000004,3.3810000000000002,4.058,5.778,5.779,7.896,9.168,9.677999999999999,10.280999999999999,11.808,12.418,12.573,12.866,12.638,11.864,10.901,9.788,8.627,7.231,6.222,5.556,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1979-01-01,2.474,2.929,2.8,2.805,2.597,2.336,2.142,2.228,2.479,3.66,5.434,6.946000000000001,8.331,9.14,10.407,10.549000000000001,12.949000000000002,13.512,13.524000000000001,14.868,15.51,15.007,14.592,14.264000000000001,12.889000000000001,11.958,11.628,10.222000000000001,9.299,7.417999999999999,5.456,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1979-02-01,2.846,3.155,3.525,3.2489999999999997,3.0780000000000003,2.681,2.37,2.231,2.365,2.822,4.523,6.689,8.461,9.985,9.731,10.389000000000001,11.602,12.249,14.220999999999998,15.96,16.316,17.187,16.922,15.74,14.155,12.884,11.443,10.814,8.825,8.376,7.28,6.189,-9999.0,-9999.0,-9999.0,-9999.0
1979-03-01,2.184,2.863,3.417,3.43,3.15,2.8139999999999996,2.569,2.556,3.076,4.375,7.511,9.158,10.021,9.306000000000001,9.877,9.214,10.308,12.610999999999999,15.11,16.817,18.701,19.219,17.76,16.243,14.735999999999999,14.052,12.802999999999999,11.972999999999999,10.615,9.352,8.812000000000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1979-04-01,2.9530000000000003,3.929,4.196000000000001,4.087,3.445,3.08,2.67,2.265,2.767,4.136,6.257000000000001,8.142999999999999,10.605,11.395,10.059,11.624,14.31,15.933,16.42,17.355999999999998,18.180999999999997,17.512999999999998,16.768,15.433,14.315,13.175999999999998,11.839,11.050999999999998,10.054,9.031,8.044,6.778,-9999.0,-9999.0,-9999.0,-9999.0
1979-05-01,2.803,3.91,3.589,3.177,2.966,2.884,2.4290000000000003,2.705,4.061,5.422999999999999,6.18,7.516,8.865,8.418,9.151,9.812000000000001,10.254000000000001,12.798,14.779000000000002,15.905999999999999,15.687999999999999,15.892000000000001,15.863,15.29,14.294,13.610999999999999,12.617,11.734000000000002,11.01,9.851,8.947000000000001,8.263,-9999.0,-9999.0,-9999.0,-9999.0
1979-06-01,2.2159999999999997,3.27,3.7910000000000004,3.53,3.466,3.0839999999999996,2.563,2.594,2.682,3.236,4.283,5.622999999999999,6.732,6.182,6.176,6.696000000000001,8.816,9.43,10.626,12.08,13.274000000000001,13.831,13.696,13.290999999999999,13.269,13.015,12.489,11.839,11.219000000000001,10.439,9.282,8.335,7.609,-9999.0,-9999.0,-9999.0
1979-07-01,2.708,3.785,4.145,4.173,3.912,3.498,3.088,2.572,2.119,1.87,1.775,2.549,4.349,5.0360000000000005,5.928,6.382999999999999,7.204,9.389,11.214,11.901,12.724,13.834000000000001,13.532,13.754000000000001,13.64,13.501,13.238,12.834000000000001,11.732000000000001,10.568,9.189,9.224,-9999.0,-9999.0,-9999.0,-9999.0
1979-08-01,2.392,3.6239999999999997,3.411,3.221,2.804,2.875,2.705,2.101,2.372,2.835,3.8989999999999996,4.486000000000001,4.556,4.7989999999999995,4.931,4.904,6.635,7.684,9.351,10.804,12.009,12.450999999999999,12.8,11.662,11.103,11.677999999999999,11.413,10.892999999999999,9.988,9.275,9.003,8.158,-9999.0,-9999.0,-9999.0,-9999.0
1979-09-01,2.793,4.096,4.041,3.764,3.452,3.0589999999999997,2.818,2.506,2.114,1.915,2.89,2.861,3.1189999999999998,3.27,3.658,4.33,6.221,7.718,9.192,10.755999999999998,11.86,12.56,12.950999999999999,12.505,11.645,11.185,10.48,9.618,9.04,8.366,8.115,7.343999999999999,-9999.0,-9999.0,-9999.0,-9999.0
1979-10-01,2.767,3.585,3.477,3.228,2.949,2.573,2.39,2.081,1.641,1.4909999999999999,1.855,2.37,2.8169999999999997,3.0389999999999997,3.0189999999999997,4.537,6.183,7.807,9.33,10.412,11.287,11.945,12.192,11.744000000000002,11.699000000000002,11.78,11.458,10.453,9.586,8.405,7.237,6.376,5.796,4.783,-9999.0,-9999.0
