date,925hPa,850hPa,700hPa,500hPa,400hPa,300hPa,250hPa,200hPa,150hPa,100hPa,50hPa,30hPa,20hPa,10hPa,925hPa_ds,850hPa_ds,700hPa_ds,500hPa_ds,400hPa_ds,300hPa_ds,250hPa_ds,200hPa_ds,150hPa_ds,100hPa_ds,50hPa_ds,30hPa_ds,20hPa_ds,10hPa_ds
1996-09-01,3.063,3.727,3.524,3.193,2.545,2.679,2.86,3.51,4.456,6.745,11.118,9.574,11.079,6.705,-0.08980032170750439,-0.009772777155267025,-0.012668713151098597,0.07483242104030674,0.0365589112899653,0.23814690900322485,0.2061425624570248,0.1612819701372309,0.20790830607855246,0.0722629250760296,-0.046775167560071905,-0.20141582393591093,0.031111344907608782,0.0013961038961038431
1996-10-01,3.194,3.676,3.272,2.596,2.286,1.6369999999999998,1.92,2.642,3.3160000000000003,5.948,10.82,11.598,10.24,6.053,0.03282489490667169,0.012897779236920467,-0.0472815582098431,-0.031189455296172737,0.01813736638617245,-0.15886082868700113,-0.10911029498874535,-0.04812498083586305,-0.07379255834407977,-0.017943962004327612,-0.06905648012038146,-0.04527828666907191,-0.03023659744582742,-0.034520791548311384
1996-11-01,2.349,3.022,2.99,2.412,2.001,2.371,3.217,4.294,5.475,7.563,12.140999999999998,11.504,9.714,5.627000000000002,-0.18493512126359926,-0.13523309884344825,-0.1040974805862817,-0.06321760027186893,-0.08152199898635408,0.09503420538626584,0.2550065019505854,0.26783539398412987,0.20478061348455728,0.028163588988331264,-0.012450115655423302,-0.10550554571917777,-0.08435693960870265,0.010086051181941922
1996-12-01,1.912,3.075,3.0580000000000003,2.311,2.023,2.541,3.234,4.3889999999999985,5.334,7.741,13.08,12.931,10.12,5.018,-0.3066128472769701,-0.07810524394853803,-0.03884443776348964,-0.07095477386934669,-0.04102474262925228,0.23516358102967289,0.3137634123724997,0.2513030920934376,0.017672944758049314,-0.02106403334176408,-0.003860850446680085,-0.061374108439058384,-0.09469774316190692,-0.13089576909029985
1997-01-01,2.702,3.4610000000000003,3.1260000000000003,2.448,2.244,2.062,3.052,4.254,6.54,8.334,13.997,13.728,11.136,5.784,-0.06595826225492026,0.031949026750584766,-0.02152300981906516,-0.011117550977396239,0.077584766995156,-0.002555339397444739,0.06962073536806501,-0.11072533844734578,-0.015476046326689159,-0.07127664213418083,-0.07185845402480284,-0.07409981437657802,-0.05364552350478696,-0.02181993316151885
1997-02-01,3.486,3.892,3.39,2.631,2.286,2.0980000000000003,2.9160000000000004,4.697,7.87,9.186,14.984000000000002,14.284,10.489,6.186,0.12208795482893198,0.06064700739209913,-0.02747479335632363,-0.02795566502463058,-0.03961349274423661,-0.18096864706599977,-0.22869045782176456,-0.2753011060645508,-0.10911543577310935,-0.11240838297075699,-0.09501082742679672,-0.05215791285402438,-0.07716686072414007,-0.013360300530407817
1997-03-01,3.335,3.485,3.309,2.652,2.867,4.9,5.339,6.323,6.877000000000002,7.09,13.6,13.744000000000002,10.998,6.209,0.020144150803917907,-0.09935229603786085,-0.11271500315626591,-0.10284167794316638,0.1176026312583751,0.6862390846130685,0.23211246478263806,-0.12897087902468976,-0.24534133800933197,-0.30917867531681925,-0.1624874430849406,-0.04317872956983697,0.0031258372778421905,-0.012115205494436431
1997-04-01,3.503,4.307,3.954,2.994,2.347,1.761,2.155,5.942,6.146,6.776,14.065,13.003,10.378,6.43,-0.010166538137763177,0.04090387287777171,-0.021519235329903103,-0.06084092483433738,-0.16372706217708885,-0.4463424858520227,-0.5467491608900263,-0.25176685397679877,-0.33846995613838377,-0.3361432184137961,-0.10742687159147252,-0.06096030764508878,-0.05808320507050997,-0.07145500329431292
1997-05-01,4.142,4.449,3.7,3.259,2.866,3.5610000000000004,4.849,7.612,7.5310000000000015,8.668,12.864,12.673,11.038,7.5710000000000015,0.05552753547784274,-0.019175389363744494,-0.12534720170202698,-0.04433407253999983,-0.02983801014111525,0.16457386576550204,0.12057850722411875,0.029097720007323188,-0.13368322668775598,-0.07610727942123473,-0.09467291651699375,-0.03736877253061311,-0.013526622217174513,-0.008817889979571114
1997-06-01,3.739,4.144,3.726,3.181,3.065,3.4410000000000003,5.07,7.096,6.867000000000001,8.423,12.689,12.858,11.762,7.508999999999999,-0.035496058083481594,-0.033995104704922424,-0.09920219195745036,-0.10478424015009377,-0.01060545942419819,0.1514458604054543,0.33339908279500946,0.13229525417868965,-0.04688155128690763,0.022384511900306568,-0.0385512727823784,-0.0073342082915152556,-0.001437948032239679,-0.007197454860967727
1997-07-01,3.583,3.876,3.483,3.419,2.978,2.795,3.696,5.752999999999999,5.9510000000000005,7.402,12.462,12.6,11.845,6.996,-0.08930447454333894,-0.08037856220177689,-0.1305782831784771,-0.04970877624256491,-0.04641614425081658,-0.052941885155791,0.031070994618989635,0.05636733844477711,0.057525234176315526,0.024520328003986333,-0.01605604790671301,-0.029094626458284527,-0.017881819689348058,-0.06402739954096233
1997-08-01,5.1629999999999985,4.93,3.985,3.298,2.825,2.234,2.222,2.624,3.382,5.974,11.543,12.705,11.592,6.916,0.29112085386227915,0.17605558741872793,0.038738838666740515,-0.018253445480340486,-0.012546295607680783,-0.13150863958576303,-0.2413131760757278,-0.322228389599969,-0.26795188269103226,-0.1158547721762129,-0.03252550110564244,0.033384442860010514,-0.0037497267575793006,-0.04134612197422376
1997-09-01,3.611,3.572,3.402,2.535,2.103,1.604,1.432,1.317,2.268,5.046,10.97,10.707,8.902999999999997,6.666,0.07304310751361463,-0.05095475181073615,-0.04684987574915928,-0.14666452009483943,-0.14346428666294803,-0.2586832243220706,-0.3960852624341051,-0.5642711240254321,-0.3852028639618141,-0.19782969311584203,-0.05946425509390075,-0.10691030153350715,-0.1714067782550377,-0.004428571428571436
1997-10-01,2.947,3.431,3.423,2.832,2.331,2.165,2.37,2.632,2.494,5.669,11.1,10.984000000000002,9.939,5.85,-0.047046034661878025,-0.054610369814506524,-0.003314417405957427,0.05688423058599329,0.03817944052763251,0.11244123756422897,0.09969197962326756,-0.051727838591972504,-0.303389216076639,-0.06400879633532852,-0.04496552027137106,-0.09582140893025391,-0.05874233808731239,-0.06690015373494497
1997-11-01,3.177,3.4760000000000004,3.4560000000000004,2.485,2.114,1.934,2.408,3.452,4.266,6.765,11.952,12.708,10.465,5.1560000000000015,0.10236744135612813,-0.005317753666388349,0.03553147394441827,-0.03486556246915188,-0.02965392596559347,-0.10679200623490592,-0.06059817945383607,0.019228639970474286,-0.06126135212326544,-0.08032174011555455,-0.027823390356117094,-0.011888427938048545,-0.013567569796692797,-0.07446175939326594
1997-12-01,2.595,3.25,3.092,2.36,2.155,2.175,2.767,3.819,5.702000000000001,8.859,11.837,12.671,9.772,4.195,-0.058922771278105225,-0.02563968872609716,-0.028157946881854204,-0.051256281407035156,0.02154803738702967,0.05725336038549328,0.12405175078376829,0.08879619701636814,0.08788360161424792,0.12031956189449844,-0.09852453262517985,-0.08024679669254571,-0.12582869033380964,-0.2734371764316077
1998-01-01,2.88,3.426,3.177,2.487,2.035,2.1830000000000003,2.311,3.484,7.106,10.1,16.008,15.577,11.226,5.388,-0.004426275090366542,0.021513252137388982,-0.005559373702869575,0.004636703725169811,-0.02277852012694189,0.05597560334402453,-0.19007420726225488,-0.27168948734145565,0.0697289319269949,0.12552266791993924,0.06149102436028831,0.05060804133566757,-0.04599718452449146,-0.08879076761311609
1998-02-01,3.4810000000000003,3.606,3.468,2.62,1.991,1.543,1.589,2.503,7.48,6.846,13.218,14.36,10.583,5.207000000000002,0.12047853435442121,-0.01729365142448371,-0.005098107185761211,-0.032019704433497456,-0.16354788453795932,-0.3976332804684642,-0.5796944915908039,-0.6138127886905622,-0.15326346373352703,-0.3385094480533205,-0.20167199125249602,-0.04711478777539844,-0.06889664286810705,-0.1695064799324009
1998-03-01,3.227,3.692,3.574,2.875,2.341,2.0340000000000003,2.945,4.051,8.051,10.331,14.91,11.961,10.413,6.144,-0.012892001605924141,-0.045856148341974746,-0.041657123384857865,-0.0274018944519621,-0.0874406139602873,-0.3000387146728609,-0.3203650105291499,-0.4419517682949578,-0.1165105587193737,0.006611439393785623,-0.08181527767621058,-0.16730651807223668,-0.05023192002417061,-0.02245704985630809
1998-04-01,3.637,4.26,3.888,3.123,2.6910000000000003,3.691,7.022,9.6,10.143,12.024,15.838,13.476,10.382,7.121,0.027697488093906715,0.029545042595613386,-0.0378519946794799,-0.020376155062670556,-0.041154462854088546,0.16044854328233066,0.4769036622878124,0.2088586674222032,0.09175060769417082,0.1780126832633583,0.005088745661874019,-0.0268015923883116,-0.0577201614031639,0.028331091997075956
1998-05-01,5.025,4.968,4.0360000000000005,3.275,2.947,2.5,2.425,5.2810000000000015,10.167,9.767,13.934,11.612,10.444,6.6110000000000015,0.2805470463003766,0.0952431255655018,-0.04591927191064343,-0.03964224841009495,-0.0024189169176087526,-0.1824109338911107,-0.4395951990062925,-0.2860397977721131,0.16954489898626784,0.04103140307946478,-0.019369746482259975,-0.11796150766396903,-0.06661279601704748,-0.13449941495904694
1998-06-01,4.038,3.906,3.792,3.309,3.0380000000000003,3.597,5.037,7.853,8.766,8.636000000000001,12.371,12.111,11.321,7.472,0.041633302342578685,-0.08947511558335593,-0.08324603110645515,-0.06876172607879917,-0.019321169895828317,0.20364741641337364,0.3247201538537401,0.2530883076473012,0.2166937995367652,0.04823847142004613,-0.06264621290809384,-0.06500424612058961,-0.03887765768347102,-0.0120894104036688
1998-07-01,3.577,3.736,3.904,3.29,2.806,2.65,3.38,6.725,6.487,8.161,12.309,12.697,11.806,7.728,-0.09082950193734958,-0.11359502280336381,-0.025488836499791806,-0.08556357819188025,-0.10149217621483932,-0.1020737014893904,-0.05708334366553444,0.23484622823589896,0.15277536449365792,0.12957449295332774,-0.028136245681570447,-0.021620196201653896,-0.021115471781548725,0.03390455350878251
1998-08-01,3.542,3.523,3.833,3.306,2.935,2.207,2.245,2.628,4.177,7.0710000000000015,12.04,12.425999999999998,11.659,7.403,-0.11424558117757236,-0.15958542911233695,-0.000881814652542859,-0.015872010539116327,0.02590322916511744,-0.14200517796140516,-0.23345998212871683,-0.32119520116948114,-0.09587079065654706,0.046499984255440184,0.00913046579641904,0.010691466901101052,0.0020084485622311166,0.026158857580222777
1998-09-01,3.682,4.045,3.712,2.8310000000000004,2.292,1.914,2.625,4.065,4.428,7.042000000000002,11.434,11.288,11.194,6.901,0.09414143502219019,0.07471669342821169,0.04000389806558518,-0.04702455873313224,-0.06648604138443995,-0.11541127889803193,0.10703644281457703,0.34490347823585304,0.20031821797931545,0.11947746751451475,-0.01968225093378874,-0.058448069833775027,0.041814278806369974,0.030668831168831075
1998-10-01,2.9,3.557,3.488,2.73,2.439,2.212,2.76,4.302,4.548,7.483,12.207,11.789,9.995,6.2620000000000005,-0.06224414676601507,-0.019891893159486973,0.015611835257966824,0.018818484992853744,0.08628041846713676,0.13659123209795596,0.2806539509536785,0.5499494066783183,0.2703231135859846,0.2354951802827195,0.05027981027453825,-0.02955558902756422,-0.05343894447959434,-0.001184403878328993
1998-11-01,2.492,3.301,3.258,2.654,2.488,1.972,2.528,3.913,4.73,7.101,12.085,12.312,9.846,5.269,-0.13531644197057877,-0.05539525456062951,-0.023795850083647475,0.0307713469645356,0.14201562544825144,-0.08924190087654314,-0.013784135240572041,0.15534231408008858,0.04084242954921586,-0.03464370680865522,-0.017005160011184253,-0.042679440098619334,-0.07191460030752385,-0.054177465136369174
1998-12-01,3.29,3.615,3.431,2.962,2.456,2.215,2.4090000000000003,3.5980000000000003,4.98,7.643,13.799,13.406,10.597,4.644,0.19311910693450235,0.08378846930927969,0.07839265337915853,0.19075376884422127,0.1642329372726427,0.07669710034660582,-0.021380315273546013,0.025789137697013072,-0.049866654500358765,-0.033457228630810326,0.05089633980781811,-0.026895158745187175,-0.0520268759176608,-0.1956715726694604
1999-01-01,2.835,3.212,3.02,2.582,1.912,1.974,3.0410000000000004,5.928,6.025,9.732,12.946,12.826,10.686,5.004,-0.01998211454207954,-0.04229405549757926,-0.05470233194292293,0.04301245235962533,-0.08184399532320054,-0.04512329775487671,0.06576561476221691,0.23921490213543364,-0.09300354420769141,0.08451352516800478,-0.1415502997645994,-0.1349362047781169,-0.09188721840626372,-0.15373218283890744
1999-02-01,2.8680000000000003,3.623,3.482,2.53,2.4090000000000003,2.446,3.661,6.724,9.492,11.8,16.165,13.835,10.796,5.818,-0.07683641582060324,-0.012660815061260159,-0.0010817788987371121,-0.06527093596059116,0.012060846885010591,-0.04511406612175194,-0.031630921154142774,0.0374441905092528,0.07449508051355104,0.1401677640915598,-0.023681929081298146,-0.0819521649632755,-0.050156681130500286,-0.07205467644453815
1999-03-01,3.792,4.138,3.838,2.886,2.354,2.1,3.613,6.194,8.591000000000001,10.955,16.347,13.42,11.036,5.8870000000000005,0.1599360179455642,0.06940608292548976,0.029132613444016717,-0.023680649526386956,-0.0823730052381531,-0.27732610659439927,-0.1662067175014664,-0.14674136085385558,-0.05725278971036376,0.0674115108468611,0.006677777050770402,-0.06573476068300449,0.006591811256434504,-0.06334711141017015
1999-04-01,4.131,4.376,4.0680000000000005,3.147,3.035,4.894,7.597,9.94,10.255,10.262,13.937,12.043,10.768,6.857,0.16728576390319738,0.057579602440940084,0.006691894455729511,-0.0128478258028257,0.08141813646891159,0.538671138126179,0.5978406611222602,0.25167241189340617,0.10380582489438252,0.005386406823734559,-0.11554982647496286,-0.13028877835651811,-0.022686447504263907,-0.009792683917434404
1999-05-01,4.373,4.704,4.378,3.276,2.813,2.833,4.3180000000000005,7.189,9.875,8.811,12.432,12.416,10.855,8.263,0.11439447432269584,0.03704180005235914,0.03492701376987182,-0.03934900940197592,-0.047778898299705906,-0.07350807028540658,-0.0021328120862559048,-0.02808939711867494,0.13595513696167946,-0.060865394437067205,-0.12507569170858726,-0.05689029272785387,-0.0298814535393576,0.08177754260980084
1999-06-01,4.267,4.421,4.059,3.855,2.926,3.096,5.3870000000000005,7.062,7.459,8.705,12.272,12.357,11.865,6.904,0.10070562186621677,0.030576168460313247,-0.018696107663792493,0.08489681050656663,-0.05547522814851671,0.0360001115417862,0.4167694002005357,0.12686993869925403,0.03528622527318403,0.056613697743341886,-0.07014746785289208,-0.04601250675519172,0.007306473949793909,-0.08718753873486748
1999-07-01,4.564,4.895,4.435,4.009,3.143,2.589,3.353,4.812,4.327,7.001,11.842,12.985,13.119000000000002,7.4289999999999985,0.1600375043773935,0.16138981889120277,0.10705866037997516,0.11427830244035027,0.006418421296065507,-0.12274294836076668,-0.06461551813921204,-0.11641932337975518,-0.23106844424787149,-0.030982597087826462,-0.06500848333423967,0.0005719266221567625,0.0877508153225364,-0.006097706001974122
1999-08-01,4.471,4.3,3.978,3.107,2.806,2.738,3.265,4.3210000000000015,4.666,6.978,11.845999999999998,12.35,12.876,7.0520000000000005,0.1180711480957296,0.025768565091385434,0.03691420331651044,-0.07511020470206724,-0.01918757715934598,0.06442674342622237,0.11481209726046304,0.11610180203450261,0.009975315009947845,0.032736089681015386,-0.007129609815250907,0.004509867715161699,0.10660097638624981,-0.02249462871055897
1999-09-01,3.868,4.475,3.698,3.224,2.764,2.185,2.246,4.039,4.073,6.312,11.316,12.137,13.819,6.294,0.14941310990381088,0.18896346182725512,0.03608146957072569,0.08526768726399908,0.12575592566030017,0.009836131456531005,-0.052798533119413335,0.33630138956816963,0.10408674386399107,0.0034282554603260245,-0.0297992261296792,0.012368513149138257,0.28612037866939666,-0.05998701298701311
1999-10-01,2.8360000000000003,3.69,3.58,2.465,2.103,2.172,2.3040000000000003,2.919,4.112,5.7879999999999985,11.478,13.515,10.645,6.164,-0.08293944835462704,0.016755387754144806,0.04239976210536735,-0.08007781483245995,-0.06336706845576516,0.11603804526074155,0.06906764601350575,0.05167417900837089,0.1485419180003449,-0.04436107129809181,-0.012442724475206928,0.11252491426689884,0.00811830275284829,-0.016815820106359097
1999-11-01,2.823,3.574,3.293,2.379,2.257,2.173,2.6910000000000003,3.119,4.242,8.529,11.592,12.382,10.008,6.044,-0.020464813676943774,0.022725646834386493,-0.013308696846363105,-0.07603427489501496,0.03598443192793556,0.003588919571638852,0.04980494148244497,-0.07909208341022318,-0.06654258220977309,0.15948793474566675,-0.057105818357438824,-0.03723658441366994,-0.05664445661971355,0.08494048220075616
1999-12-01,2.819,3.309,2.995,2.327,1.974,2.421,2.781,3.347,5.783,7.459,12.72,13.535,9.515,4.934,0.022310870045094848,-0.007951301536817027,-0.058645876750049585,-0.06452261306532658,-0.06425251702923586,0.17683236114633527,0.12973903828321642,-0.0457709161000827,0.10333757771574802,-0.0567260850918768,-0.03127752428759711,-0.01753140188095695,-0.14881907373374934,-0.14544434529524494
2000-01-01,3.132,3.402,3.227,2.2880000000000003,1.794,1.321,1.398,2.286,5.377000000000002,7.9220000000000015,13.953,14.729,10.928,5.012,0.08268642583922646,0.01435729240262618,0.01009124994045946,-0.07575039078279505,-0.13850843494237536,-0.36099689783900313,-0.5100492175476558,-0.5221246176987852,-0.19055270659000093,-0.11718905195428111,-0.07477609552104554,-0.006586259174870204,-0.07132168470369167,-0.1523792366883701
2000-02-01,3.309,3.626,3.379,2.5780000000000003,2.1,2.341,3.06,5.649,7.164,8.941,15.989,14.177,10.788,6.801,0.06511447003124954,-0.011843255703044345,-0.030630479867556834,-0.047536945812807735,-0.11775517706163466,-0.08610467244113708,-0.19060109771419745,-0.12841727659328242,-0.1890346863886348,-0.13608135773367488,-0.03431180724286264,-0.05925810210945846,-0.05086052945867323,0.08472948530434798
2000-03-01,3.367,3.875,3.377,2.763,2.278,2.727,4.221,6.421,7.2879999999999985,8.375,16.182000000000002,13.505999999999998,10.368,6.377999999999999,0.02993264040683407,0.0014375474471418428,-0.09448128306398015,-0.06529093369418135,-0.111999025459861,-0.06155632984901282,-0.02589497773974247,-0.1154708230614476,-0.20023959159691926,-0.18397339996873924,-0.0034832208823901926,-0.05974766600481818,-0.054336362893556214,0.01477358984643003
2000-04-01,3.955,4.175,3.985,3.091,3.036,3.941,5.7970000000000015,8.95,10.558,10.953,14.767,13.436,10.884,6.727,0.11755390855413833,0.00900247719171031,-0.013847787756617139,-0.030413927409130553,0.08177445216461796,0.2390484175225319,0.21925527346659787,0.12700886181549145,0.13641949285566937,0.0730849068349604,-0.06287754090233023,-0.029690278667954553,-0.012158181151226662,-0.028565755390488716
2000-05-01,4.56,4.638,4.225,3.449,3.187,3.293,3.898,6.641,7.37,8.157,14.013,12.599,11.09,7.022,0.1620486629113863,0.022491468674073523,-0.0012410614029904142,0.011381339002620602,0.07882284078166972,0.07692831787862903,-0.09919261267073318,-0.10217578053486163,-0.15220360917391618,-0.13057303625277006,-0.013809979722686123,-0.04298975499985753,-0.008879347743111592,-0.08069201207720902
2000-06-01,4.311,4.099,3.784,3.0980000000000003,2.587,2.294,2.665,4.872,4.822,5.985,12.388,12.441,11.986,7.6,0.11205576186202486,-0.04448502272815563,-0.0851801112096061,-0.12814258911819876,-0.16490581518120734,-0.23236942639636385,-0.29911073853082837,-0.22258420541733712,-0.33072125241087363,-0.2735401515228143,-0.061358118624643694,-0.039527522581641085,0.017579047346163525,0.004834111473784308
2000-07-01,3.358,3.975,3.646,3.418,3.073,3.606,6.192,8.04,6.159,7.175,12.477,12.517,13.021,7.119,-0.1464930018187363,-0.05688977934779745,-0.08989044515323795,-0.04998672044372236,-0.01599624287533902,0.2218574461997201,0.7273786792967488,0.4763068661734761,0.0944879713143886,-0.006899033581653388,-0.014871714791530866,-0.03549027296653553,0.07962522801392985,-0.04757162054489872
2000-08-01,3.66,3.552,3.378,3.039,2.698,2.7260000000000004,3.289,3.756,4.04,6.409,11.674,12.669,11.691,6.864,-0.08473710533876752,-0.1526674550686974,-0.11948311241750321,-0.0953524017024726,-0.05693801966354795,0.05976161525927051,0.1230067344225614,-0.029836063771906944,-0.12552501657947085,-0.051475265295840116,-0.021545759326628226,0.030456316929828697,0.004758621849304744,-0.048554045869154475
2000-09-01,3.324,3.709,3.707,3.082,2.737,2.15,2.265,3.003,4.84,5.723,11.29,11.654000000000002,10.805,6.43,-0.012241681147810945,-0.014555200018482746,0.03860303074599243,0.0374674355296665,0.11475903347765627,-0.006339733349408916,-0.0447856979142792,-0.006458758882591258,0.31200094286808644,-0.09020597179983438,-0.03202839015589251,-0.027919366215699223,0.00561044153142991,-0.03967532467532478
2000-10-01,3.175,3.323,3.2110000000000003,2.531,2.28,2.277,2.662,3.11,4.801,5.928,11.244000000000002,11.285,10.380999999999998,8.69,0.026680977247552435,-0.08436906409023762,-0.06504311840214112,-0.05544703827219304,0.015465089833977671,0.16999016070842932,0.23518145559372913,0.1204887621500628,0.34098972478590855,-0.021246100666048175,-0.032575883777594086,-0.07104375453185696,-0.016883409969251577,0.3860919083834749
2000-11-01,2.964,3.2,2.914,2.377,2.024,2.9760000000000004,3.607,4.272,4.864,7.0120000000000005,11.808,11.955,9.723,4.944,0.028459898073517065,-0.0842971265053058,-0.12686958475867052,-0.07681104305399361,-0.07096478058389832,0.3744503564865152,0.40715214564369334,0.26133973057759746,0.07032929753221678,-0.046742947773875505,-0.03953636155664581,-0.07043800409186107,-0.08350859829271316,-0.11251724950355084
2000-12-01,2.898,3.36,3.129,2.341,2.002,1.604,2.7030000000000003,3.735,6.365,6.477,13.938,13.025,11.712,5.7860000000000005,0.05096023461890212,0.007338660270865669,-0.01652853033419207,-0.0588944723618089,-0.05097950308638823,-0.22030602755938783,0.09805272221486307,0.06484781247869466,0.21437725785245304,-0.18091096033517703,0.06148222220750562,-0.05455090576279749,0.04771739447507378,0.002119784783484587
2001-01-01,3.018,3.489,3.182,2.531,2.329,2.499,4.21,7.021,8.623,7.97,15.505,15.029000000000002,10.749,5.2810000000000015,0.043278299228220025,0.040297646441141234,-0.003994311338536699,0.022410734671654536,0.11840237180557855,0.20883327199116677,0.475459795510994,0.46770037582538454,0.2980963383065686,-0.11184003333446378,0.02813707725551424,0.013647573552914535,-0.08653338112005692,-0.10688642237655246
2001-02-01,3.099,3.671,3.267,2.555,2.016,1.81,2.783,5.908,8.623,8.798,16.948,14.749,10.986,5.707000000000002,-0.002481189898204185,0.0004201346701941922,-0.06276110616374912,-0.05603448275862059,-0.1530449699791693,-0.2934000243991705,-0.263870214032226,-0.08845623475183437,-0.023875781787995255,-0.14989864504427608,0.023608949330662557,-0.021301950201904632,-0.033440283336390784,-0.08975868657081082
2001-03-01,3.091,3.836,3.788,3.318,2.854,2.325,5.4860000000000015,9.216,9.289,10.818,16.008,14.198,11.061,6.31,-0.0544930824183177,-0.00864143690135846,0.015725466317335866,0.12246278755074429,0.1125350225362409,-0.19989676087237057,0.26603652028423935,0.2695562832371434,0.0193433635642451,0.054062777210528795,-0.0141984550664507,-0.011572439059411119,0.008872057294982095,0.003954429590933501
2001-04-01,3.691,3.946,4.149,2.997,2.964,4.485,8.082,9.825,11.473,11.283,15.086,13.749,9.827,7.539,0.04295612553054977,-0.04634161077880498,0.02673664456657356,-0.05989988367685686,0.05611972207375742,0.41008174386920987,0.6998483905739249,0.23719129243991102,0.2349063119466846,0.10541559424987293,-0.04263361427863161,-0.007086308529748924,-0.10809247024743704,0.08869373719505054
2001-05-01,4.175,4.705,3.906,3.35,2.891,2.305,3.403,5.997999999999998,9.434,8.689,13.62,12.991,11.97,9.539,0.06393709816996448,0.03726225961869687,-0.07665031617516689,-0.01764932280116577,-0.021375327047440433,-0.24618288104760402,-0.21358452050243845,-0.18910560633159185,0.08522539363002361,-0.07386896064733592,-0.04146805993170525,-0.013213739757373574,0.06976683566410775,0.24882923622835412
2001-06-01,4.2860000000000005,4.123,3.798,3.342,3.073,2.677,2.533,6.9670000000000005,6.85,8.205,12.039,12.903,11.824000000000002,7.074,0.10560681868258852,-0.038890399782431244,-0.08179547102909189,-0.059474671669793575,-0.008023026691863305,-0.10420791388974107,-0.3338264542959056,0.11171096897730148,-0.04924109892461314,-0.004076348077642714,-0.0878019365613566,-0.0038601096271131913,0.003825684617139874,-0.06471098624137495
2001-07-01,4.984,4.8180000000000005,3.937,3.672,3.124,3.597,4.869,7.831,6.4110000000000005,8.274,13.091,13.755,12.467,7.268,0.2667894219581352,0.14312076556033013,-0.01725142143946732,0.02061110665027837,0.00033444102097007934,0.2188078851859105,0.3583021300865422,0.4379302324632455,0.13926974900090047,0.1452149681038884,0.03360698738992293,0.05990503278303948,0.033690785473440066,-0.027637384200073584
2001-08-01,3.848,4.319,3.718,3.3680000000000003,2.753,2.619,3.484,4.595,5.178,6.355,12.283,12.956,10.961,7.789,-0.0377236014599939,0.03030103084411484,-0.03085796683489553,0.002584110255370988,-0.03771325727714876,0.018164222437281465,0.18958816136461043,0.18687520952292003,0.12079986736423264,-0.05946720408098976,0.029497467722376696,0.05379998753988946,-0.057979706262062364,0.07966383110797721
2001-09-01,2.963,3.704,3.398,3.0210000000000004,2.394,2.696,3.861,4.601,4.37,7.399,12.115,13.255999999999998,11.481,8.754,-0.1195162759449349,-0.015883650813820434,-0.0479705696048334,0.01693352457336892,-0.024942226472229025,0.24600375762325294,0.6282924593169836,0.5222388446157834,0.1845958926308963,0.17623030135471354,0.03870469913741039,0.10570627093227113,0.06852507905806081,0.30741558441558425
2001-10-01,3.654,3.902,3.4360000000000004,2.513,2.115,1.977,2.124,2.8080000000000003,3.395,6.676,11.300999999999998,12.216,10.306,6.093,0.18157237507482102,0.07517060244354289,0.00047083312682752676,-0.06216452278862953,-0.0580225153513758,0.015841259429321353,-0.014453263831299449,0.011682457915555226,-0.051726699510902016,0.10225388528229801,-0.027671652665474375,0.0055941067469060255,-0.02398616926530258,-0.02814062165931955
2001-11-01,2.8160000000000003,3.3310000000000004,3.179,2.4290000000000003,2.303,1.6980000000000002,2.373,3.314,4.107,6.568,12.402,12.566,11.156,5.575,-0.02289370007590271,-0.04681054012161669,-0.04746685310494644,-0.05661507092055112,0.05709886873284688,-0.21578739740789557,-0.07425227568270461,-0.021516885034139083,-0.09624950144637856,-0.10710320607227825,0.008779644645535068,-0.02292964947037437,0.051566191242054076,0.0007516856831926142
2001-12-01,3.242,3.239,3.018,2.258,1.817,1.39,1.496,2.185,4.852,7.122999999999998,12.128,12.481,10.007,5.42,0.1757118980795309,-0.028937523625793483,-0.05141677997717861,-0.09226130653266325,-0.138676202351632,-0.32433003635133995,-0.3922727072018369,-0.37705690220456545,-0.07428775253729736,-0.099217040368607,-0.07636272127043854,-0.09403837657009412,-0.10480635531830061,-0.06127044010949085
2002-01-01,3.284,3.69,3.382,2.543,1.937,1.699,1.943,3.184,6.752000000000002,7.23,13.177,14.191,11.023,5.162000000000001,0.13523059465390147,0.10022880921977965,0.05860818323477972,0.02725819765705946,-0.06983881743778207,-0.1781481676218518,-0.31904551480335835,-0.3344027921053946,0.016438185810733377,-0.194304070389984,-0.12623268190932538,-0.0428722658666971,-0.06324843800226888,-0.12701149636579517
2002-02-01,3.299,3.594,3.272,2.467,2.23,2.161,3.303,5.787000000000001,7.77,9.018,14.58,16.028,11.442,6.478,0.06189562908222785,-0.020563888857347327,-0.06132670320409771,-0.08854679802955658,-0.06314002135592638,-0.15637428327436878,-0.12632530253267787,-0.10712529290942198,-0.12043544294244729,-0.12864127995104355,-0.11941122957038826,0.0635685363186569,0.006679071369471704,0.03321241079276075
2002-03-01,3.395,4.167,3.704,2.78,2.318,2.251,3.423,6.909,7.0360000000000005,10.176,15.615,14.258,10.842,6.3370000000000015,0.038497568809385714,0.0769007123128361,-0.006798540855487745,-0.059539918809201675,-0.09640638323790947,-0.2253624123542823,-0.2100541361770051,-0.0482460545914253,-0.22789321713445695,-0.00849114245753914,-0.038400104689069625,-0.007395396260676504,-0.01110289800269447,0.00825027263355745
