date,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km,24km_ds,23km_ds,22km_ds,21km_ds,20km_ds,19km_ds,18km_ds,17km_ds,16km_ds,15km_ds,14km_ds,13km_ds,12km_ds,11km_ds,10km_ds,9km_ds,8km_ds,7km_ds,6km_ds,5km_ds,4km_ds,3km_ds,2km_ds,1km_ds,0km_ds,-1km_ds,-2km_ds,-3km_ds,-4km_ds,-5km_ds,-6km_ds,-7km_ds,-8km_ds,-9km_ds,-10km_ds,-11km_ds
1988-04-01,3.884,4.282,4.623,5.629,7.923999999999999,7.369,8.532,8.82,9.92,10.758,12.208,13.648,14.482,15.174,15.64,14.809,14.033,11.579,10.749,8.775,8.76,8.074,9.485,9.659,6.132999999999999,2.625,2.5810000000000004,2.732,2.804,3.026,3.286,3.446,3.9,3.575,3.457,3.364,-0.2562374525125862,-0.21544916542992731,-0.23158694001518618,-0.14376749680405224,0.0880411928770649,-0.0768845322727131,-0.030502744891944402,-0.09776743472367849,-0.07101970103128964,-0.07939484915798753,-0.03852881046686776,-0.004682566933966856,-0.007294600167941547,0.002783858576679931,0.015349533590037965,-0.019880041365046584,-0.010497554096337777,-0.1076130151007924,-0.08146196435883286,-0.1661337868256265,-0.11392084966493873,-0.1440119800156377,-0.0008493044262585882,0.08116326630552663,0.049766785057126825,-0.11495722293244165,0.03940733780235099,0.05584541062801926,-0.0017873962605595667,-0.018203202628074552,-0.01956786593401135,-0.04805534133680173,0.0024203739799087444,-0.09894299081614959,-0.1052685499220853,-0.07884513357635511
1988-05-01,4.544,5.06,6.143,7.301,7.502999999999999,8.343,9.245,10.106,11.712,12.505999999999998,12.925,13.749,14.139,14.86,15.032,14.282,12.79,11.62,12.15,11.351,10.861,10.368,10.358,7.129,6.005,3.0660000000000003,2.867,3.007,3.064,3.15,3.29,3.637,4.01,4.2639999999999985,3.936,3.702,-0.15481430962861917,-0.13062620470445482,-0.05942611745234346,0.017241225976859523,-0.038759855444582735,-0.018727931645377453,-0.0006890867573739301,0.008134271594059503,0.08156319680788654,0.08420795968681422,0.05539101692810463,0.061278837525689626,0.04232438559146315,0.06122169636573805,0.06973144631150105,0.035380827959100386,-0.023900075045472532,-0.03641599823094156,0.11554242102544987,0.1742236647291959,0.19789340171505798,0.15776201000348963,0.15680412107280034,-0.19167180446598792,-0.0038947081042412617,0.008103572284823831,0.0813427206437012,0.11120862877335606,0.057600207101868105,-0.009557248508112874,-0.04932184717631976,-0.0260807471088028,-0.004056627204239086,0.017392990112987023,-0.0551048783171457,-0.10259984243379197
1988-06-01,-9999.0,3.858,-9999.0,5.613,-9999.0,6.5520000000000005,7.79,10.348,10.571,11.468,11.508,11.640999999999998,12.358,13.987,14.451,14.098,13.174,11.644,10.4,8.551,8.599,8.726,9.815,9.342,7.023,4.334,3.162,3.672,3.978,4.302,4.457,4.46,4.72,4.994,4.814,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-01,-9999.0,8.416,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.893,-9999.0,12.018,11.844,12.954,12.968,12.927,11.013,11.559,10.57,9.223,7.532999999999999,8.292,7.353,7.914,9.014,6.851,3.794,3.2960000000000003,2.7430000000000003,3.517,3.726,3.472,3.946,3.872,4.323,4.4460000000000015,4.5680000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-08-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.51,6.92,8.475,9.43,10.459,11.644,12.309,12.461,12.474,13.835,12.946,12.414,10.597,9.914,8.339,8.189,7.499,5.8679999999999986,5.29,3.925,2.521,2.426,3.034,3.181,3.221,3.771,3.909,4.129,4.176,4.306,4.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.61,12.173,11.718,11.379,12.192,12.864,11.493,10.687,10.061,9.06,8.078,6.4060000000000015,4.977,2.966,1.806,1.895,1.823,1.816,2.074,2.06,2.439,2.479,2.782,2.607,3.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-01,-9999.0,-9999.0,-9999.0,-9999.0,3.67,-9999.0,-9999.0,6.4060000000000015,7.502999999999999,8.611,8.638,-9999.0,10.649,11.402,11.727,11.83,11.805,11.45,10.302,7.702000000000001,6.1770000000000005,6.061,6.437,5.009,3.946,2.593,3.137,1.785,1.796,2.071,2.3680000000000003,2.543,2.721,3.117,4.04,4.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.825,4.46,5.063,4.83,-9999.0,7.306,9.17,10.459,11.845999999999998,10.832,10.729,12.553,10.658,7.023,9.566,9.057,5.2970000000000015,6.176,4.348,2.517,1.575,1.783,1.79,1.874,2.2430000000000003,2.869,3.346,3.673,3.974,4.025,2.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-01,-9999.0,-9999.0,4.189,6.107,6.768,7.877000000000002,8.378,9.2,10.559,12.108,13.437,14.84,15.173,15.561,15.602,14.416,11.333,10.755,11.069,9.988,7.791,6.269,5.747999999999998,4.641,3.253,2.1630000000000003,1.935,2.162,2.346,2.5540000000000003,2.9330000000000003,3.173,3.471,3.862,3.627,3.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-01,-9999.0,-9999.0,3.364,3.954,4.917,5.518,6.284,7.4220000000000015,8.726,9.565,11.042,12.467,14.061,15.107,15.55,15.087,14.055,13.09,10.584,8.206,8.67,7.727,6.292999999999998,5.553,3.861,1.984,1.606,1.702,2.042,1.933,2.28,2.613,2.946,3.415,3.495,2.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-01,-9999.0,5.121,5.769,6.665,7.563,8.111,8.767999999999999,9.624,10.998,12.077,14.003,15.35,15.896,17.047,17.589000000000002,17.033,16.141,13.553,10.957,10.983,11.201,7.949,7.0360000000000005,6.193,3.98,2.318,2.297,2.447,2.591,2.881,3.107,3.352,3.663,3.657,3.698,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-01,-9999.0,5.405,5.6560000000000015,6.124,6.725,8.134,8.69,9.563,10.467,11.888,12.81,14.111,15.307,16.256,16.569000000000006,15.498,13.57,12.611,10.729,9.845,8.592,8.665,8.469,6.499,4.885,3.365,3.0610000000000004,2.877,3.019,3.608,3.5860000000000003,3.778,3.891,3.878,3.702,2.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-01,-9999.0,5.877000000000002,6.658,7.21,7.246,8.067,9.154,10.586,11.308,12.776,14.084,15.02,15.768,16.11,16.2,15.146,13.937,12.896,11.418,9.843,10.458,10.443,9.618,9.999,7.4689999999999985,3.438,2.7710000000000004,2.902,3.192,3.708,4.32,4.7860000000000005,5.372000000000001,4.515,3.89,1.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-01,6.272,7.074,8.452,8.738999999999999,8.77,9.226,10.089,10.617,12.229,13.022,13.244000000000002,13.518,14.914,15.744000000000002,13.806,13.445,12.83,11.854,10.617,8.003,8.211,7.5539999999999985,7.055,6.945,4.492,2.985,2.6460000000000004,2.7910000000000004,2.869,3.093,3.4730000000000003,3.888,4.2010000000000005,4.494,5.1560000000000015,4.837,0.16659433318866665,0.21540518338353495,0.29411207151111723,0.21759636677328778,0.12356071807956949,0.0851271847824222,0.09054059531691246,0.05910959445024053,0.12930638095659527,0.12894259163934885,0.0814389654310111,0.04344805627116682,0.09945723790303994,0.12435224680902976,-0.017515144506613716,-0.025297911223210685,-0.020847377860313657,-0.017011638814938144,-0.025208733824921656,-0.1721159379061092,-0.0943833236826866,-0.15646853553565213,-0.21208215155738505,-0.2125348130195379,-0.2548701130398421,-0.018529300955577713,-0.0020115665074175973,0.03138785597154541,-0.009707900073348638,-0.02747954591606129,0.0035578190749670897,0.04113226704453522,0.043381074592267414,0.07227112982358469,0.2377741990337394,0.17253499787891627
1989-06-01,6.756,7.035,6.8260000000000005,7.252000000000002,8.353,9.372,10.068,10.573,11.576,12.417,12.488,12.362,12.467,12.175,11.732,11.556,10.595999999999998,9.18,8.475,7.193,6.938,6.602,7.007999999999999,6.89,5.345,2.834,2.779,3.059,3.1010000000000004,3.61,3.995,4.146,4.122,4.48,4.772,5.38,0.30745953553835337,0.25495023011880547,0.08107612478379564,0.023006489009721017,0.07236879843320215,0.08709972862138206,0.06791829915872799,0.024015238033744966,0.037339889890170376,0.04576502852089631,0.005220430278830868,-0.033562818514519,-0.04307946193847979,-0.081386283041171,-0.1107967105844902,-0.09297864929874793,-0.10460594302735635,-0.14216798042311443,-0.12765451001331674,-0.1788832313469575,-0.1284056468962486,-0.13340862664453446,-0.0977792082394593,-0.1305376564582661,-0.08269542241561174,-0.06457069769360912,0.04414803682134141,0.10979932731189304,0.05225653206650827,0.12830864398502348,0.14005100979173976,0.115228136242897,0.05982173465889604,0.11270367744839828,0.1711267677645639,0.32625286317368024
1989-07-01,5.606,6.385,5.9689999999999985,6.528,6.962999999999999,7.757999999999999,9.193,10.128,10.67,11.903,12.878,13.166,13.107,12.936,12.887,12.533,11.182,10.067,8.65,7.005,6.448,5.746,5.925,5.989,4.725,3.136,2.903,2.704,2.942,3.245,3.221,3.552,4.365,3.868,4.099,4.057,0.18171785683286426,0.13292809267876657,-0.017159971340711972,-0.028255581192195123,-0.07385802234551965,-0.08016952096815552,-0.020455750655426534,-0.01659023012254669,-0.0445683585005495,0.000467170976758741,0.039159769585845036,0.032511500491032276,0.011133358346862725,-0.005016622368837056,0.019372514615677842,0.021064542409704075,-0.01571522463734088,-0.004362637362637307,-0.039069211703482806,-0.09566227730441504,-0.07405693643555307,-0.10280432202860537,-0.04709401648308431,-0.05337529548543921,-0.09333771118142214,0.05458241166975571,0.0971842842172173,-0.0015999999999999877,-0.0018471745768462795,0.007917006032661687,-0.06763198013624168,-0.032650467515962185,0.14294276121704436,-0.016276703967446605,0.016499413097028834,-0.0029654630054394135
1989-08-01,-9999.0,-9999.0,6.154,6.63,6.996,6.899,7.568,8.017000000000001,10.119,10.562,11.22,11.858,11.592,12.24,12.143,11.765999999999998,11.349,10.379,9.213,7.667000000000002,6.784,5.644,5.042,4.447,3.563,2.515,2.535,2.564,2.6910000000000003,2.9560000000000004,3.158,3.281,3.712,3.662,3.899,4.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-01,-9999.0,-9999.0,5.823,6.714,7.632999999999999,7.747999999999998,7.502999999999999,8.187999999999999,9.006,9.541,10.41,10.823,11.425999999999998,11.793,11.632,11.345999999999998,11.307,10.878,9.204,7.768,6.877000000000002,5.662000000000001,4.6930000000000005,3.768,2.985,2.7230000000000003,2.21,2.5810000000000004,2.5380000000000003,2.748,2.764,2.7880000000000003,3.235,3.573,3.727,3.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-01,-9999.0,-9999.0,4.543,5.354,6.037000000000001,7.011,7.346,8.792,9.332,9.718,10.309,10.92,11.233,11.736,12.008,11.732,11.102,10.032,8.84,7.645,6.153,4.373,3.997,3.04,2.505,1.973,1.715,1.746,2.037,2.25,2.359,2.464,2.815,2.966,3.1,2.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-01,-9999.0,-9999.0,-9999.0,5.617000000000001,5.017,4.9,5.449,6.447,7.492000000000001,8.543,9.568,11.089,11.771,12.117,12.366,11.983,10.959,9.753,8.916,8.029,5.723,5.191,4.501,3.843,3.111,2.602,2.436,2.301,2.073,2.385,2.455,2.79,3.08,3.24,2.957,3.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.932,6.624,6.9510000000000005,8.607000000000001,10.011,11.894,13.347,13.984000000000002,14.418,14.705,14.029000000000002,13.101,12.157,11.415,11.478,8.036,6.065,5.832999999999998,4.6389999999999985,2.833,1.66,1.7180000000000002,1.853,1.813,2.153,2.365,2.5780000000000003,2.922,3.07,2.955,2.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-01,-9999.0,-9999.0,3.381,4.393,4.892,5.527,6.507999999999999,7.697,9.084,10.575,11.84,12.944,13.727,14.368,14.525,14.672,14.097,12.889,11.175999999999998,8.5,6.1110000000000015,6.1789999999999985,5.6160000000000005,4.86,3.616,2.467,2.14,1.872,1.991,2.283,2.513,2.793,3.155,3.494,3.65,3.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-01,4.297,4.549,5.276,6.447,6.555,7.185,8.521,9.373,10.142,11.592,12.994000000000002,14.531,15.424,16.139,16.4,15.417,12.966,11.653,8.344,7.423999999999999,6.492000000000001,5.91,4.808,5.078,3.767,2.2030000000000003,1.758,1.832,1.985,2.412,2.508,2.733,2.968,3.075,3.193,3.182,0.009258627874379756,-0.018130800777034238,0.04107918056900959,0.15174360440188636,0.039125082213265085,0.02597015922976685,0.07341542123206905,0.0400036828412648,-0.015787082920383326,-0.006547960941987073,-0.008048103457516897,-0.002200204284246791,-0.004228671035217413,-0.01025174524975214,0.00396254015786389,-0.03657423620866315,-0.1360643654035956,-0.15468769126841278,-0.3178873364170828,-0.3285144679022862,-0.3606289971459582,-0.3724199264637562,-0.4378156111986709,-0.3160597336565819,-0.18897316402553083,-0.11727730334827575,-0.16331366813742498,-0.1498100182730515,-0.15207176420333193,-0.07661386801933304,-0.12375988994591924,-0.11763400213892236,-0.09446051167964412,-0.08677494199535958,-0.044547584485700516,-0.03739506486899016
1990-03-01,4.7360000000000015,4.938,5.185,5.834,6.357,7.286,8.254,9.371,10.534,11.565,12.545,13.526,14.042,14.497,14.669,13.666,12.488,11.374,9.396,8.065,6.2410000000000005,5.439,5.391,5.9529999999999985,4.3580000000000005,2.136,1.837,1.899,2.124,2.47,2.716,3.059,3.43,3.641,3.961,4.02,0.0343143418727627,-0.030494042759860934,-0.04781123211616486,-0.0033831584811066413,-0.01770244821092277,0.0034113829442329064,0.010497964680316971,0.023013993982110015,0.03125382412687538,0.00958259601237448,-0.010179944867535947,-0.02577922896396907,-0.058635556753570926,-0.07369508411018387,-0.07462537488796075,-0.12495014240263591,-0.15232267580398134,-0.1546610759973862,-0.22476979852966708,-0.25392866916693324,-0.3737302362142171,-0.42808573281225354,-0.41863866441102926,-0.27797206331237767,-0.1738551766355324,-0.2219346907181288,-0.21869960481312808,-0.19561591613056936,-0.17378197024214714,-0.12541862763901385,-0.11700520850971599,-0.08478252739444267,-0.024066390041493625,0.011869058233652485,0.11240609422172289,0.17926748030581727
1990-04-01,5.341,6.0360000000000005,6.544,7.416,8.211,8.993,9.877,10.855,11.849,12.716,13.435,13.944,14.317,14.654000000000002,14.704,13.955,12.468,12.171,11.577,9.749,8.446,7.637,8.267999999999999,7.593,5.0310000000000015,2.927,2.776,2.732,2.954,3.127,3.282,3.403,3.836,3.649,3.642,3.912,0.022769249776075546,0.10591985928653878,0.0877125382956135,0.1280547599398027,0.12744904526925566,0.1265541323478751,0.12233056595197676,0.11040073651637981,0.10962576234679933,0.08815905355149943,0.058106604798298815,0.016904036245073806,-0.018604943419722297,-0.03158068646482998,-0.04541563031279294,-0.07640124095139607,-0.1208496760830285,-0.061987909732424684,-0.01070659236972822,-0.07357701285048804,-0.14568213427740556,-0.19034177500364444,-0.12904818650461852,-0.15009082916887223,-0.13885917240789053,-0.013135158675526344,0.11793675696990534,0.05584541062801926,0.051611994096400646,0.014566617773301673,-0.02076133170889387,-0.05993393109957528,-0.014029601387966696,-0.08029174083584056,-0.05738734706862441,0.07121219900395327
1990-05-01,-9999.0,4.456,5.024,6.2860000000000005,7.218,8.327,9.248,9.956,10.518,10.677,11.18,11.67,12.086,12.702,13.23,13.398,12.816,11.899,10.583,9.21,6.3820000000000014,6.23,7.338999999999999,7.061,5.365,3.032,2.727,2.8480000000000003,2.951,3.003,3.4410000000000003,3.839,4.255,4.7330000000000005,5.038,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-01,6.2170000000000005,7.717,7.148,8.295,9.167,9.354,10.353,10.93,11.94,12.829,13.005,12.703,12.522,12.576,12.204,12.128,11.13,10.016,8.863999999999997,7.661,6.425,7.135,7.1370000000000005,7.084,5.117,2.804,2.497,2.532,2.7880000000000003,3.07,3.338,3.575,3.587,3.826,3.919,4.343,0.20314919071076723,0.3766099397053051,0.13207326984391596,0.17013773115494124,0.17687115709770912,0.08501182901455474,0.09814840595851321,0.058591369687773745,0.06995838677337882,0.08046384399569781,0.046836298508664054,-0.006904099950650015,-0.03885786655920785,-0.05113050476597674,-0.0750224220911283,-0.04808281920173191,-0.05948132747210965,-0.06404733027428255,-0.0876141093519813,-0.12545870086876706,-0.1928518710447387,-0.06344600895315872,-0.08117154811715466,-0.10605642356318679,-0.12182459803567541,-0.07447291331435435,-0.061807251549877845,-0.08139526095007746,-0.0539531727180184,-0.04046882630636508,-0.04743672823909204,-0.03836454725799396,-0.07773397326019883,-0.049731189750542075,-0.03821336905504489,0.07061639121994302
1990-07-01,-9999.0,4.569,5.367000000000001,5.935,6.8889999999999985,8.039,9.186,10.267,11.257,11.734000000000002,11.998,12.08,12.156,11.987,11.663,11.156,10.35,9.594,8.932,7.102,5.851,5.193,5.223,5.454,4.567,3.147,3.039,3.219,3.474,3.74,3.968,3.96,4.205,4.309,4.453,5.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-01,-9999.0,4.973,4.931,5.581,6.377999999999999,7.233,8.286,9.208,10.13,11.062,11.57,12.109000000000002,12.275,11.989,11.528,11.299,10.797,9.927,8.851,7.886,6.582000000000002,5.334,4.558,4.066,3.434,2.4290000000000003,2.358,2.47,2.6630000000000003,2.878,2.9930000000000003,3.15,3.389,3.718,4.12,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-01,5.4529999999999985,6.267,5.747999999999998,6.0360000000000005,6.4270000000000005,6.882999999999999,7.598,8.527000000000001,9.771,10.912,11.206,11.532,11.406,10.88,10.99,11.062,10.584,9.654,8.623,7.517,6.532,5.322,4.9060000000000015,4.396,3.513,2.488,2.37,2.4730000000000003,2.552,2.88,3.013,3.0980000000000003,3.2910000000000004,3.563,3.378,3.394,0.3312988281249996,0.36169629867553443,0.13025646787831083,0.044705047997771155,0.006678247992253933,-0.022834752486805044,-0.02178111311701969,-0.008567789143505252,0.03631015652067352,0.06810519217801772,0.027821939586645587,0.012969752520623394,-0.03405182888661402,-0.09395377802881336,-0.07975214434460942,-0.05871515169452805,-0.061722018689859624,-0.07314120652518738,-0.06279490117783286,-0.03906469282095603,0.005474574683103881,0.01462177351171234,0.08746940112950832,0.10317287129577093,0.12642460320226387,0.2061631852960397,0.22797927461139877,0.1988028621710768,0.13695751130739633,0.1535447468784286,0.0931476164936743,0.02388941178161137,0.01031767218366279,0.029684682703724725,-0.04887006341355916,-0.03714530641948351
1990-10-01,4.69,5.4529999999999985,6.3420000000000005,5.914,6.068,6.2970000000000015,6.457000000000002,7.61,8.9,9.659,10.694,11.297,11.72,11.874,11.447,11.071,10.626,9.7,8.681000000000001,7.5710000000000015,6.199,5.46,4.422,4.26,3.555,2.408,2.184,2.269,2.467,2.65,2.845,3.03,3.158,3.417,3.5010000000000003,3.3480000000000003,0.17573326648282792,0.24224498629346383,0.33726232334041484,0.13941224175243172,0.0742533420218996,-0.0050355857217441345,-0.08800835162810683,-0.04100663871043852,-0.0029675005065008817,-0.02530911776640802,-0.008069752342083108,-0.019862578344112366,-0.020361415570996275,-0.020743990173714668,-0.0534593020698634,-0.05987771871691384,-0.05031185821860525,-0.06048815872989736,-0.04131215797400789,0.00677621788016161,0.025443116385803335,0.12485041882728361,0.090837519091782,0.16207667082619892,0.22427222169303263,0.24548525899921847,0.22040185471406495,0.2327245405155476,0.21095561357702333,0.15930562665797918,0.10434337344422344,0.06161243430616132,0.02205573497311047,0.047715040610626897,0.036483890271172624,0.0024207522168992785
1990-11-01,3.6010000000000004,4.627,4.197,4.703,5.322,6.188,7.13,8.347000000000001,9.536,11.107,12.122,12.666,12.845999999999998,12.711,12.107,11.612,10.995,9.844,8.532,7.146,6.096,5.35,4.575,4.521,3.39,2.342,2.141,2.113,2.344,2.514,2.755,3.02,2.898,3.144,3.075,2.869,-0.027243135189162142,0.1954238287084506,-0.016150125845136372,0.0020215933921643365,0.013709897359751602,0.03024463510191347,0.02849689250364441,0.04095257048092889,0.03652408633171715,0.06475687362323553,0.0705347927119383,0.038242818157909975,0.013821066027405191,-0.006283530894841257,-0.038019943585872795,-0.04244583676211142,-0.0462214639929447,-0.06523596999335307,-0.07590663754354932,-0.10098600925726926,-0.04876645351728991,0.013189614017367852,-0.009700068996306842,0.10678274706611356,0.10555495162517677,0.15910707841418806,0.14945305684182286,0.07944954714290275,0.09440018675771104,0.05117729557392602,0.044228081396726064,0.038618614315397294,-0.07017285865162229,-0.017902813299232767,-0.046568239392020296,-0.07409133939585169
1990-12-01,-9999.0,-9999.0,4.307,4.987,5.834,6.069,6.924,7.896,9.184,9.998,11.504,12.889,13.823,13.800999999999998,13.695,13.135,12.442,11.251,9.637,8.513,7.032,5.048,4.6960000000000015,4.157,2.449,1.648,1.709,1.848,2.013,2.188,2.432,2.7,2.814,2.834,2.712,2.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-01,-9999.0,4.216,4.309,5.129,6.026,7.122000000000001,8.869,10.142,11.947,13.336,14.434,16.070999999999998,17.234,17.48,17.007,16.089000000000002,13.958,11.800999999999998,10.146,8.129,7.033,6.814,6.265,4.936,3.702,2.341,1.895,2.027,2.239,2.464,2.674,2.97,3.322,3.511,3.307,2.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-01,3.282,5.432,6.154,6.306,6.659,7.028,7.765,8.886000000000003,10.056,11.691,13.41,14.583,16.014,16.939,17.682000000000006,17.373,16.687,16.134,14.261,12.433,11.056,9.485,8.381,8.0,5.693,3.215,2.843,2.5,2.58,2.845,3.148,3.212,3.4560000000000004,3.513,3.645,3.068,-0.22913967496306387,0.17245845024821937,0.21432927923079703,0.12655423753037,0.05561158237347556,0.0035516046021992196,-0.02182012136286644,-0.014032569537236472,-0.024132804757185468,0.0019364897021419366,0.023709014363144296,0.0013704783513060798,0.03386164821330577,0.038809448368204304,0.08244302652874125,0.08565841566756803,0.11186903705924744,0.1703654671823074,0.1658207928278982,0.12453928078810304,0.08886103012234825,0.007207613788709295,-0.02003590629285781,0.07749549640554239,0.22569041072541887,0.28822218326613386,0.3530712408903872,0.16019375235664368,0.10209312259718063,0.08915155285447669,0.09984205201365484,0.03701411823263134,0.05442873033529324,0.04330394431554521,0.09070593628237444,-0.07188185387116962
1991-03-01,-9999.0,-9999.0,-9999.0,4.067,4.855,5.5920000000000005,6.5939999999999985,7.641,8.88,10.2,11.709,13.015,14.297,15.28,16.162,15.773,13.841,11.877,11.97,11.609000000000002,13.929,12.877,9.844,8.032,5.369,2.906,2.205,2.321,2.58,2.889,3.297,3.468,3.73,3.845,3.692,3.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-01,-9999.0,5.445,5.396,5.7879999999999985,7.117000000000001,7.829,8.52,9.669,10.493,11.487,12.807,14.242,14.865,15.755999999999998,15.875,14.854,14.167,12.819,12.788,13.11,11.871,11.258,11.245,9.83,5.372000000000001,2.822,2.484,2.697,2.877,3.204,3.532,3.611,3.495,3.603,3.789,4.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-01,-9999.0,4.048,5.272,6.074,6.438,7.483,8.945,10.054,10.784,11.428,12.193,12.982,13.697,14.088,14.388,13.939,14.419,12.714,11.64,10.547,9.858,9.943,10.291,9.668,6.591,3.394,3.169,2.863,3.074,3.395,3.649,4.051,4.3180000000000005,4.135,3.823,4.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-01,-9999.0,4.277,5.474,6.165,7.542000000000002,8.761000000000001,9.794,10.682,11.764,12.509,13.24,13.424,13.782,14.246,14.179,13.21,12.562,11.178,10.369000000000002,9.759,9.332,8.62,9.93,10.012,6.822,3.327,2.852,2.9930000000000003,3.249,3.374,3.608,3.766,3.777,3.5980000000000003,3.51,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-01,-9999.0,5.199,5.426,6.146,7.053,8.329,9.466,10.52,11.54,12.37,12.817,13.512,13.172,12.283,12.273,12.042,11.124,9.776,8.128,6.895,6.222,6.4689999999999985,6.648,6.8870000000000005,5.577000000000001,2.6910000000000003,2.487,2.879,3.298,3.517,4.2410000000000005,4.527,4.38,4.939,5.245,4.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-01,-9999.0,-9999.0,5.278,5.803,5.642,6.19,7.267,8.33,9.637,10.707,11.594,12.026,11.966,11.642,11.568,12.43,12.616,11.84,10.61,9.432,7.606,5.865,5.159,4.681,3.881,2.6180000000000003,2.338,2.451,2.795,3.133,3.274,3.515,3.944,4.052,4.496,4.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-01,-9999.0,-9999.0,4.096,4.435,5.431,6.337999999999999,6.908,7.721,8.211,9.121,9.801,10.353,10.608,11.066,11.56,11.458,11.336,10.517,9.504,8.296,6.8,5.4460000000000015,4.745,4.092,2.964,2.383,2.3280000000000003,2.515,2.556,2.675,2.939,3.154,3.318,3.542,4.067,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-01,-9999.0,-9999.0,4.688,5.085,6.313,6.979,7.646,8.427,9.603,10.936,11.797,12.470999999999998,12.777,12.495,12.765999999999998,13.197,12.356,11.511,9.669,7.185,5.7120000000000015,4.195,3.21,3.343,2.624,1.948,1.982,2.047,2.231,2.497,2.7060000000000004,3.0660000000000003,3.459,3.722,3.794,3.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-01,-9999.0,-9999.0,3.4610000000000003,4.174,4.204,4.839,5.73,6.61,7.216,8.945,10.769,11.334,11.899,12.834,12.201,11.397,11.507,11.692,10.993,9.99,7.416,6.3210000000000015,5.426,4.863,3.736,2.317,2.122,2.161,2.4330000000000003,2.758,3.0210000000000004,3.161,3.2880000000000003,3.471,3.698,3.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
