,0.0km,0.5km,1.0km,1.5km,2.0km,2.5km,3.0km,3.5km,4.0km,4.5km,5.0km,5.5km,6.0km,6.5km,7.0km,7.5km,8.0km,8.5km,9.0km,9.5km,10.0km,10.5km,11.0km,11.5km,12.0km,12.5km,13.0km,13.5km,14.0km,14.5km,15.0km,15.5km,16.0km,16.5km,17.0km,17.5km,18.0km,18.5km,19.0km,19.5km,20.0km,20.5km,21.0km,21.5km,22.0km,22.5km,23.0km,23.5km,24.0km,24.5km,25.0km,25.5km,26.0km,26.5km,27.0km,27.5km,28.0km,28.5km,29.0km,29.5km,30.0km,30.5km,31.0km,31.5km,32.0km,32.5km,33.0km,33.5km,34.0km,34.5km,35.0km
2005-12-01,11.498,29.628,38.991,40.499,42.419,42.66,42.99,43.443999999999996,44.358000000000004,44.041000000000004,45.486999999999995,44.457,45.813,49.108000000000004,50.323,49.232,52.735,67.794,94.03200000000001,105.0,132.465,143.032,153.827,163.561,192.78799999999998,244.36900000000003,392.164,485.355,588.004,654.1709999999999,857.451,872.0260000000001,1257.364,1345.385,1373.878,1740.0410000000002,1975.236,2238.8320000000003,2412.877,2706.66,2919.945,3077.272,3392.81,3699.761,4013.196,4374.477,4697.41,4978.432,5298.658,5445.161999999999,5633.996999999999,5805.616999999999,5819.691,5807.281,6105.146,5819.47,6043.045,5995.619000000001,5934.849,5718.463000000001,5540.723000000001,5473.034000000001,5402.901999999999,5419.375,5436.468000000001,5389.971,5441.385,5452.967,5401.204000000001,5628.821,6487.454000000001
2006-01-01,11.482000000000001,26.862,35.968,42.85,47.007,48.245,48.262,49.847,51.258,50.802,52.883,56.376000000000005,54.946999999999996,55.147,57.106,73.53699999999999,77.002,78.11,94.28399999999999,124.382,156.329,193.114,251.308,290.012,301.254,432.449,496.31699999999995,532.529,595.383,528.947,488.91,540.789,621.271,725.373,951.48,1232.623,1503.2720000000002,1888.336,2099.757,2563.362,2756.974,3233.2690000000002,3395.6659999999997,3693.0679999999998,3982.047,4096.003,4163.481,4099.95,4353.460999999999,4473.284000000001,4572.049,4750.973,4834.842000000001,5032.446,5279.688,5096.977,4986.279,4849.097,4832.946,4850.532,4863.525,4935.5109999999995,5042.559,5068.252,5141.831,5340.034000000001,6147.753000000001,-9999.0,-9999.0,-9999.0,-9999.0
2006-02-01,25.796,35.022,44.006,46.601000000000006,48.453,48.818999999999996,48.832,52.48,54.376999999999995,57.946000000000005,50.713,48.748999999999995,48.585,47.163999999999994,45.836999999999996,49.698,75.759,116.321,147.872,176.72799999999998,234.31400000000002,276.788,316.462,277.189,370.663,452.861,511.38599999999997,574.756,694.265,743.966,884.993,1186.818,1307.391,1442.951,1414.1770000000001,1699.4579999999999,2009.121,2291.317,2690.638,2929.21,3351.195,3893.78,4157.918,4229.691,4582.869000000001,4947.058,5076.43,5030.673,4986.782,5182.91,5342.448,5455.678000000001,5496.9490000000005,5560.3330000000005,5731.655,6054.673000000001,5996.611999999999,5979.843000000001,5896.369000000001,5790.210999999999,5835.339,5779.784000000001,5588.210999999999,5507.18,5372.738,5441.523,5779.22,6215.034000000001,-9999.0,-9999.0,-9999.0
2006-03-01,23.956,36.124,49.466,51.992,53.251999999999995,53.257,52.161,55.918,58.698,58.964,59.196000000000005,60.691,61.406000000000006,58.894,55.265,54.35,56.268,60.38,84.675,134.151,213.544,304.857,427.816,543.731,564.513,685.8639999999999,708.451,652.2959999999999,801.627,876.663,910.148,996.013,1237.638,1141.2839999999999,1406.2089999999998,1609.579,1754.065,2072.24,2460.86,2802.475,3220.114,3368.67,3459.633,3785.344,3923.3590000000004,4172.686,4414.266,4620.258,4807.184,5105.972,5270.113,5390.4580000000005,5560.423000000001,5683.273,5832.353,5871.439,5861.283,6079.8240000000005,6360.189,6561.213000000001,6644.1669999999995,6789.883000000001,6864.454000000001,6937.477,7032.043000000001,7098.366999999999,7174.576999999999,7464.5109999999995,7602.651,-9999.0,-9999.0
2006-04-01,39.492,43.341,45.083999999999996,51.379,57.423,62.925,61.925,64.661,65.414,66.32600000000001,65.45,63.266999999999996,64.225,64.077,68.355,71.832,68.09100000000001,68.788,70.232,77.518,100.204,187.93200000000002,310.244,464.35699999999997,529.746,676.321,693.6289999999999,540.67,608.197,631.99,995.7610000000001,991.023,1047.88,1245.492,1210.514,1685.243,1981.415,2041.16,2320.141,2577.86,2997.2790000000005,3365.6259999999997,3612.6009999999997,3794.3190000000004,4091.136,4327.277,4519.2029999999995,4775.677,5057.527,5279.7390000000005,5613.073,5868.3859999999995,6226.05,6357.901,6606.013000000001,6747.991,6987.274,6966.956999999999,7061.058000000001,7072.246999999999,7067.749,7185.2119999999995,7297.138000000001,7332.946,7336.826,7421.635,7431.012,7346.695,7341.512,7435.524,-9999.0
2006-05-01,47.736999999999995,53.232,56.388999999999996,58.895,59.11600000000001,60.261,58.963,61.755,63.803000000000004,68.557,73.979,65.214,67.068,69.97399999999999,82.3,85.01899999999999,86.052,116.80799999999999,151.445,189.59,225.799,247.584,278.638,363.588,438.36699999999996,540.578,568.015,499.32300000000004,595.121,608.383,644.315,708.475,793.9169999999999,1067.638,1344.124,1615.3670000000002,1774.17,1958.693,2032.9089999999999,2359.364,2724.0490000000004,2923.995,3154.3,3481.97,3806.245,4042.737,4273.293,4478.174,4711.335999999999,4986.495,5213.893,5568.245,5871.43,5996.478,6182.654,6202.731,6280.361999999999,6407.108,6566.646,6733.005999999999,6877.84,6917.396,7198.35,7160.137,7289.977,7138.26,7021.673000000001,7899.621999999999,-9999.0,-9999.0,-9999.0
2006-06-01,37.316,39.791,49.503,52.919,55.065,56.386,68.223,75.235,99.045,121.914,100.675,73.863,73.438,69.26899999999999,64.436,69.693,74.169,77.22,75.643,92.679,113.73200000000001,186.968,293.73900000000003,378.86199999999997,476.966,555.52,618.781,610.868,614.029,648.487,647.63,769.325,853.91,1022.857,1274.724,1451.4679999999998,1410.5629999999999,1533.685,1600.275,1908.624,2194.361,2589.669,2948.684,3189.256,3488.295,3699.158,3855.47,4225.963,4584.107,4775.2,5059.274,5444.281999999999,5723.133000000001,5804.501,5996.158,6312.456,6509.99,6782.695,7098.406999999999,7260.743,7442.522,7614.078,7702.293000000001,7703.804,7770.723000000001,7720.388000000001,7771.645,-9999.0,-9999.0,-9999.0,-9999.0
2006-07-01,74.005,78.992,76.612,71.188,65.58800000000001,63.518,66.229,72.695,77.187,77.532,76.572,76.31,78.85300000000001,86.838,92.681,81.044,82.20299999999999,93.27,93.64200000000001,89.755,86.311,81.376,85.009,111.82600000000001,201.62599999999998,292.558,270.431,322.538,318.62,298.061,390.889,485.98,631.354,784.951,854.7289999999999,950.1039999999999,1068.751,1243.876,1416.717,1733.48,2073.976,2297.33,2531.876,2821.737,3037.69,3370.38,3746.5559999999996,3954.7740000000003,4149.237,4533.354,4896.742,5225.11,5567.59,6059.258000000001,6445.105,6390.467,6580.304,6956.521,7100.736999999999,7192.0869999999995,7263.065,7327.13,7355.67,7362.375,7340.585,7313.758000000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2006-08-01,24.205,36.542,43.663999999999994,44.446000000000005,44.685,46.896,52.701,56.327,56.268,61.255,63.03,62.681000000000004,64.976,68.084,63.95,61.492,62.233000000000004,65.749,85.21600000000001,127.475,192.77900000000002,266.20599999999996,300.368,306.772,336.57199999999995,341.355,372.86300000000006,414.905,448.95099999999996,456.38599999999997,519.4069999999999,595.484,756.0160000000001,889.3660000000001,1061.315,1176.619,1375.4589999999998,1532.793,1712.5739999999998,1876.74,2111.301,2337.462,2592.855,2792.722,3141.321,3378.849,3554.618,3806.941,4047.603,4352.436,4909.723,5317.467,5486.735,5668.196999999999,5953.806,6220.384,6377.808000000001,6503.012,6599.376,6697.406,6793.503000000001,6884.8240000000005,6949.891,7018.953,7073.922,7102.91,7027.528,-9999.0,-9999.0,-9999.0,-9999.0
2006-09-01,32.806999999999995,45.419,48.778,51.37,50.31100000000001,48.525,52.793,52.798,51.961999999999996,58.713,61.105,60.354,60.278999999999996,61.621,63.888000000000005,62.8,60.385,59.188,64.82300000000001,67.031,68.417,74.15,85.244,106.74600000000001,126.155,162.489,152.872,160.954,181.46,219.27200000000002,267.897,405.292,533.5459999999999,650.3530000000001,801.199,883.5319999999999,1085.539,1278.769,1478.155,1718.45,1966.9660000000001,2221.389,2419.0820000000003,2763.853,3118.2709999999997,3405.2990000000004,3533.508,3879.691,4182.686,4537.153,4954.303,5271.191,5419.705,5474.911999999999,5461.081,5446.495,5555.738,5661.088000000001,5801.625,5916.348000000001,6107.629,6283.234,6527.988,6670.477,6841.101,7127.146,6987.847,-9999.0,-9999.0,-9999.0,-9999.0
2006-10-01,18.532,35.309,40.435,42.12,43.93,44.696000000000005,46.717,47.448,52.373000000000005,57.403,57.56,54.941,59.379,62.68600000000001,58.275,57.211000000000006,56.123000000000005,49.465,47.342,53.145,66.618,76.756,84.167,126.876,215.299,249.99200000000002,286.393,315.749,373.30300000000005,365.125,372.10900000000004,468.69599999999997,566.947,661.4780000000001,830.564,988.613,1223.664,1413.392,1615.504,1800.575,1991.0770000000002,2173.592,2528.867,2837.7490000000003,3177.9570000000003,3509.781,3862.377,4246.955,4597.142,4879.035,5127.57,5550.991999999999,5637.108,5675.945,5448.903,5325.916,5375.063,5334.721,5305.331999999999,5350.91,5396.3769999999995,5373.093000000001,5451.205,5612.829000000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2006-11-01,17.554000000000002,33.669000000000004,44.122,46.428999999999995,49.49100000000001,50.864,50.291000000000004,50.255,50.403999999999996,51.4,52.785,53.263999999999996,50.857,48.615,48.303000000000004,48.73,53.425,56.714,55.325,56.148,55.468999999999994,76.28399999999999,89.823,119.706,174.43900000000002,220.908,262.83,270.11,305.337,342.157,409.23699999999997,462.73400000000004,584.86,734.883,895.428,1171.4089999999999,1375.503,1561.5970000000002,1708.0379999999998,1941.364,2172.169,2384.904,2705.808,3038.551,3371.9829999999997,3795.118,4250.152,4650.755999999999,4946.522,5054.599,5206.804,5297.838000000001,5401.898,5428.451999999999,5362.936,5341.251,5403.28,5316.954000000001,5254.108,5313.151999999999,5269.632,5466.799,5515.283,5407.611999999999,5387.679,5402.981,5658.297,5848.736999999999,-9999.0,-9999.0,-9999.0
2006-12-01,19.192999999999998,35.003,42.06399999999999,45.873000000000005,47.906000000000006,50.532,50.617,51.655,54.2,58.471000000000004,58.606,56.295,53.026,53.848,55.2,53.968,54.458,58.227,66.539,71.545,73.056,93.885,140.404,154.936,202.01,249.893,289.868,371.62699999999995,472.272,478.825,522.181,625.265,867.1010000000001,1003.2810000000001,1094.107,1208.155,1399.224,1587.505,1806.7220000000002,2101.216,2437.605,2655.99,2919.0640000000003,3492.309,3862.0370000000003,4132.187,4596.562,4921.516,5111.522,5188.6140000000005,5299.183000000001,5500.9169999999995,5600.906999999999,5452.683000000001,5280.116999999999,5198.823,5044.736,4908.509,4868.975,4804.098,4858.915,4960.582,5031.778,5185.826,5396.21,5230.119000000001,4330.095,-9999.0,-9999.0,-9999.0,-9999.0
2007-01-01,21.253,36.977,41.873999999999995,43.093,44.658,46.588,46.854,49.103,50.196000000000005,50.231,51.894,52.751000000000005,55.577,57.876000000000005,60.243,66.873,75.892,88.178,125.499,157.9,219.72,238.954,256.751,303.79200000000003,386.968,497.006,569.326,654.754,731.717,762.128,759.067,1048.067,1175.389,1280.241,1603.4089999999999,1985.15,2450.0460000000003,2719.8070000000002,2795.978,3132.185,3324.785,3628.617,3893.469,4198.64,4546.367,4797.063,4890.587,5273.193,5649.715999999999,5754.47,5862.973000000001,5750.779,5665.743,5645.688,5976.437,6179.814,6372.0109999999995,7025.472,6761.358,6576.4890000000005,6637.3640000000005,6667.869000000001,6877.566,7002.253000000001,6756.118,6329.093000000001,6240.12,6206.920999999999,-9999.0,-9999.0,-9999.0
2007-02-01,11.806,28.498,42.427,45.827,48.187,47.217,43.023,42.723,43.165,43.766000000000005,43.924,44.548,46.363,46.888999999999996,51.272,50.336999999999996,45.486000000000004,48.53,48.163000000000004,70.78699999999999,97.02,109.18299999999999,119.777,150.674,200.875,260.186,334.24199999999996,348.04400000000004,423.93199999999996,596.377,808.903,848.13,912.95,1084.5539999999999,1371.8770000000002,1605.88,1811.8039999999999,2168.792,2473.519,2546.222,2646.25,3038.509,3499.156,4047.772,4242.738,4462.642,4911.986,5104.212,5300.245,5489.941,5747.768,5783.259,5608.1759999999995,5912.4259999999995,6135.5019999999995,6290.847,6379.155,6263.102,6230.535,6335.729,6275.9490000000005,6179.99,6186.536,6038.613,5756.191999999999,5819.938,5844.326,-9999.0,-9999.0,-9999.0,-9999.0
2007-03-01,30.096999999999998,40.961000000000006,51.113,54.375,58.781000000000006,60.18600000000001,60.019,61.402,58.405,54.949,56.292,55.229,57.747,58.74100000000001,59.315,59.486000000000004,62.213,73.852,93.126,131.703,154.32399999999998,230.291,308.653,406.529,535.234,619.9159999999999,678.02,808.591,887.805,1007.443,1129.362,1299.16,1476.9489999999998,1606.6470000000002,1823.261,2126.899,2467.781,2700.21,2918.097,3133.9509999999996,3459.4570000000003,3916.014,4318.727,4522.24,4709.6179999999995,4781.538,4924.64,5045.799,5173.097,5275.311,5421.463000000001,5547.071,5698.616,5943.06,5732.385,5455.378000000001,5692.059,5999.835999999999,6177.475,6246.819,5991.009,6005.420999999999,6189.795999999999,6501.1,6701.146,6766.187,6885.008000000001,6895.753000000001,-9999.0,-9999.0,-9999.0
2007-04-01,34.714,43.047,50.003,53.57899999999999,55.254,53.022,54.788999999999994,53.556000000000004,53.701,62.001999999999995,64.131,61.942,59.299,61.895,59.648,63.522,66.077,64.95,58.244,58.562,59.821999999999996,71.881,77.2,94.706,153.38299999999998,266.87,370.106,527.446,541.75,382.601,387.49,566.763,807.953,1009.041,1185.6989999999998,1347.4720000000002,1488.606,1730.763,2207.47,2682.448,3072.3779999999997,3348.407,3547.9120000000003,3767.875,4069.2990000000004,4357.876,4615.073,4800.072,4856.877,5063.53,5183.964,5285.13,5378.819,5513.94,5625.865,5811.272,6023.87,6193.066,6279.124,6463.828,6638.928000000001,6856.558000000001,7181.008000000001,7239.835,7255.691,7284.473000000001,6988.901999999999,-9999.0,-9999.0,-9999.0,-9999.0
2007-05-01,38.89,46.945,50.342,48.358999999999995,50.007,53.983999999999995,58.16,62.498000000000005,62.705,73.152,72.84,69.043,69.87,78.35600000000001,80.149,79.387,80.64699999999999,93.52,109.85,158.655,254.54,308.481,312.563,382.684,425.30800000000005,406.834,517.852,616.9580000000001,718.94,714.1560000000001,808.709,899.78,814.674,970.451,1133.653,1282.1860000000001,1633.358,1901.07,2155.345,2329.356,2603.154,2871.4109999999996,3179.24,3467.367,3700.1690000000003,3872.123,4038.8340000000003,4092.994,4231.555,4451.438,4804.927,5023.013,5281.196,5457.017,5602.508000000001,5977.922,6324.295,6583.102,6862.148,7006.71,7164.6,7224.99,7253.119000000001,7255.637,7643.887,7894.265,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2007-06-01,42.19,45.898999999999994,50.261,55.038000000000004,54.922,59.596000000000004,62.953,59.11,62.083999999999996,60.701,57.417,61.446000000000005,60.768,69.533,71.67399999999999,72.633,64.498,65.328,63.507,54.591,67.553,139.744,219.41,279.306,379.06800000000004,504.69699999999995,514.467,554.394,600.842,595.747,626.585,716.576,844.19,992.4630000000001,943.817,1111.732,1304.693,1398.359,1623.463,1897.402,2317.021,2562.8160000000003,2882.1540000000005,3156.01,3404.3579999999997,3600.6929999999998,3919.667,4300.731,4528.121,4819.85,4906.906,5107.685,5450.871999999999,5773.496999999999,5970.217,6128.076999999999,6393.905,6635.2480000000005,6853.734,6991.139,7118.971,7196.744000000001,7323.545999999999,7404.285,7383.953,7416.53,7315.77,7324.6230000000005,-9999.0,-9999.0,-9999.0
2007-07-01,26.932,30.767,36.900999999999996,43.474,48.125,53.299,57.277,61.73,64.434,63.056000000000004,68.26899999999999,65.494,58.989,67.071,73.274,73.896,85.50399999999999,97.882,98.059,125.74600000000001,179.59099999999998,201.71200000000002,240.50099999999998,339.483,381.25699999999995,474.981,503.598,509.14099999999996,476.894,465.74800000000005,446.129,467.195,621.464,802.422,905.55,1096.212,1281.006,1430.106,1661.99,1935.995,2135.844,2436.09,2723.238,3002.1540000000005,3343.625,3553.491,3683.16,3910.889,4167.61,4468.417,4873.795999999999,5034.867,5336.085,5639.722,5985.076,6326.995,6536.499,6677.164000000001,6743.187,6861.693,6854.148,6764.008000000001,6728.26,6766.683000000001,6969.106,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2007-08-01,31.524,37.958,45.114,50.803000000000004,54.81399999999999,56.882,56.818999999999996,59.095,60.035,59.035,63.623999999999995,63.175,66.267,69.874,76.116,80.354,106.39200000000001,118.116,131.407,174.229,197.204,211.354,258.665,279.54400000000004,308.014,321.619,340.51300000000003,382.04,421.23199999999997,436.744,475.88,576.0930000000001,629.396,750.8989999999999,869.673,997.835,1158.952,1355.105,1548.1770000000001,1819.5020000000002,2083.169,2389.874,2552.7110000000002,2785.1240000000003,3029.1659999999997,3298.821,3492.015,3641.7009999999996,4075.6020000000003,4394.665,4791.789000000001,5244.2880000000005,5552.302,5830.914000000001,6086.286,6320.101,6457.705,6545.518,6651.601,6712.045,6776.071999999999,6861.225,6962.389,6976.74,7069.151,7212.522,7249.187,-9999.0,-9999.0,-9999.0,-9999.0
2007-09-01,23.636999999999997,31.238000000000003,38.582,43.211000000000006,48.25,51.216,55.531000000000006,60.415,61.692,62.995,59.978,57.68,58.994,62.02,62.911,61.961999999999996,61.08,58.611999999999995,60.55,67.597,74.862,90.679,127.56,154.464,171.834,182.78400000000002,197.524,235.653,288.414,336.991,420.466,521.308,616.052,752.7769999999999,895.7339999999999,1040.991,1150.68,1448.8239999999998,1754.1789999999999,1978.914,2229.379,2304.147,2534.881,2796.453,3127.8070000000002,3311.615,3646.202,3812.2929999999997,4080.653,4410.008,4626.727,4763.674,4860.244000000001,5026.708,5349.965999999999,5755.4130000000005,5983.51,6281.727,6417.632,6492.4490000000005,6501.977,6539.803000000001,6530.2609999999995,6491.575,6358.855,6223.154,6106.257,5999.213000000001,5925.656,5781.01,-9999.0
2007-10-01,19.579,33.964,42.93,45.183,47.14,52.769,53.129,50.486999999999995,49.603,50.181999999999995,47.748000000000005,45.9,46.614,45.257,45.343,46.494,48.193000000000005,49.903,49.2,47.395,51.167,61.403999999999996,99.823,117.648,169.882,208.685,261.839,283.491,295.884,336.167,394.496,481.81699999999995,694.092,809.8430000000001,943.635,1042.323,1217.428,1475.065,1673.125,1932.672,2177.866,2424.386,2670.368,2875.9309999999996,3025.572,3226.028,3347.395,3477.902,4002.04,4311.001,4484.432,4678.846,4820.67,5093.124,5123.859,5101.415,5204.085999999999,5351.441,5339.168000000001,5514.07,5513.23,5560.799,5627.111,5585.512,5310.3369999999995,5422.865,5403.749,5514.441,5933.148,6295.635,6309.701
2007-11-01,12.187000000000001,27.275,36.254,38.484,39.545,41.0,43.358999999999995,45.603,47.391999999999996,47.058,46.556000000000004,45.35,46.373000000000005,46.835,46.799,47.345,58.632,66.057,64.756,75.327,86.859,104.914,148.188,192.542,197.457,216.988,280.007,306.888,289.177,308.20799999999997,484.34,590.273,643.739,799.3510000000001,1000.8760000000001,1280.0810000000001,1613.329,1929.454,2037.524,2220.81,2463.051,2777.704,3024.7070000000003,3243.0609999999997,3464.7790000000005,3715.488,3893.7340000000004,4134.208,4451.62,4548.512,4668.616,4680.893,4737.321,4858.75,4927.373,4869.248,4861.532999999999,4917.55,4733.734,4767.960999999999,4812.479,4622.876,4629.892,4611.543,4643.282,4570.094,4478.4,4553.7570000000005,5370.24,5278.478,5334.05
2007-12-01,12.972000000000001,33.208,41.075,45.873000000000005,47.15,48.662,50.92,48.836000000000006,48.02,48.797,49.198,48.714,48.345,46.821000000000005,45.77,45.805,46.376999999999995,48.18899999999999,49.727,50.698,51.496,59.662,66.532,88.618,143.011,220.17700000000002,248.63,297.356,345.871,555.07,698.265,646.585,760.7139999999999,939.565,1373.0479999999998,1601.652,1618.256,1987.487,2364.4970000000003,2590.931,2738.8740000000003,2983.382,3273.5959999999995,3506.703,3849.369,4224.221,4376.404,4574.561,4795.627,4881.345,5113.213,5271.41,5350.225,5453.898,5429.59,5333.115,5146.346,5175.992,5048.773,5021.326,5010.383,5025.214,5004.27,5023.462,5003.952,4974.965,4921.593,4609.584,-9999.0,-9999.0,-9999.0
2008-01-01,23.072,31.596999999999998,41.747,44.343999999999994,47.225,47.57899999999999,48.153,48.67,50.108999999999995,51.568000000000005,52.396,55.403999999999996,55.596000000000004,54.42,50.083999999999996,49.513999999999996,49.977,50.153,56.121,66.711,90.899,122.46799999999999,168.775,248.66299999999998,291.05,313.108,387.139,342.566,422.925,624.5930000000001,779.0369999999999,772.915,738.3860000000001,1113.721,1356.025,1584.977,1889.995,2167.363,2429.548,2803.244,3075.2209999999995,3357.7790000000005,3808.8520000000003,4080.978,4298.707,4522.166,4702.667,4877.188,5110.714,5258.7119999999995,5441.592,5586.795999999999,5527.499,5466.977,5602.9169999999995,5780.616999999999,5751.974,5558.512,5403.935,5369.419,5253.999,5031.289000000001,5048.437,5023.428,5203.053,5496.94,5855.259,5364.5,5481.304,5421.69,-9999.0
2008-02-01,15.839,39.695,45.382,46.887,48.36,51.021,53.083999999999996,49.542,50.852,51.255,52.282,49.907,47.221000000000004,47.32899999999999,47.25,46.352,50.088,49.18600000000001,47.422,49.667,61.193999999999996,81.056,103.531,159.765,205.226,269.888,275.379,353.25,349.709,311.29200000000003,345.13300000000004,523.2919999999999,646.9209999999999,799.498,1043.14,1185.029,1582.217,1884.783,2108.83,2418.887,2842.114,3041.469,3329.077,3547.8959999999997,3440.673,3606.433,3866.4359999999997,3810.032,3977.355,4445.855,4625.215,4591.191,4704.1,4720.165,4884.967000000001,5050.495,5047.556,5027.168,5139.532,5180.726,5197.247,5190.380999999999,5089.186,5265.829000000001,5565.496,5504.88,5383.227,5294.161999999999,5615.312,-9999.0,-9999.0
2008-03-01,27.436,35.415,41.928000000000004,46.425,48.905,50.44,50.917,52.383,54.178999999999995,53.828,50.628,50.696000000000005,55.622,56.321000000000005,56.832,67.687,115.845,188.753,213.922,245.715,275.785,326.60400000000004,424.01199999999994,415.176,361.209,549.638,547.7869999999999,464.116,404.775,560.643,874.033,984.238,1202.836,1552.125,1759.5870000000002,1866.9579999999999,1988.339,2108.6420000000003,2362.205,2834.1209999999996,3333.097,3496.0609999999997,3906.508,4339.894,4573.077,4694.843,4719.887,4842.117,4929.34,4955.427,5062.806,4973.762,5051.995,5140.462,5109.116,5276.779,5571.340999999999,5928.670999999999,6268.684,6569.883000000001,6611.366999999999,6527.121999999999,6452.257,6380.085,6280.736999999999,6312.151,6318.975,5940.705,-9999.0,-9999.0,-9999.0
2008-04-01,40.735,46.571999999999996,51.74100000000001,54.542,57.29,60.788000000000004,63.028,65.539,66.345,64.067,63.901,66.61399999999999,79.748,83.671,90.986,102.603,120.664,153.04399999999998,191.71900000000002,245.833,341.426,383.81,415.806,565.731,640.9169999999999,636.227,566.813,593.502,598.924,626.023,886.926,1044.772,1153.5919999999999,1208.13,1393.317,1462.815,1806.53,2030.704,2265.637,2602.857,2934.64,3255.1620000000003,3504.815,3755.829,4009.137,4234.141,4490.939,4782.201,5022.516,5147.053,5239.579000000001,5321.906999999999,5612.3330000000005,5808.714,6013.959,6196.328,6129.28,6176.513000000001,6299.893,6572.704000000001,6748.326999999999,6925.645,7024.175,7067.937,7210.724,7203.118,7236.9490000000005,7501.225,7468.630999999999,6941.93,-9999.0
2008-05-01,49.201,61.806000000000004,63.445,67.418,65.942,63.864,62.915,62.656000000000006,64.348,63.23,64.033,60.82899999999999,56.838,57.211000000000006,57.222,61.162,54.992,53.803999999999995,53.427,62.923,88.695,99.52,135.988,234.644,340.92900000000003,430.56199999999995,500.899,522.965,452.56300000000005,477.44599999999997,610.774,643.9590000000001,780.3330000000001,869.9,984.559,1322.934,1570.829,1814.233,2057.695,2348.902,2567.676,2782.616,2987.192,3231.237,3449.2870000000003,3661.833,3836.7,4114.766,4405.205,4809.9890000000005,4983.556,5196.592000000001,5345.723000000001,5472.424,5622.503000000001,5772.581,5927.88,6198.161999999999,6402.274,6443.015,6673.88,6917.285,6629.616,6736.488,6748.8769999999995,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2008-06-01,32.688,42.739,48.715,50.658,52.336999999999996,53.523,57.343999999999994,59.983999999999995,64.112,71.297,76.642,78.03699999999999,70.053,72.53,92.33200000000001,96.11399999999999,98.583,101.464,127.22200000000001,149.234,197.11,246.572,275.423,305.5,425.714,456.892,450.213,492.665,638.545,490.72,613.314,688.455,714.092,805.763,1086.2069999999999,1228.744,1377.078,1702.642,1917.229,2095.343,2383.861,2593.488,2868.75,3079.5209999999997,3374.98,3613.506,3879.092,4002.611,4314.157,4778.634,5058.877,5429.642,5706.357,5763.9,6009.106,6147.121,6345.753000000001,6619.986999999999,6771.06,6902.312,7002.349,7079.993,7251.599,7304.12,7363.034000000001,7414.464,7443.438,7502.901999999999,-9999.0,-9999.0,-9999.0
2008-07-01,36.775999999999996,44.683,48.251999999999995,47.245,53.576,49.427,50.568000000000005,55.012,60.623999999999995,60.736999999999995,60.99,62.486000000000004,60.93600000000001,67.47,77.002,75.572,77.436,79.502,75.063,83.676,98.67399999999999,140.681,152.632,192.71400000000003,297.135,284.094,319.652,407.01199999999994,440.314,447.149,452.931,548.578,643.064,746.165,866.416,979.8960000000001,1193.323,1326.164,1531.41,1743.55,2061.804,2339.891,2634.223,2905.675,3142.2340000000004,3413.9570000000003,3650.2059999999997,4010.736,4393.39,4629.057,4732.853,4934.025,5437.143,5749.545,5816.076,6029.014,6221.967,6342.544,6524.185,6603.799,6705.776,6733.1630000000005,6836.52,6917.994000000001,6887.246999999999,6790.148,6681.196,6684.178000000001,-9999.0,-9999.0,-9999.0
2008-08-01,28.143,38.85,43.428000000000004,47.285,48.035,44.728,46.49100000000001,49.318000000000005,55.547,58.2,58.659,65.49600000000001,67.556,65.681,61.303000000000004,61.813,66.24600000000001,74.027,85.17200000000001,100.2,108.49,129.024,168.967,217.925,254.93200000000002,322.38,364.35699999999997,387.29,384.75800000000004,403.535,455.406,531.822,621.222,755.6189999999999,940.752,1074.873,1267.052,1462.045,1614.3570000000002,1801.326,2024.269,2249.288,2475.452,2755.835,3023.435,3292.817,3541.525,3640.4570000000003,4136.298,4630.306,4907.795,5247.177,5353.488,5361.491999999999,5301.892,5428.6230000000005,5542.138000000001,5714.411,5867.658,6006.536999999999,6142.28,6299.991999999999,6399.618,6541.315,6484.798000000001,6421.763000000001,6437.775,6496.135,-9999.0,-9999.0,-9999.0
2008-09-01,25.594,32.221,39.128,44.994,49.893,51.513000000000005,52.787,55.196999999999996,55.63399999999999,58.611999999999995,60.498000000000005,59.676,67.314,64.699,59.711000000000006,59.993,61.773999999999994,70.15899999999999,81.81,82.20299999999999,110.413,147.282,166.733,186.044,183.55900000000003,218.83900000000003,260.779,276.997,318.216,369.13199999999995,430.38300000000004,535.932,646.5,714.569,781.1569999999999,953.056,1172.902,1391.4229999999998,1638.996,1908.3929999999998,2063.103,2298.958,2493.155,2631.2729999999997,2825.583,3050.3920000000003,3503.923,3898.889,4177.318,4471.479,4583.639,4650.89,4815.606,4870.463,4820.021,4887.501,5064.427,5311.403,5490.031,5614.32,5720.357,5834.596,5957.892,6010.866,6066.876,5943.085,6176.48,5930.919,-9999.0,-9999.0,-9999.0
