date,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds,12km_ds,13km_ds,14km_ds,15km_ds,16km_ds,17km_ds,18km_ds,19km_ds,20km_ds,21km_ds,22km_ds,23km_ds,24km_ds,25km_ds,26km_ds,27km_ds,28km_ds,29km_ds,30km_ds,31km_ds,32km_ds,33km_ds,34km_ds,35km_ds
1999-03-15,-0.03522392439265936,0.012011175866273309,-0.027710450035120394,-0.08141665409238869,-0.08172587006821483,-0.05619353035887741,-0.0348536379756402,-0.1321772994189166,-0.055222851580982224,0.15548436120181547,0.33703299163506345,0.2525898658298634,0.2727557946774185,0.3388098156035251,0.4656540600275097,0.3297777908736986,0.31085807645499586,0.21213902828980324,0.18182142005770563,0.1685378748935261,-0.02667686548018359,-0.010775341380210047,-0.034347100901896535,-0.023577298210582916,-0.0013340440204411858,0.004015929518256085,-0.04553196149590455,-0.05679394085319756,-0.054092175323530466,-0.03848896037599211,-0.051240887438482235,-0.07269073259517685,-0.12634442191059278,-0.19769657450141853,-0.21604251972774366,
1999-04-15,0.01523578700970504,-0.026720264838023065,-0.11691989529283534,-0.1189935945061344,0.023552041034409107,-0.0022353560770086833,-0.1375529560543786,-0.05420928833214804,0.05712748251135659,0.09093642248466247,0.20065930717342817,0.21426061150376818,0.18562301926656288,0.24156722571248007,0.1430889209475421,-0.07178625748063079,-0.07058613560985759,-0.02279776623600183,0.04739853610676158,-0.0026097994948605574,-0.02543185701012091,-0.044503104809311834,-0.03461741917416059,-0.02493835150243797,-0.035340023314493214,-0.05265074038035093,-0.06707536963577347,-0.08940446283434327,-0.07863040137245784,-0.06328658576189224,-0.03997054097482608,-0.0331674749637842,-0.02252555403361804,-0.023769252310277426,0.13915910964550707,
1999-05-15,-0.01717305151915464,0.09923092912076506,-0.08667508683296497,-0.11484085723903201,0.027600376506786015,-0.1039260969976906,-0.3064583384434253,-0.22066472714449442,-0.3388875821686328,-0.3990445793437219,-0.2532161381968299,-0.1878631375080698,-0.01768153637853646,0.11775553670066322,0.11238151440268497,0.1728330696310131,0.07027727220555201,0.028934173605041528,-0.008933598588641628,-0.04022001671302808,-0.12533681717971756,-0.09830153998738676,-0.05931223572938687,-0.04650684792709447,-0.08978974278708196,-0.09459354437593902,-0.05773668863922185,-0.04379401817836838,-0.04847988173287064,-0.06401830099863617,-0.08541105701782453,-0.10311659192825119,-0.09918183336116206,0.042793572016558964,,
1999-06-15,0.06581740976645424,0.012480817506852412,-0.25148482182138154,-0.12449949832619112,-0.043484210217665444,-0.03593358125054042,0.0210107356710091,0.13800085114065727,0.5626171226642395,0.634717468517921,0.4287103414745162,0.5306781028406435,0.39225841624642194,0.05412994065556558,0.05245043022820792,-0.0089732596861354,-0.005207337409672148,-0.11276891731593036,-0.06407700632226457,0.0011527733128108033,-0.03901579028054565,-0.07224085413633237,-0.046957569498235735,-0.046687945381345554,-0.02107410333670812,0.006978338913315246,0.003083300945718328,-0.011995052465611946,-0.016566990262712144,0.011970679744766139,0.023007787460960424,0.05488519759708671,0.058636446719064025,0.034818986671278813,0.06689827906600933,
1999-07-15,-0.14967650307716585,-0.14961231844490558,-0.15242833451788676,-0.12767654094923073,-0.06308647033546869,-0.05206496906979888,-0.10855971065766792,-0.1508539347046614,-0.1856404298576822,-0.15146563621308282,-0.035756364025848864,-0.009687851718881271,-0.07053663961982778,0.03329346470993996,0.058072133288954025,0.00022974245870381875,0.015337728820986786,0.0573391130376794,0.0064743779088797734,-0.016065495633157102,-0.009554797734881283,0.0029310852752392467,0.013100692360613165,0.024278376449389804,0.01762388678312701,0.012175648095482787,0.011220615482373379,-0.03326554474884134,-0.04645453687092806,-0.0506324015145414,-0.05233138069243173,-0.05421075518191022,-0.06403572097002752,-0.03601301599883184,,
1999-08-15,-0.2550188268932605,-0.2489907042227257,-0.15970457902511076,-0.01608823231812213,-0.049881436314363106,-0.03866737873123738,-0.04878048780487809,-0.24961916917122995,-0.18774896236663954,-0.18080188743947423,-0.36417431246411447,0.12249283667621773,-0.10544437271357869,-0.21938377845292445,0.007515935686423806,0.1640477523335893,0.06746116194935083,-0.039526668375004535,-0.016319478920507623,0.008676665762847298,-0.01911370312034388,-0.033012817482453514,0.04076290553651964,-0.018242631699273693,-0.07876028183484385,-0.04570067004621562,-0.0026891920875061954,,,,,,,,,
1999-09-15,-0.1045709520921771,-0.055359121853395955,-0.16716224252581485,-0.2333314672787326,-0.2257733312639534,-0.17208829319808597,-0.04693151324232877,0.07365384921836395,0.2133902096446966,0.1972735104819501,0.1354812242685306,-0.009696848524229749,-0.18642939713455006,-0.22203848466626575,-0.28438440090982464,-0.1620336209352787,-0.0663794908612282,-0.07303003760144389,-0.05707414961240623,-0.0851087235524915,-0.060160127271784214,-0.02373724455453534,-0.026180133409998106,-0.030251526153289326,-0.019188232313202457,-0.048824341534937976,-0.02611894354491155,-0.017074814648393697,-0.04250981541971511,-0.05217022624295685,-0.058373134499307096,-0.05755484588517646,-0.029092624626513627,-0.0020161290322580345,-0.002241488686826115,
1999-10-15,-0.3460704058314772,-0.041840001742425866,-0.07959616967806234,-0.10152412431712807,-0.21761095315379067,-0.2333406581332749,-0.24146391331016154,-0.2656324288154395,-0.30964560409229736,-0.47410636442894516,-0.5616104107360715,-0.3021583667536245,-0.0663589151759955,-0.13573111999180243,-0.08681743996269521,-0.13165193931218436,-0.1554030281182406,0.06475332177931833,0.049665871400382006,0.08430224433326787,0.036668442621577674,0.022385128093579273,0.0685022582635184,0.04954128440366967,0.08104189115483382,0.04486860971904782,-0.006452472272390783,-0.01980859897262672,-0.027233525599514228,-0.027947547801975517,-0.0423481135000695,-0.0207370148939055,-0.05687110157771445,-0.08838695351820769,-0.12258704146497938,
1999-11-15,-0.3192033619587064,-0.20776718055918478,-0.2085958995295998,-0.10915247013697314,-0.06062258931702193,-0.03765315126354316,-0.054375080365179254,0.281969655919805,0.1944075294460322,0.04099752559312969,-0.018746405980448463,-0.07990923586409905,-0.06712875298345125,-0.03795168016095776,-0.051639782074564496,-0.12493983359691939,-0.08702622881653888,-0.01010112957596564,-0.0105385399028549,-0.015299768724426118,-0.0026946873084847996,-0.015811475361095145,-0.012088255774155666,-0.039021465403525586,-0.08404140032353798,-0.10306012940690229,-0.1412730568290862,-0.13719568170969018,-0.17876692595793714,-0.18032631199073104,-0.22687766854572805,-0.23262198372365753,-0.2487332435379385,-0.24921595148560474,-0.29150731691899234,-0.1072045204834407
1999-12-15,0.30702708127728634,0.0196985721840296,-0.006251253593635156,-0.0374343073994708,-0.09220727321166897,-0.11189583207307509,-0.19599596231493946,-0.322229084171904,-0.25561982735605576,0.007317813603464024,0.10264940802499915,-0.0021559240353825762,0.09379695213565149,0.2177296544693969,-0.11760965269851616,-0.07888507598571336,-0.1736645135822347,-0.1728897631061318,-0.20448496765588095,-0.16652956609834882,-0.09220954693000985,-0.06920430015601949,-0.029836638463013435,-0.008918643043287523,0.01752767240116348,-0.07474917506858278,-0.15563508446214147,-0.22519689596465758,-0.2855130951394722,-0.2823304966667381,-0.2867057922939524,-0.3168205107351985,-0.3533789965628941,-0.3844004373709148,-0.34990262450153026,
2000-01-15,-0.2391228910884545,-0.0657648938803989,-0.08779860217670968,-0.06295665341661914,-0.13103486579930307,-0.18669634025717127,-0.2987625021190031,-0.40133856450496197,-0.5346814524896717,-0.6781332558750708,-0.7579202575229712,-0.5641224331654399,-0.17501807337791456,-0.05828769722930103,0.3155016720081258,-0.03401964639865374,-0.22038950791176048,-0.27075667675931075,-0.19846372786036393,-0.1432010190023136,0.01248277417253394,-0.06070494268707255,-0.18361793248340247,-0.27803780704618847,-0.392394442662192,-0.4348301149376983,-0.4123833771219873,-0.3916145707818872,-0.4015459161404032,-0.40341005967604415,-0.38608471122587074,-0.3495406697686369,,,,
2000-02-15,0.08021422284546424,-0.007051517046557244,-0.04184382281808041,-0.09200009600844859,-0.14822789659317565,-0.19918262633494435,-0.2559604735219022,-0.375985230419655,-0.5054870925813192,-0.6812016503352243,-0.7575173945482623,-0.692882700734117,-0.3973536487570168,-0.3610654775874208,-0.14247511513890979,-0.2313021722918521,-0.4155890558288431,-0.3004152543432853,-0.26485177131217474,-0.14136724768754355,-0.22461354304132183,-0.15975784259768858,-0.17457983895218707,-0.05307238838080566,-0.0698868283869077,-0.08931091874083656,-0.14712382395655746,-0.0915766562001572,-0.06579402425093528,-0.09205154645391997,-0.10443172846492987,-0.13613106286821083,-0.050202869290054436,-0.06151166840822007,-0.1445418621881946,
2000-03-15,-0.03713122470687493,0.019999423924418988,-0.02565269437381906,-0.07216917074432538,-0.0801673600038364,-0.07141621535308908,-0.1259265719019796,-0.18200634745411892,-0.1483649439660417,-0.10562093113999961,0.02711650531543205,0.19152937863335537,0.04424178442570474,-0.11790615558225055,0.007363343169411844,-0.04379726041524701,-0.2980611173165728,-0.125874776150295,-0.10877171831202029,-0.01780317422475855,-0.0180918083256526,-0.0457009770287116,-0.0895103193393189,-0.08034274304146047,-0.01393970602849374,-0.004532598813002653,-0.001446358236122766,0.036011033527222645,0.024869907764226984,0.045071097346041096,0.009948153801615638,0.005991202790838613,0.05050893397795116,0.032984714400643524,-0.13089459554736022,
2000-04-15,-0.06555220665154465,-0.10735398439347367,-0.12491266639961986,-0.08297022148149637,-0.08119256251335757,-0.08652349464567863,-0.04976288333860244,0.1395711394343855,0.20679773242062835,0.05111944154758225,-0.013255398423756986,0.06565074778398225,-0.10255378372486866,-0.13420029382342963,-0.09490058332810655,0.06698118077810465,0.06649612564510614,0.0006984650320599064,6.656691277102809e-05,-0.02570639361453282,-0.07861845720394446,-0.10195841818136098,-0.09300287311613827,-0.07193626493790521,-0.06422442786660233,-0.06934487757412082,-0.07879552830869088,-0.09999640544933897,-0.1617999213695986,-0.14265586826078067,-0.1200455275843599,-0.12470869811677282,-0.12133712322151055,-0.18743209185102222,-0.16949711459192077,
2000-05-15,0.0993154797646211,0.08301808355851185,0.05038066168473491,0.10128286643976524,0.1304919891096423,0.15213625866050798,0.12592901469253592,0.3101346330650749,0.3145000557075477,0.3803533804785448,0.15433655010625255,0.08787031059464845,0.0014252120002849961,-0.1254696888365569,-0.2745546416848006,-0.2723720061475132,-0.10931018085821555,-0.12167073002438013,-0.019424946511016877,0.0106745881841182,-0.030157045262785485,-0.07279499355868065,-0.10025215821000709,-0.12139836089777178,-0.13878326412737585,-0.13180664214289411,-0.11585340574603059,-0.11837518276961542,-0.16128358400822737,-0.15540891293827822,-0.15426759932462702,-0.15878923766816147,-0.1863416263149105,-0.14217200940098546,,
2000-06-15,0.26913950293493183,0.19906327339820637,0.18937894119372337,0.11515992610860526,0.10085717357520547,0.07087261091412271,0.03145114620117876,-0.013553770166230486,0.15543181453124155,0.1796964804649663,0.12613143820666403,-0.17476964884718266,-0.2984871200763256,-0.3546061360293739,-0.4099941211052322,-0.27299647051785686,-0.19794552529182877,-0.09955113123598508,-0.03547730250042719,-0.05938243822921042,-0.07550206959987732,-0.05334932796886163,-0.05471497834007519,-0.09929508094884527,-0.11628759316616255,-0.10935420112137477,-0.04053633890400319,-0.03832300331647913,-0.04810565821347049,-0.0802088277171334,-0.07143279280262212,-0.07810506002095816,-0.03916651434838257,,,
2000-07-15,-0.09839040555467894,-0.018528630191838744,0.04492774224117521,-0.008397570316114926,-0.021515154543365205,-0.058845620220944785,-0.03502980180951635,0.01014342328741249,0.1532733081614871,0.15309964118134173,0.09629047806062331,0.3510991437648701,0.17361795707894112,0.015194375359925037,-0.05459295497792539,-0.0965377811473339,-0.017678226400812465,-0.08241413804601525,0.006785722839146504,-0.009686961154023996,-0.03265650908863397,-0.00991212695616462,-0.021455860181213957,-0.07740414428960898,-0.0775194952523589,-0.03922791243753262,-0.05748088217252756,-0.04110534480043675,-0.01727882164101594,-0.03439941996294216,-0.0650628411831914,-0.10131903174373078,-0.1084663511670809,-0.10994764397905765,-0.060763395935585905,
2000-08-15,0.2766244487848097,0.13160471035775217,0.09965534219596259,0.15122938379034695,0.08498475609756108,-0.005283670617110102,0.029845956354300374,0.0836455459947572,0.03568344522131541,0.07918741341234246,0.3088199107111472,0.2893982808022922,0.03098773402194967,-0.1184723304754482,0.07677671011321477,0.01934568367333653,-0.01482584947151886,-0.03024673280374861,-0.08251087237126918,-0.055606296291010944,-0.03333191435017672,-0.01211783133365467,-0.018900219755416427,0.0012996896403775066,0.0022830905435657694,-0.058589864551516914,-0.09019517265273141,-0.06350056277387398,-0.0714926712533653,-0.07172142980885832,-0.08256421299333482,-0.07620026847171074,-0.1053107618240475,-0.19398498979889223,-0.18701633705932919,
2000-09-15,-0.09004194461289677,-0.047707003008074324,-0.0325458182407957,0.023064434865364105,-0.037439858645431576,-0.11406928382377862,-0.14318632598296574,-0.20481889312064766,-0.2500303455929528,-0.36778890822170035,-0.31211814865280635,-0.48391772673880995,-0.3896031106596139,-0.18150287775964266,-0.13993139628732865,-0.11509435340702388,-0.12860091537287982,-0.10509047091332302,-0.0317338509456958,-0.026896703457885515,-0.02142523647304999,0.0028506233003959313,-0.0048258923081525296,0.042578084405244195,0.04997705903702712,0.08852310469442878,0.10201317490611342,0.10961332035248,0.08187228272073821,0.07323651558261776,0.030964734448911242,0.014478142947271167,0.003554017927347053,-0.018865207373271922,-0.030154366673715485,
2000-10-15,0.22926730496659062,0.052163875155184926,0.02714589020321502,0.035440481109121784,0.0006711491293365785,-0.013733999890128109,0.09180126763443056,0.17205796897286457,0.40175909910573027,0.9566870095902352,1.0199267995119965,0.6042258822307875,0.4997114829774955,0.19702838405574344,0.02496619258568444,0.044106279461024606,0.19236337418889682,0.09311149624494501,0.0025103430023701184,-0.028151988596662868,0.0075695889502097775,0.008457325407363823,0.027779997506800474,0.005504587155963215,-0.04113953519309295,0.1300415962747911,0.1381894684056085,0.08253289705157983,0.12116785389778267,0.12344751891860678,0.14856475586665555,0.14508380645452762,0.09756992464226286,0.08984259350636543,0.06811687175599218,0.04146576663452266
2000-11-15,-0.18376160656445692,-0.06872223673895998,-0.16246560752640454,-0.21079922811919152,-0.20438695601355822,-0.17513127251160837,-0.171981483862672,-0.2625474126253046,-0.32660974677322463,-0.31619038377565395,0.09994249568717672,-0.0103642830859805,-0.05286103062275969,0.10683746815725864,0.24890503151372734,0.26339132228563555,0.23662189719429028,0.13116092022000098,0.07977094061075565,0.033607737219194446,0.06116478243864564,0.023443678680375103,0.004641158489809189,-0.0343266578726466,-0.053594257982440774,-0.0332929298542348,-0.05448342040729281,-0.07039712848382465,-0.10904638432728328,-0.07946969553077932,-0.11569902602829234,-0.12539535875475313,-0.12588459153785306,-0.05007506056867671,0.028224659439299735,
2000-12-15,-0.09673318501915254,-0.07459677419354832,-0.07093668516413722,-0.1201800486035459,-0.11342746769681622,-0.18376081301796637,-0.14194145356662186,-0.15744541722672273,-0.08502269288956128,0.012926006998258618,-0.16610320164864012,-0.14768079642370247,-0.024898046791156828,0.06131785210370253,0.057753138757541025,-0.09275159324882706,0.031665434674076606,-0.06223894637817484,0.03501493528045161,0.16249447989817017,0.17679835666697816,0.15325183269571901,0.08595587699138232,0.06737168045710876,0.10547774830349729,0.14099372101294902,0.1718435099119349,0.15764699073515873,0.003509000319538398,0.06435017470150699,0.10117376881857629,0.08117477228366946,-0.01337751292005644,-0.06584862106669893,-0.07400537883705831,
2001-01-15,-0.278648974668275,-0.09180527109450615,-0.07333356514482399,-0.09839106568237728,-0.12128743803718468,-0.09789193867457976,-0.12863197152059655,-0.04823447957535207,0.012393998695368641,0.03536799590577773,0.2101338548988448,0.3752421542037968,0.3314544550876559,0.2102053994370863,0.3045281041143921,-0.12142624566032803,-0.12672920851900857,-0.04385548057731732,0.004223605324371476,0.10017936520315046,0.013199368595124269,0.026304548384243308,0.008719134394574024,0.04248757301984686,0.07317449349751964,-0.012159161746268778,-0.07833966438640293,-0.08779042569780138,-0.07775438829125993,-0.10520034100596763,-0.12341147008041818,-0.09398603195580137,-0.09150199971971568,-0.12774168956371196,-0.09891560584629888,0.26268796992481186
2001-02-15,0.035609326749511415,-0.049382183598214405,-0.06883413766827529,-0.042699757578666786,-0.06991981611867722,-0.07818745898216119,-0.07361474947773337,-0.12997940779663442,-0.27534181213906117,-0.3630737493553378,-0.3169885308764076,-0.06936161799128755,0.07417802726543712,-0.1133536728467496,0.06520314261494202,-0.06649185691260309,-0.0031795985982338328,-0.015784668109216998,-0.03969831264279218,0.08262106832223327,0.04343624134733792,-0.005153794410811504,0.022018777774065006,-0.006185612216652648,-0.027511567432945267,-0.013427566667919704,-0.04605512407652976,-0.02706902897753871,-0.04549408398746573,-0.04674035614571467,-0.09425894485317216,-0.03793075619401183,0.05414377511599437,0.05357018460466737,-0.1639911089157817,
2001-03-15,-0.42971720604956537,-0.06163048591975267,-0.10024633709599226,-0.11448341273091768,-0.11009075323990275,-0.16586605633990234,-0.2003720822069126,-0.2497738527819941,-0.13606315817933567,0.35865524818762456,0.41676108031831527,0.3387544505461349,0.11049210770659228,0.11628828785102654,0.15897218858623033,0.3814903075863441,0.2969874797859396,-0.0021807535748460008,-0.004403258466065844,-0.0029527094648120616,0.040027175720489264,0.10179073610560806,0.0484306796923717,-0.021509210396392784,-0.021612717685569063,-0.01971059809503374,0.031740576957209554,0.06116173072617685,0.054590883216716325,0.025678319444681876,-0.0500894807484803,-0.09601092067344172,-0.10512201920396748,-0.079307278655206,0.09580497328958427,
2001-04-15,-0.03512206237247392,-0.05698746748640343,-0.05757962495458644,-0.0067468524728418544,-0.09397307116905318,-0.052443092047516036,0.05085045842554555,-0.18007767627591484,0.3922586942647259,0.7084660409444086,0.7759602199537379,0.5386387598110041,0.46235558462028625,0.575546524135795,0.436960839657948,0.19459766417676327,0.36801909662834453,0.4735493609541494,0.1462764494945254,-0.07866456060490565,0.019767012019062512,0.04674560675767406,0.024105133231685123,-0.021311969292911133,-0.009541897604938331,-0.011173554156654846,-0.002848900108185962,0.038633431717516147,0.04345223203116591,0.06128811459233672,0.04837305838243181,0.04641934874346523,0.08749732781213136,0.06668160179221481,0.021187139323990082,
2001-05-15,0.11684880509186991,0.13943878611515292,0.11400554327614632,0.05484908553689658,-0.03634505025151076,-0.10710161662817563,-0.12502146238563616,-0.19217642095187715,-0.24264969856026927,-0.29138243945178044,-0.1229101766305385,-0.13435191162757354,-0.11472065844794418,0.02490000173157184,0.26485449784236337,-0.0660948330968325,0.05407709839801934,-0.037030222181333075,-0.060089085745029615,0.006731000377760319,-0.0052475436161236975,0.03112316125937235,0.00832452431289632,0.002341988171367533,0.007399359806530223,0.006016527641055112,-0.003662092505838749,-0.011001521684940608,-0.00670073274199774,-0.0008798557036645959,-0.009387290976484965,-0.007802690582959737,0.014192686592085635,-0.007408644611732085,,
2001-06-15,0.06656675409017081,-0.023036732811155196,0.08190350491274365,-0.038192849038380466,-0.03611466773528286,0.05541381994292141,0.061851165097849464,0.0347291180377338,-0.0025700058895968087,-0.029848240232482927,0.1274762333322989,0.3205525596931483,0.16409976829766915,0.05279289100988389,-0.1654320987654321,-0.02958184609862615,0.17250027793218453,0.10496593090022044,0.07586717548556142,-0.007458930421200732,-0.0055955848535948665,0.007622146681445712,0.01278939667785516,0.033376423223577374,0.040865435165964144,0.09362268565205106,0.08838580126959446,0.08412847278856092,0.08531246439034419,0.06628697990824226,0.06331346689760844,0.05893155431974506,0.028236154267958273,,,
2001-07-15,0.24548287833359628,0.1357431473189909,0.16220800758114182,0.058408891776681585,-0.001768779542116051,0.03337123543463983,0.03293409800232093,-0.007949613134553965,0.09406912576241647,0.4605354678443282,0.3687386197293725,0.30368565770540373,0.3752180177447482,0.14221707516184762,0.12028285594066584,0.12342913593861272,0.13484253929048076,0.11444259197510297,0.10724635367187445,0.005530399674764908,0.06137721740762737,0.05012602178822985,0.05511658884318702,0.053178419740952686,0.021184989772250255,0.018344075359444725,-0.004400796484395792,0.005672128840748418,0.03493532244358427,0.037863530169982944,0.036435191062587434,0.03946895148518574,0.028515280340098082,0.012922133455705842,,
2001-08-15,0.3740007651571593,0.40602127679412214,0.28502215657311675,0.15307092987959103,0.046176321138211476,0.11436590271228408,0.04460847240051341,-0.042309961985535535,-0.10880525919942056,-0.3138279631839567,-0.3190846134917566,-0.21251193887297049,-0.14633096621476224,-0.2487473555283376,-0.14508610027590133,-0.18916068894588145,-0.10676030361069735,0.03042976900830979,0.03293683102647098,0.0213848415224122,0.01562300455493597,0.00017333698916816985,0.02022314109175469,0.04583989702699906,0.00797179114795064,-0.01152351558377183,0.0009997855245571594,0.0085308505716982,0.03499850433742156,0.030334797730998078,0.038375056964148876,0.03975666181132741,0.038016422980778244,0.03592247158262925,1.9092399391662197e-16,
2001-09-15,-0.15794926217909833,-0.1178954034513695,-0.10336811374817528,0.00990874993002298,0.008822721791764673,-0.025736971798850025,-0.08193326332983318,-0.14984144184341794,-0.15379146508522767,0.40969981586904747,0.8599915022050317,0.7344363081998351,0.2885183498557933,0.43646379177046646,0.28563174114021556,0.1342134293792326,0.08349038260193235,0.10578249234179098,0.10738131096547567,0.0823768838693119,-0.01926369122758488,0.005038232680864938,0.049681431282550544,0.07409009081492049,0.10484704883343478,0.05668346943216657,0.03871667795358007,-0.02185942401624272,-0.016625511386803,-0.0027482210632243788,0.012495848079808339,-0.012513902529447297,-0.02494102846359455,-0.01605702764976964,-0.016197927680270858,-0.13543802104687708
2001-10-15,-0.06329004078562948,0.05188073094766191,0.010247411066337447,-0.021255107193683273,-0.024393220173522436,-0.04979948360160423,-0.11960744224085053,-0.1626195213861839,-0.2378831928752804,-0.40882301656495207,-0.464416429442863,-0.45603447157003996,-0.4570109636468553,-0.4096116405369402,-0.28419678246677543,-0.2792336723403609,-0.15180389329488084,-0.010948584633160088,-0.04717498842128622,-0.10699712121635616,-0.06953366104727708,-0.016612719427823747,-0.05241792418755257,-0.07231025854879074,-0.06552393875297642,-0.01741932736126288,-0.009610148442121632,0.028446274013088437,0.05368895046761352,0.030177343885390836,0.0224902194924033,0.03349246268993863,0.029832632440518255,0.009276620941478434,-0.051437569254096954,-0.06878817100610748
2001-11-15,0.20596980216932712,-0.05960935458583752,-0.06361498180527202,-0.10148101670435275,-0.15214088128725597,-0.15911819588896445,-0.12337662337662336,-0.1354477106475209,0.1885092206586444,0.28072388530396386,0.00023001725129397494,-0.10943824359131608,-0.021234246056559995,-0.11045577712514795,0.07565431043691898,0.006876160352059109,-0.07272343717038172,-0.10835649654030415,-0.05597491055627219,-0.061499894874739065,-0.04493506573497225,0.0007254606972746695,-0.012645902916287798,-0.03724067634008871,-0.06690958207033008,-0.07520951345644222,-0.05053843693357503,-0.020205265670326177,-0.029530394698934034,-0.011776102110201239,-0.01498184249312459,0.013015743274458983,0.0161417912043273,0.07549160956613517,0.16173077530895422,
2001-12-15,-0.04073064249033995,0.002148334214701288,0.015410844420672545,0.060826260280368256,0.01173571333422161,0.05143367007440551,0.05429004037685063,-0.05494605296617861,-0.17680875678561886,-0.3494495662038442,-0.46467680454723,-0.2235820043752576,-0.034127495170637435,0.002747338127707526,0.04498614055111706,-0.13246025632047057,0.003765640178180942,0.11158812965021819,-0.04732636562317986,-0.022669218180401365,-0.016949618001966166,-0.017629677915749348,-0.03610751776344043,-0.1096896152552137,-0.15239692400726904,-0.13969073435623644,-0.11858899976792753,-0.09940533319186079,-0.09155354627974942,-0.12220531178324157,-0.026971166113804398,0.014201772934287486,0.05184095348779692,0.042400680354756436,,
2002-01-15,0.1960936596328304,0.09896243613693124,0.0707140952977041,0.06631333207142417,0.07438314889126482,0.011807616221562522,0.0013900661129005495,-0.11008539118393729,-0.31289410741465534,-0.4238765093987301,-0.14371574679624308,-0.06063541263076338,0.03320983191758546,-0.10327150483307274,-0.12561163958832894,-0.011370892376131711,-0.038222703378556176,0.16813077894393844,0.038995479199172414,0.01177571551119084,0.041928290446243056,-0.056039025869804006,-0.029436527568886456,-0.015275207721055091,-0.004781235347827249,0.028359703865576614,-0.0025215757408145975,-0.04221066110977228,-0.13349135049421804,-0.12446717817561788,-0.14545256575775023,-0.15435514807778777,-0.17936030529413666,-0.149976970601782,-0.13399339933993396,
2002-02-15,0.06276013306878711,0.022944385741703224,0.012711068900398657,0.05777308403139493,0.01354011175545916,-0.021955730565002305,-0.03180024538249846,-0.027053894766740194,-0.20818045706576283,0.3589994842702419,0.6642201516492287,0.44819404670030016,0.2874899759422613,0.39896737854963626,0.5703112027755683,0.42731362313262294,0.2760764980384655,0.20039148978749477,0.02557185719397741,-0.08329861930167069,-0.032775867228547965,-0.06716076560875692,-0.012863777607003527,0.06250565255879349,0.10508967049602626,0.08955698257389617,0.08548809749321197,0.0779626204746737,0.09224577914251901,0.0615988566673299,0.027996115338126164,0.04369300298603825,0.016287783191939603,0.03183559735283866,0.007656211410224588,
2002-03-15,0.24928170581115278,0.00027843653087279854,0.06797518821539165,0.2540147873509946,-0.10073969285363209,-0.06726457399103135,-0.20490683410365979,-0.30917007803995517,-0.4696172927960202,-0.5949931201610088,-0.15738699194713743,-0.21353569488866098,0.14929429372135491,0.09125987404899699,0.03742020432395583,-0.031156422996600163,-0.159701915542737,-0.21829433274040036,-0.17402872119181165,-0.2680657890488997,-0.1274740832945335,0.01786870512287768,0.05937105515307927,0.08774287689117578,0.09450030565568412,0.04387998510382027,0.014361619770168662,-0.019452294356934047,-0.06819704502979657,-0.051179822384969625,0.05945864147169487,0.08581070832701337,,,,
2002-04-15,-0.16788366528912774,0.09292977063135488,0.1545921171527851,0.06268950422682316,0.018828809574695397,-0.007103985019603339,0.01862788491938056,0.10934850391116469,0.0024653042836226434,-0.04561383729342228,0.06345138994695114,0.010445546487563177,0.2552693797474723,0.30087602911446987,0.31834660979740304,-0.07106351040636658,-0.16542231211981506,0.04312938816449338,-0.009565375943875552,0.028481769512390648,0.020156657441727902,0.005696759433843692,0.0034747072429494553,0.011905691746354103,0.02385322217859622,0.01971920487717693,-0.027789397764154067,-0.044440628007940124,-0.0033596626040958925,0.015173392354848464,0.018925191930012554,0.025949486678843458,0.09889866271842673,0.04327079249509929,0.10577081615828536,
2002-05-15,-0.045034226011768944,0.0058449386821869025,0.003859242886713706,-0.02537681864083467,0.0439156705768042,0.05571593533487286,0.04238514557629564,-0.051044697170060764,0.006152589163025197,0.39987900786448904,0.4601000830216844,0.29689405351122555,0.19295588968859112,0.06249242437360397,0.03938147752000876,0.12698060087860474,-0.021701346188531926,-0.04531027186163114,-0.020238229295697116,-0.05480385086484188,-0.03879045208350348,-0.04469574872925434,-0.06131628787878789,-0.08414077404301275,-0.07662373135198677,-0.05990622247551927,-0.06429390710722349,-0.06855767334744657,-0.04941991258516513,-0.04228586511812064,-0.007211526628500342,0.01668161434977571,0.013357822674904153,-0.012944250247551255,0.030096479963120138,
2002-06-15,-0.08130385912326732,-0.05394161425669494,0.0020714180964949485,0.011786990238459204,0.02538289366942622,0.005383550981579216,-0.033954955061354944,-0.06619553022194151,-0.20268244364726673,-0.3743881175330964,-0.38919405393662915,-0.1311621587193749,0.0989505247376308,0.19238087401906834,0.29770723104056435,0.22860874593710723,0.02462256809338521,-0.029056272142944258,0.15879706100131005,0.05552470669225508,-0.0013030814042616651,-0.017196132793466937,0.004957397366382674,-0.01461605132922948,-0.03864837340367057,-0.04424992940986654,-0.0659670941831844,-0.06482765182406344,-0.035968049638481714,-0.01629489004904293,-0.04802949506521362,-0.053152526897897096,-0.042237250959605184,-0.0954198060687299,-0.13145350246424842,-0.1420721236405266
