,0.0km,0.5km,1.0km,1.5km,2.0km,2.5km,3.0km,3.5km,4.0km,4.5km,5.0km,5.5km,6.0km,6.5km,7.0km,7.5km,8.0km,8.5km,9.0km,9.5km,10.0km,10.5km,11.0km,11.5km,12.0km,12.5km,13.0km,13.5km,14.0km,14.5km,15.0km,15.5km,16.0km,16.5km,17.0km,17.5km,18.0km,18.5km,19.0km,19.5km,20.0km,20.5km,21.0km,21.5km,22.0km,22.5km,23.0km,23.5km,24.0km,24.5km,25.0km,25.5km,26.0km,26.5km,27.0km,27.5km,28.0km,28.5km,29.0km,29.5km,30.0km,30.5km,31.0km,31.5km,32.0km,32.5km,33.0km,33.5km,34.0km,34.5km,35.0km
1981-01-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-02-01,-9999.0,-9999.0,58.405,50.766000000000005,61.755,68.308,69.78,73.12,73.473,75.498,72.975,76.332,84.381,102.209,125.196,131.42600000000002,157.553,191.851,202.271,316.376,352.716,447.38599999999997,474.17,706.873,962.073,1123.117,1240.846,1196.003,1212.7160000000001,1400.6170000000002,1413.425,1592.4070000000002,1830.941,2238.669,2620.313,2975.135,3308.4709999999995,3521.1090000000004,3393.5890000000004,4282.701,5184.542,5572.124,5826.312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-03-01,20.137999999999998,31.267,40.813,43.297,49.098,50.687,54.393,53.297,55.413999999999994,56.783,52.44,56.5,56.732,61.643,57.971000000000004,53.93899999999999,54.28,60.836999999999996,69.696,89.571,156.68200000000002,215.31900000000002,271.513,297.053,424.152,532.021,603.9069999999999,661.712,670.2330000000001,694.1410000000001,848.237,915.573,1081.594,1205.112,1446.201,1813.594,1956.089,2154.7729999999997,2555.59,3013.117,3099.053,3318.097,3902.132,4208.685,4404.96,4672.317,4923.363,5053.795999999999,5276.588000000001,5450.526999999999,5528.275,5669.481,5717.223000000001,5840.769,6032.329000000001,6187.286999999999,6219.432,6315.89,6281.669,6404.146,6400.920999999999,6535.484,6483.221,6782.339,6276.041,6607.533,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-04-01,22.877,26.524,38.961,53.44,57.803999999999995,62.757,64.60600000000001,65.435,66.345,67.017,69.229,68.691,75.87899999999999,78.092,80.0,90.81,87.678,96.85,110.52600000000001,108.51100000000001,136.05200000000002,164.48,248.137,340.414,424.037,488.71,556.931,565.822,641.274,684.572,806.953,882.5260000000001,1059.4669999999999,1271.3,1455.7920000000001,1731.04,2030.74,2310.143,2494.545,2828.9759999999997,3095.958,3429.5009999999997,3634.515,3957.075,4186.932,4515.826,4749.585,5040.321,5142.246,5467.771,5709.905,6049.391,6188.4,6466.2080000000005,6560.078,6834.428000000001,6720.143,7257.384,7325.651,7849.691999999999,7608.443,7912.8,8217.291,7925.943,8166.508000000001,8394.712,7585.8640000000005,7823.674,8081.601,7584.262,-9999.0
1981-05-01,27.046999999999997,37.147,49.081,54.053999999999995,57.443000000000005,58.428000000000004,58.261,63.773999999999994,63.248999999999995,63.242,66.395,70.03699999999999,72.485,73.23,75.525,88.42299999999999,86.555,88.927,122.134,160.253,218.43,277.4,394.74300000000005,410.35900000000004,517.205,550.702,545.9730000000001,507.64300000000003,565.3530000000001,651.9630000000001,762.57,775.525,849.715,1010.182,1137.0710000000001,1557.906,1762.085,1960.078,2113.979,2293.5460000000003,2572.177,2733.14,3241.41,3500.61,3875.676,4072.8779999999997,4281.229,4422.688,4560.994000000001,4846.826,5329.045,5314.419,5748.883000000001,6188.821,6100.689,6551.246999999999,6876.6,7310.615,7695.630999999999,7667.861,7916.019,7984.062,8638.479,8734.882,8065.903,-9999.0,7902.638000000001,7867.314,7774.342,7370.062,-9999.0
1981-06-01,20.145,26.678,35.667,44.092,48.687,50.363,52.22,56.603,61.783,66.852,67.36,74.13,74.074,79.524,76.232,75.98,72.16,79.928,90.10600000000001,118.92,182.81599999999997,198.916,250.49,357.34,396.583,386.08,515.347,492.491,551.071,597.975,628.69,696.169,823.81,890.1419999999999,974.078,1225.816,1589.6960000000001,1812.075,1957.082,2251.917,2392.35,2683.566,2762.118,3093.228,3361.877,3687.991,3677.107,3900.759,4177.228,4600.67,4854.1179999999995,5146.2390000000005,5449.0830000000005,5690.972,5818.4169999999995,6239.196,6531.554,6945.807,7100.254,7408.285,7762.783,-9999.0,8096.267,7900.293000000001,8462.856,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-07-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-08-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-09-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-10-01,41.133,39.101,46.581,49.791000000000004,52.073,52.553000000000004,56.038000000000004,56.736000000000004,56.316,57.016999999999996,60.036,59.534,63.218,65.182,70.499,76.775,79.45,85.478,90.994,103.669,105.12799999999999,111.88,133.381,163.819,170.118,205.921,253.21900000000002,310.904,317.452,437.601,539.239,626.082,755.1080000000001,852.316,1042.431,1170.786,1397.797,1562.565,1805.3120000000001,1916.902,2172.1620000000003,2440.198,2693.7009999999996,3033.465,3359.73,3642.6479999999997,3950.0890000000004,4132.425,4529.521,4623.101,4976.6,5355.473000000001,5685.741999999999,6077.295999999999,6340.905,6600.484,6550.090999999999,7002.895,7085.3369999999995,7480.547,7817.925,7633.944,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-11-01,18.566,25.651,35.716,40.728,44.096000000000004,47.415,46.623000000000005,47.192,47.29600000000001,48.166000000000004,48.629,50.277,54.846000000000004,53.868,56.199,58.55,54.38,64.098,63.824,58.183,68.697,86.975,106.765,142.024,207.549,221.797,241.67,251.888,307.029,423.772,484.154,528.944,640.545,725.079,886.054,1105.797,1277.8519999999999,1564.8970000000002,1754.487,2032.3,2339.1820000000002,2743.1679999999997,3040.6220000000003,3395.032,3563.973,3818.4990000000003,4293.205,4607.05,4976.163,5190.971,5342.8009999999995,5610.865,5744.098000000001,6062.534000000001,5966.49,6444.834,6438.695,6170.985,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1981-12-01,27.409000000000002,29.313000000000002,38.464,41.328,43.438,44.119,45.703,47.565,48.585,52.048,56.566,54.781000000000006,60.202,57.696999999999996,68.767,73.0,86.257,95.404,130.126,135.618,195.19099999999997,200.025,265.988,277.038,352.055,438.41900000000004,484.06300000000005,527.616,587.179,678.697,853.308,1044.674,1123.7,1344.234,1581.9160000000002,1849.151,1929.878,2261.601,2491.11,2861.815,3134.777,3535.527,3631.797,3945.808,4016.472,4338.18,4706.366,5030.741,5336.23,5553.666,5889.321999999999,6037.693,6260.729,6492.1759999999995,6350.516,6067.996,6319.8369999999995,6244.191,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1982-01-01,15.927999999999999,24.592,34.41,41.501999999999995,44.901,44.364,45.67100000000001,47.903999999999996,45.27,45.913000000000004,45.434,47.126000000000005,48.0,53.04,51.04600000000001,57.222,67.14399999999999,76.684,85.861,113.272,125.978,148.895,198.718,255.049,294.29200000000003,338.871,435.336,538.769,691.515,930.948,1167.008,1260.54,1342.89,1544.7839999999999,1674.2060000000001,1892.346,2113.335,2443.459,2784.256,2747.449,3372.51,3755.7009999999996,3790.007,4165.932,4467.710999999999,4785.43,4954.581,5323.328,5503.783,5802.019,5906.523,6093.811,6074.62,6351.856,6513.103,6580.101,6807.828,6910.121999999999,7144.8369999999995,7951.422,7453.758000000001,7070.371999999999,7315.781,7966.9490000000005,7571.374,-9999.0,7586.991,7822.101,-9999.0,-9999.0,-9999.0
1982-02-01,21.385,34.262,46.123999999999995,51.224,50.722,51.864,52.14,48.275,55.253,54.803999999999995,52.605,55.964,57.235,58.472,63.31100000000001,54.973,56.203,63.298,78.91199999999999,117.728,139.998,190.334,242.84599999999998,296.486,354.356,398.311,486.119,506.10900000000004,612.345,774.779,867.055,1074.344,993.9,1107.742,1310.388,1441.639,1678.03,2118.65,2470.4139999999998,2868.7540000000004,3151.7340000000004,3565.586,4127.269,4545.837,4796.529,5025.598,5334.8859999999995,5618.378000000001,5881.596,5927.564,6067.353,5973.393,6317.701,6176.137,6626.471,6085.621999999999,6886.026,6855.628000000001,6842.609,6588.619000000001,7107.4169999999995,7360.922,7247.621999999999,7132.955,7498.056,7646.281999999999,7955.696,8026.0869999999995,7887.437,7775.704000000001,8384.324
1982-03-01,17.674,32.343,50.361999999999995,55.108000000000004,57.821999999999996,60.977,60.301,61.25,61.006,64.828,67.561,71.236,69.596,69.404,71.564,79.866,84.537,119.074,122.4,138.112,176.451,257.564,320.931,478.44800000000004,521.526,649.315,648.93,713.0260000000001,800.34,905.525,919.686,1025.118,1288.373,1358.87,1580.503,1752.941,2080.313,2450.709,2740.2709999999997,3136.3540000000003,3365.633,3600.508,3989.4559999999997,4357.318,4622.161,4778.951,5123.64,5188.0509999999995,5354.914000000001,5702.061,5748.9169999999995,5910.158,5943.67,6322.972,6405.539000000001,6602.268,6704.682,6977.298000000001,7174.4580000000005,6631.838000000001,7085.439,6988.875,7306.138000000001,7586.36,7091.056,7394.257,7040.485,6762.491999999999,7056.475,6833.89,7367.879
1982-04-01,13.775,33.966,46.318999999999996,54.261,57.358999999999995,61.736999999999995,62.544,59.54,60.949,58.346000000000004,59.431000000000004,58.159,58.657,57.788000000000004,61.676,61.644,61.25899999999999,63.283,64.844,70.814,101.336,131.072,137.334,147.822,233.62,333.694,464.195,614.87,618.002,724.799,760.939,885.954,964.7239999999999,1093.278,1277.2939999999999,1549.557,1867.75,2167.876,2394.661,2712.7659999999996,2936.491,3248.952,3602.843,4033.3340000000003,4355.597,4530.31,4699.7970000000005,4804.904,5055.045999999999,5262.102,5419.803000000001,5672.5830000000005,5864.651,5880.159000000001,6059.187,6046.1,6482.794,6647.9130000000005,6741.72,6570.945,7302.213000000001,7254.427,7212.257,7728.289000000001,7648.346,7429.611999999999,7253.633000000001,7405.062,7573.135,7589.818,8095.686
1982-05-01,23.318,47.417,55.288999999999994,54.61600000000001,56.486000000000004,59.588,59.897,61.903999999999996,67.369,71.048,72.664,73.767,69.503,74.544,74.22,94.039,106.495,104.514,120.351,121.488,144.502,222.172,264.869,339.0,446.121,483.841,600.33,589.732,616.146,624.9540000000001,697.693,918.431,1036.4160000000002,1109.433,952.092,1106.504,1289.9589999999998,1597.461,2044.955,2216.283,2641.0159999999996,2998.756,3382.905,3595.953,3773.6679999999997,4036.178,4201.929,4458.566,4584.340999999999,4828.602,5070.927,5361.453,5527.955,5958.2519999999995,6247.7480000000005,6509.133000000001,6670.232,6982.83,7129.158,7452.154,7761.911999999999,7725.29,7959.861999999999,8156.683000000001,8602.818000000001,8449.386,9112.895,8928.082,8721.693000000001,-9999.0,-9999.0
1982-06-01,24.406,42.461000000000006,51.232,57.333999999999996,61.735,61.501000000000005,63.199,64.074,67.721,67.683,71.742,74.82,72.16199999999999,70.812,78.942,77.38,74.834,90.536,89.728,99.012,120.20700000000001,148.28799999999998,180.28400000000002,268.16900000000004,307.422,373.501,452.707,507.832,553.508,591.491,683.033,722.385,839.803,866.72,970.765,1113.35,1283.268,1569.953,1932.818,2227.265,2542.843,2746.2529999999997,2996.995,3321.4640000000004,3645.325,4011.886,4243.439,4523.392,4799.986,5122.477,5300.482,5544.349,5917.446,6206.053000000001,6392.166,6718.031999999999,7163.839,7555.581,7854.186,7883.253000000001,8230.695,8426.798,8144.393,8021.552,8345.915,8342.472,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1982-07-01,17.479,30.364,42.619,45.978,46.763999999999996,54.856,52.983999999999995,54.76,58.486000000000004,57.566,62.35,64.962,66.07,69.943,73.917,74.844,78.615,82.182,88.102,109.87700000000001,102.87700000000001,114.59200000000001,144.536,221.32299999999998,285.342,304.393,301.61400000000003,323.127,390.10900000000004,446.595,462.421,472.708,580.118,738.3789999999999,828.8939999999999,1048.505,1245.83,1360.52,1685.906,1994.375,2317.825,2535.774,2743.712,3021.495,3222.796,3524.3379999999997,3831.9770000000003,4174.63,4496.878,4753.749,5166.188,5456.223000000001,5687.12,6014.956,6320.851,6459.932,6678.755999999999,6814.62,6916.901,6629.36,7392.396,7709.233,7699.196999999999,7641.297,7677.916,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1982-08-01,23.38,34.145,41.772,44.93,48.845,50.724,54.591,59.635,58.943000000000005,61.193999999999996,63.211999999999996,64.439,64.312,68.066,77.697,80.63,84.271,89.626,93.35600000000001,102.486,116.09,148.683,149.595,160.594,197.38400000000001,251.892,292.595,316.61400000000003,349.04,386.52099999999996,480.543,542.6669999999999,635.8480000000001,705.3539999999999,847.768,1052.143,1255.721,1471.0839999999998,1655.556,1955.73,2225.988,2459.5589999999997,2705.405,3001.664,3331.636,3624.84,3904.256,4239.428,4558.96,4885.4529999999995,5218.3279999999995,5465.033,5629.894,5935.380999999999,6121.588000000001,6456.979,6804.799,6895.687,7152.14,7383.161,7717.107,7841.682,7940.14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1982-09-01,19.928,29.319000000000003,40.923,45.433,46.821000000000005,47.935,47.416000000000004,46.475,48.129,50.975,51.473,54.49100000000001,56.217,56.321999999999996,52.848,52.503,54.152,50.982,50.511,58.61600000000001,61.93600000000001,65.203,72.057,94.704,114.62899999999999,132.102,149.187,202.40200000000002,253.537,270.017,351.59,437.82800000000003,509.47900000000004,580.34,705.8710000000001,918.865,1117.756,1312.263,1538.122,1793.872,2021.635,2307.541,2513.2070000000003,2613.389,3002.788,3437.301,3757.039,4027.488,4378.3,4758.234,4916.9890000000005,5103.619000000001,5309.755,5457.175,5673.316999999999,5980.276999999999,6240.548000000001,6504.294,6742.659000000001,6808.544,6977.569,7315.460999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1982-10-01,20.293,31.546999999999997,41.746,45.181000000000004,48.368,50.70399999999999,50.026,51.825,53.525,54.625,54.303000000000004,55.246,53.638000000000005,56.50899999999999,56.68899999999999,58.24100000000001,62.88399999999999,72.135,71.336,79.065,95.95700000000001,121.70299999999999,153.64600000000002,174.513,178.00799999999998,244.13,248.452,294.747,328.353,357.602,506.125,550.026,604.877,753.8969999999999,873.36,1025.121,1259.437,1394.671,1669.6,1918.975,2180.292,2408.905,2671.705,2820.06,3188.9990000000003,3474.1009999999997,3800.502,4008.1279999999997,4203.387,4551.420999999999,4812.742,5012.491,5312.0380000000005,5456.349,5644.329000000001,5774.188,5973.257,5992.061,6202.144,6191.754,6466.65,6288.118,6644.816,6707.733,6978.031,7124.999,6482.678000000001,7311.392,7020.71,7364.901999999999,8081.74
1982-11-01,22.44,32.407,41.856,46.963,49.675,50.428999999999995,51.67,52.44,53.256,50.308,50.667,49.867,51.81399999999999,56.00899999999999,53.843999999999994,58.382,63.488,72.505,74.816,77.755,88.449,117.32600000000001,168.33599999999998,184.19400000000002,198.41400000000002,257.467,308.591,344.73,360.064,421.13,399.57,488.292,550.703,671.34,833.205,1041.9669999999999,1236.803,1517.9460000000001,1730.5720000000001,2004.07,2193.175,2429.925,2710.803,2950.236,3105.5820000000003,3476.968,3742.718,4309.387,4645.254,4789.524,5086.68,5333.276,5299.514,5297.406,5568.6759999999995,5657.71,5840.86,5799.448,5493.481,5567.2480000000005,5645.726,5901.349,6162.059,6511.43,6854.095,6717.018,6600.503000000001,-9999.0,-9999.0,-9999.0,-9999.0
1982-12-01,17.977,23.949,29.195,34.528,40.658,39.147,41.606,42.733999999999995,41.449,41.483000000000004,42.231,43.823,45.13399999999999,45.56399999999999,46.446999999999996,49.004,56.99100000000001,64.624,84.87200000000001,100.82700000000001,117.819,170.27,173.18200000000002,191.125,225.903,256.711,296.436,355.644,440.51099999999997,509.29400000000004,632.562,757.177,822.36,995.172,1109.566,1231.388,1367.049,1796.4279999999999,1823.01,2001.0120000000002,2346.178,2728.6040000000003,3056.882,3118.824,3336.344,3989.368,4254.187,4465.5109999999995,4837.0070000000005,4889.72,5129.019,5421.173000000001,5387.4980000000005,5657.973000000001,5895.842,5908.649,6066.724,6013.89,6097.776999999999,5942.6630000000005,6152.613,6636.874,6235.688,6666.894,6847.682,-9999.0,6980.084,-9999.0,-9999.0,-9999.0,-9999.0
1983-01-01,15.655,24.276999999999997,31.704,33.525,36.577,37.996,38.361,38.964,38.085,37.4,37.14,38.633,42.413999999999994,41.534,42.343999999999994,43.608000000000004,46.705,46.138999999999996,61.696000000000005,78.908,107.289,95.01899999999999,118.63799999999999,145.106,180.558,225.433,252.718,379.50300000000004,405.157,430.63699999999994,553.486,580.409,710.8610000000001,764.454,877.919,1063.508,1237.052,1493.486,1770.4479999999999,2164.701,2322.26,2765.4970000000003,3149.414,3473.388,3877.809,4112.891,4579.723,4911.0509999999995,5229.471,5443.973000000001,5910.454000000001,6158.4259999999995,6451.653,6796.173000000001,6942.84,7159.651999999999,7135.215999999999,7154.686,6835.056,6938.473000000001,6910.526999999999,7329.331999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1983-02-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1983-03-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1983-04-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1983-05-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1983-06-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1983-07-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1983-08-01,34.255,72.957,-9999.0,86.882,75.40100000000001,65.639,-9999.0,67.764,70.095,71.801,-9999.0,-9999.0,78.953,74.361,-9999.0,60.872,60.836000000000006,72.092,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,111.7,174.665,255.947,308.204,308.17900000000003,337.749,332.00300000000004,330.376,398.09,490.74800000000005,668.284,818.387,-9999.0,943.084,-9999.0,-9999.0,-9999.0,1854.3470000000002,-9999.0,-9999.0,2475.244,-9999.0,-9999.0,-9999.0,-9999.0,4236.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1983-09-01,23.976,32.538000000000004,39.253,46.13,47.211000000000006,47.216,48.894,51.317,54.141999999999996,56.007,55.763999999999996,57.598,56.93,55.806999999999995,59.118,60.175,63.683,62.942,68.054,75.972,90.932,90.634,106.632,132.222,139.276,164.74099999999999,187.044,189.926,215.253,271.012,347.67699999999996,421.07599999999996,498.88,638.499,694.294,845.1469999999999,933.795,1142.4589999999998,1322.5710000000001,1582.611,1825.906,2085.2,2332.202,2522.958,2846.196,3085.3979999999997,3383.2790000000005,3669.7670000000003,4082.64,4494.001,4753.753,4797.467000000001,5148.477,5426.501,5736.738,6034.1,6321.385,6420.095,6594.594,6678.965999999999,6906.616999999999,6930.924,7052.128000000001,7079.946,7104.276999999999,7312.23,7372.255999999999,7562.059,7493.334,7563.73,7297.693
