Optical Thickness in 15to20 km Level                                            
Year/Lat    Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
1906 90.0 0.0010 0.0013 0.0006 0.0006 0.0006 0.0006 0.0007 0.0008 0.0008 0.0007 0.0007 0.0006
     82.2 0.0010 0.0013 0.0006 0.0006 0.0006 0.0006 0.0007 0.0008 0.0008 0.0007 0.0007 0.0006
     74.3 0.0010 0.0013 0.0006 0.0007 0.0007 0.0007 0.0007 0.0009 0.0009 0.0008 0.0008 0.0007
     66.5 0.0008 0.0013 0.0007 0.0008 0.0008 0.0008 0.0007 0.0010 0.0009 0.0009 0.0008 0.0008
     58.7 0.0008 0.0011 0.0007 0.0007 0.0008 0.0008 0.0007 0.0011 0.0010 0.0010 0.0009 0.0008
     50.9 0.0010 0.0011 0.0009 0.0009 0.0009 0.0009 0.0008 0.0014 0.0013 0.0012 0.0011 0.0010
     43.0 0.0013 0.0014 0.0012 0.0012 0.0011 0.0010 0.0008 0.0019 0.0017 0.0016 0.0015 0.0014
     35.2 0.0016 0.0017 0.0016 0.0017 0.0013 0.0012 0.0010 0.0029 0.0027 0.0025 0.0023 0.0021
     27.4 0.0021 0.0019 0.0015 0.0015 0.0015 0.0012 0.0012 0.0046 0.0042 0.0039 0.0036 0.0033
     19.6 0.0028 0.0023 0.0019 0.0018 0.0017 0.0015 0.0015 0.0058 0.0054 0.0050 0.0047 0.0043
     11.7 0.0029 0.0024 0.0021 0.0021 0.0020 0.0018 0.0018 0.0059 0.0055 0.0051 0.0048 0.0044
      3.9 0.0032 0.0031 0.0022 0.0022 0.0024 0.0021 0.0021 0.0061 0.0057 0.0053 0.0049 0.0046
     -3.9 0.0034 0.0035 0.0024 0.0025 0.0024 0.0021 0.0022 0.0030 0.0028 0.0026 0.0024 0.0023
    -11.7 0.0034 0.0033 0.0026 0.0027 0.0025 0.0021 0.0024 0.0031 0.0029 0.0027 0.0025 0.0023
    -19.6 0.0028 0.0028 0.0025 0.0025 0.0024 0.0020 0.0021 0.0030 0.0028 0.0027 0.0024 0.0023
    -27.4 0.0022 0.0020 0.0019 0.0018 0.0018 0.0016 0.0018 0.0024 0.0023 0.0022 0.0020 0.0019
    -35.2 0.0017 0.0015 0.0012 0.0013 0.0011 0.0011 0.0015 0.0016 0.0015 0.0014 0.0013 0.0013
    -43.0 0.0014 0.0012 0.0009 0.0009 0.0008 0.0008 0.0011 0.0010 0.0010 0.0009 0.0009 0.0008
    -50.9 0.0010 0.0010 0.0008 0.0008 0.0007 0.0007 0.0008 0.0007 0.0006 0.0006 0.0006 0.0005
    -58.7 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0004
    -66.5 0.0004 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0002 0.0002
    -74.3 0.0003 0.0004 0.0003 0.0003 0.0004 0.0004 0.0004 0.0002 0.0002 0.0002 0.0002 0.0002
    -82.2 0.0003 0.0004 0.0004 0.0004 0.0005 0.0005 0.0005 0.0003 0.0003 0.0003 0.0003 0.0003
    -90.0 0.0003 0.0004 0.0004 0.0004 0.0005 0.0005 0.0005 0.0003 0.0003 0.0003 0.0003 0.0003
1907 90.0 0.0006 0.0006 0.0012 0.0017 0.0023 0.0024 0.0025 0.0026 0.0024 0.0022 0.0020 0.0027
     82.2 0.0006 0.0006 0.0012 0.0018 0.0024 0.0024 0.0025 0.0026 0.0024 0.0022 0.0021 0.0027
     74.3 0.0007 0.0007 0.0014 0.0021 0.0028 0.0029 0.0030 0.0032 0.0029 0.0027 0.0025 0.0033
     66.5 0.0007 0.0008 0.0015 0.0023 0.0031 0.0032 0.0033 0.0035 0.0032 0.0029 0.0027 0.0036
     58.7 0.0008 0.0008 0.0017 0.0025 0.0034 0.0035 0.0037 0.0038 0.0036 0.0033 0.0031 0.0040
     50.9 0.0010 0.0010 0.0021 0.0031 0.0041 0.0043 0.0045 0.0047 0.0043 0.0040 0.0037 0.0049
     43.0 0.0013 0.0014 0.0027 0.0040 0.0054 0.0056 0.0058 0.0060 0.0056 0.0051 0.0047 0.0062
     35.2 0.0020 0.0021 0.0041 0.0060 0.0081 0.0083 0.0086 0.0089 0.0083 0.0076 0.0070 0.0092
     27.4 0.0031 0.0029 0.0026 0.0024 0.0022 0.0021 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013
     19.6 0.0040 0.0037 0.0034 0.0031 0.0029 0.0027 0.0025 0.0023 0.0021 0.0019 0.0018 0.0016
     11.7 0.0041 0.0038 0.0035 0.0033 0.0030 0.0028 0.0026 0.0024 0.0022 0.0021 0.0019 0.0018
      3.9 0.0042 0.0040 0.0037 0.0034 0.0031 0.0029 0.0027 0.0025 0.0023 0.0022 0.0020 0.0018
     -3.9 0.0021 0.0020 0.0018 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009
    -11.7 0.0021 0.0020 0.0019 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009
    -19.6 0.0021 0.0020 0.0018 0.0017 0.0016 0.0014 0.0013 0.0012 0.0012 0.0011 0.0010 0.0009
    -27.4 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010 0.0009 0.0008 0.0008
    -35.2 0.0012 0.0011 0.0010 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005
    -43.0 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004
    -50.9 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002
    -58.7 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
    -66.5 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -74.3 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -82.2 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001
    -90.0 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001
1908 90.0 0.0034 0.0041 0.0037 0.0034 0.0032 0.0029 0.0027 0.0025 0.0023 0.0021 0.0019 0.0018
     82.2 0.0034 0.0041 0.0038 0.0035 0.0032 0.0030 0.0027 0.0025 0.0023 0.0022 0.0020 0.0018
     74.3 0.0041 0.0049 0.0046 0.0042 0.0039 0.0036 0.0033 0.0031 0.0028 0.0026 0.0024 0.0022
     66.5 0.0045 0.0054 0.0050 0.0046 0.0043 0.0039 0.0036 0.0033 0.0031 0.0029 0.0026 0.0024
     58.7 0.0050 0.0061 0.0056 0.0052 0.0048 0.0044 0.0041 0.0037 0.0035 0.0032 0.0029 0.0027
     50.9 0.0062 0.0074 0.0068 0.0063 0.0058 0.0054 0.0049 0.0046 0.0042 0.0039 0.0036 0.0033
     43.0 0.0078 0.0094 0.0087 0.0080 0.0073 0.0068 0.0062 0.0057 0.0053 0.0049 0.0045 0.0042
     35.2 0.0115 0.0138 0.0127 0.0117 0.0108 0.0099 0.0091 0.0084 0.0077 0.0071 0.0065 0.0060
     27.4 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005
     19.6 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007
     11.7 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0008 0.0007
      3.9 0.0017 0.0016 0.0015 0.0014 0.0012 0.0011 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007
     -3.9 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004
    -11.7 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004
    -19.6 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004
    -27.4 0.0007 0.0007 0.0006 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003
    -35.2 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002
    -43.0 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
    -50.9 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -58.7 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -66.5 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0000 0.0000
    -74.3 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000
    -82.2 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -90.0 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
1909 90.0 0.0017 0.0016 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007
     82.2 0.0017 0.0016 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010 0.0009 0.0008 0.0007 0.0007
     74.3 0.0021 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009 0.0008
     66.5 0.0022 0.0021 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009
     58.7 0.0025 0.0024 0.0022 0.0020 0.0018 0.0017 0.0016 0.0014 0.0013 0.0012 0.0011 0.0010
     50.9 0.0030 0.0029 0.0026 0.0024 0.0022 0.0021 0.0019 0.0017 0.0016 0.0015 0.0014 0.0013
     43.0 0.0038 0.0036 0.0033 0.0030 0.0028 0.0026 0.0024 0.0022 0.0020 0.0019 0.0017 0.0016
     35.2 0.0055 0.0052 0.0048 0.0044 0.0040 0.0037 0.0034 0.0032 0.0029 0.0027 0.0025 0.0023
     27.4 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002
     19.6 0.0006 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003
     11.7 0.0007 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003
      3.9 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005 0.0005 0.0004 0.0004 0.0003 0.0003 0.0003
     -3.9 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
    -11.7 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
    -19.6 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
    -27.4 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001
    -35.2 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -43.0 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -50.9 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0000 0.0000
    -58.7 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -66.5 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -74.3 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -82.2 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -90.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1910 90.0 0.0008 0.0012 0.0012 0.0011 0.0011 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006
     82.2 0.0008 0.0012 0.0012 0.0011 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006
     74.3 0.0010 0.0015 0.0014 0.0014 0.0013 0.0012 0.0011 0.0011 0.0010 0.0009 0.0008 0.0008
     66.5 0.0011 0.0016 0.0016 0.0015 0.0015 0.0014 0.0012 0.0011 0.0011 0.0010 0.0009 0.0008
     58.7 0.0012 0.0018 0.0018 0.0017 0.0017 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009
     50.9 0.0015 0.0022 0.0021 0.0021 0.0020 0.0018 0.0017 0.0016 0.0014 0.0013 0.0012 0.0011
     43.0 0.0018 0.0028 0.0027 0.0026 0.0025 0.0023 0.0021 0.0020 0.0018 0.0017 0.0015 0.0014
     35.2 0.0027 0.0040 0.0039 0.0038 0.0036 0.0034 0.0031 0.0028 0.0026 0.0024 0.0022 0.0020
     27.4 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
     19.6 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
     11.7 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
      3.9 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
     -3.9 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -11.7 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -19.6 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -27.4 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -35.2 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -43.0 0.0001 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -50.9 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -58.7 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -66.5 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -74.3 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -82.2 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -90.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1911 90.0 0.0006 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003
     82.2 0.0006 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003
     74.3 0.0007 0.0008 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004
     66.5 0.0008 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004
     58.7 0.0009 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005
     50.9 0.0010 0.0012 0.0011 0.0011 0.0010 0.0009 0.0008 0.0008 0.0007 0.0006 0.0006 0.0006
     43.0 0.0013 0.0016 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010 0.0009 0.0008 0.0007 0.0007
     35.2 0.0019 0.0023 0.0021 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010
     27.4 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
     19.6 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
     11.7 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
      3.9 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
     -3.9 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -11.7 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -19.6 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -27.4 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -35.2 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -43.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -50.9 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -58.7 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -66.5 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -74.3 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -82.2 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -90.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1912 90.0 0.0002 0.0005 0.0005 0.0005 0.0005 0.0034 0.0063 0.0092 0.0085 0.0078 0.0072 0.0066
     82.2 0.0002 0.0005 0.0005 0.0005 0.0005 0.0034 0.0064 0.0093 0.0086 0.0079 0.0073 0.0067
     74.3 0.0003 0.0006 0.0006 0.0006 0.0006 0.0042 0.0078 0.0114 0.0105 0.0097 0.0089 0.0082
     66.5 0.0003 0.0007 0.0007 0.0007 0.0007 0.0046 0.0085 0.0124 0.0114 0.0105 0.0097 0.0089
     58.7 0.0003 0.0008 0.0008 0.0008 0.0008 0.0052 0.0096 0.0140 0.0129 0.0119 0.0109 0.0100
     50.9 0.0004 0.0009 0.0009 0.0009 0.0009 0.0063 0.0116 0.0169 0.0156 0.0144 0.0132 0.0121
     43.0 0.0005 0.0011 0.0011 0.0011 0.0011 0.0078 0.0145 0.0212 0.0195 0.0180 0.0166 0.0152
     35.2 0.0007 0.0017 0.0017 0.0017 0.0017 0.0114 0.0211 0.0308 0.0284 0.0261 0.0240 0.0221
     27.4 0.0001 0.0001 0.0003 0.0006 0.0009 0.0058 0.0108 0.0158 0.0158 0.0160 0.0160 0.0177
     19.6 0.0001 0.0001 0.0004 0.0008 0.0011 0.0075 0.0139 0.0203 0.0204 0.0206 0.0207 0.0228
     11.7 0.0001 0.0001 0.0004 0.0008 0.0012 0.0082 0.0152 0.0221 0.0222 0.0224 0.0225 0.0248
      3.9 0.0001 0.0001 0.0005 0.0009 0.0013 0.0085 0.0159 0.0231 0.0233 0.0234 0.0236 0.0260
     -3.9 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -11.7 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -19.6 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -27.4 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -35.2 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -43.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -50.9 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -58.7 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -66.5 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -74.3 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -82.2 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -90.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1913 90.0 0.0061 0.0056 0.0051 0.0047 0.0052 0.0048 0.0044 0.0040 0.0037 0.0034 0.0032 0.0029
     82.2 0.0062 0.0057 0.0052 0.0048 0.0053 0.0048 0.0045 0.0041 0.0038 0.0035 0.0032 0.0029
     74.3 0.0075 0.0069 0.0064 0.0059 0.0064 0.0059 0.0055 0.0050 0.0046 0.0043 0.0039 0.0036
     66.5 0.0082 0.0075 0.0069 0.0064 0.0070 0.0064 0.0059 0.0055 0.0050 0.0046 0.0043 0.0039
     58.7 0.0092 0.0085 0.0078 0.0072 0.0079 0.0073 0.0067 0.0062 0.0057 0.0052 0.0048 0.0044
     50.9 0.0112 0.0103 0.0095 0.0087 0.0096 0.0088 0.0081 0.0075 0.0069 0.0063 0.0058 0.0053
     43.0 0.0140 0.0129 0.0119 0.0109 0.0120 0.0110 0.0102 0.0093 0.0086 0.0079 0.0073 0.0067
     35.2 0.0203 0.0187 0.0172 0.0158 0.0174 0.0160 0.0147 0.0136 0.0125 0.0115 0.0106 0.0097
     27.4 0.0193 0.0209 0.0193 0.0177 0.0163 0.0150 0.0138 0.0127 0.0117 0.0108 0.0099 0.0091
     19.6 0.0249 0.0270 0.0248 0.0228 0.0210 0.0194 0.0178 0.0164 0.0151 0.0139 0.0128 0.0118
     11.7 0.0271 0.0294 0.0271 0.0249 0.0229 0.0211 0.0194 0.0179 0.0164 0.0151 0.0139 0.0128
      3.9 0.0284 0.0307 0.0283 0.0260 0.0240 0.0221 0.0203 0.0187 0.0172 0.0158 0.0146 0.0134
     -3.9 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -11.7 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -19.6 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -27.4 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -35.2 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -43.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -50.9 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -58.7 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -66.5 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -74.3 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -82.2 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -90.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1914 90.0 0.0027 0.0025 0.0023 0.0021 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011
     82.2 0.0027 0.0025 0.0023 0.0021 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011
     74.3 0.0033 0.0031 0.0028 0.0026 0.0024 0.0022 0.0020 0.0019 0.0017 0.0016 0.0014 0.0013
     66.5 0.0036 0.0033 0.0031 0.0028 0.0026 0.0024 0.0022 0.0020 0.0018 0.0017 0.0016 0.0014
     58.7 0.0041 0.0037 0.0034 0.0032 0.0029 0.0027 0.0025 0.0023 0.0021 0.0019 0.0018 0.0016
     50.9 0.0049 0.0045 0.0042 0.0038 0.0035 0.0032 0.0030 0.0027 0.0025 0.0023 0.0021 0.0020
     43.0 0.0062 0.0057 0.0052 0.0048 0.0044 0.0041 0.0037 0.0034 0.0032 0.0029 0.0027 0.0025
     35.2 0.0089 0.0082 0.0076 0.0070 0.0064 0.0059 0.0054 0.0050 0.0046 0.0042 0.0039 0.0036
     27.4 0.0084 0.0082 0.0078 0.0074 0.0071 0.0065 0.0060 0.0055 0.0051 0.0047 0.0043 0.0040
     19.6 0.0108 0.0106 0.0101 0.0096 0.0092 0.0084 0.0077 0.0071 0.0066 0.0060 0.0056 0.0051
     11.7 0.0118 0.0115 0.0110 0.0105 0.0100 0.0092 0.0084 0.0078 0.0072 0.0066 0.0061 0.0056
      3.9 0.0123 0.0120 0.0115 0.0109 0.0104 0.0096 0.0088 0.0081 0.0075 0.0069 0.0064 0.0058
     -3.9 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -11.7 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -19.6 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -27.4 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -35.2 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -43.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -50.9 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    -58.7 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
